split_id,expense_id,group_id,user_id,owed_amount_npr,paid_by_user_id,settlement_status
SPL_NPE_00018723_NPU_00051,NPE_00018723,NPG_00008,NPU_00051,308.33,NPU_00051,paid_by_self
SPL_NPE_00018723_NPU_00017,NPE_00018723,NPG_00008,NPU_00017,308.33,NPU_00051,settled
SPL_NPE_00018723_NPU_00060,NPE_00018723,NPG_00008,NPU_00060,308.33,NPU_00051,settled
SPL_NPE_00018723_NPU_00055,NPE_00018723,NPG_00008,NPU_00055,308.33,NPU_00051,settled
SPL_NPE_00018723_NPU_00069,NPE_00018723,NPG_00008,NPU_00069,308.33,NPU_00051,settled
SPL_NPE_00018724_NPU_00028,NPE_00018724,NPG_00014,NPU_00028,686.51,NPU_00028,paid_by_self
SPL_NPE_00018724_NPU_00067,NPE_00018724,NPG_00014,NPU_00067,686.51,NPU_00028,settled
SPL_NPE_00018724_NPU_00019,NPE_00018724,NPG_00014,NPU_00019,686.51,NPU_00028,settled
SPL_NPE_00018724_NPU_00007,NPE_00018724,NPG_00014,NPU_00007,686.51,NPU_00028,settled
SPL_NPE_00018725_NPU_00054,NPE_00018725,NPG_00015,NPU_00054,444.46,NPU_00054,paid_by_self
SPL_NPE_00018725_NPU_00012,NPE_00018725,NPG_00015,NPU_00012,444.46,NPU_00054,settled
SPL_NPE_00018725_NPU_00071,NPE_00018725,NPG_00015,NPU_00071,444.46,NPU_00054,settled
SPL_NPE_00018725_NPU_00065,NPE_00018725,NPG_00015,NPU_00065,444.46,NPU_00054,settled
SPL_NPE_00018725_NPU_00047,NPE_00018725,NPG_00015,NPU_00047,444.46,NPU_00054,settled
SPL_NPE_00018726_NPU_00068,NPE_00018726,NPG_00021,NPU_00068,485.69,NPU_00008,settled
SPL_NPE_00018726_NPU_00080,NPE_00018726,NPG_00021,NPU_00080,485.69,NPU_00008,settled
SPL_NPE_00018726_NPU_00021,NPE_00018726,NPG_00021,NPU_00021,485.69,NPU_00008,settled
SPL_NPE_00018726_NPU_00007,NPE_00018726,NPG_00021,NPU_00007,485.69,NPU_00008,settled
SPL_NPE_00018726_NPU_00008,NPE_00018726,NPG_00021,NPU_00008,485.69,NPU_00008,paid_by_self
SPL_NPE_00018726_NPU_00019,NPE_00018726,NPG_00021,NPU_00019,485.69,NPU_00008,settled
SPL_NPE_00018726_NPU_00032,NPE_00018726,NPG_00021,NPU_00032,485.69,NPU_00008,settled
SPL_NPE_00018727_NPU_00058,NPE_00018727,NPG_00023,NPU_00058,1279.96,NPU_00001,settled
SPL_NPE_00018727_NPU_00001,NPE_00018727,NPG_00023,NPU_00001,1279.96,NPU_00001,paid_by_self
SPL_NPE_00018727_NPU_00040,NPE_00018727,NPG_00023,NPU_00040,1279.96,NPU_00001,settled
SPL_NPE_00018728_NPU_00058,NPE_00018728,NPG_00024,NPU_00058,528.87,NPU_00078,settled
SPL_NPE_00018728_NPU_00078,NPE_00018728,NPG_00024,NPU_00078,528.87,NPU_00078,paid_by_self
SPL_NPE_00018729_NPU_00078,NPE_00018729,NPG_00025,NPU_00078,680.7,NPU_00018,settled
SPL_NPE_00018729_NPU_00044,NPE_00018729,NPG_00025,NPU_00044,680.7,NPU_00018,settled
SPL_NPE_00018729_NPU_00022,NPE_00018729,NPG_00025,NPU_00022,680.7,NPU_00018,settled
SPL_NPE_00018729_NPU_00020,NPE_00018729,NPG_00025,NPU_00020,680.7,NPU_00018,settled
SPL_NPE_00018729_NPU_00080,NPE_00018729,NPG_00025,NPU_00080,680.7,NPU_00018,settled
SPL_NPE_00018729_NPU_00001,NPE_00018729,NPG_00025,NPU_00001,680.7,NPU_00018,settled
SPL_NPE_00018729_NPU_00002,NPE_00018729,NPG_00025,NPU_00002,680.7,NPU_00018,settled
SPL_NPE_00018729_NPU_00018,NPE_00018729,NPG_00025,NPU_00018,680.7,NPU_00018,paid_by_self
SPL_NPE_00018729_NPU_00026,NPE_00018729,NPG_00025,NPU_00026,680.7,NPU_00018,settled
SPL_NPE_00018729_NPU_00061,NPE_00018729,NPG_00025,NPU_00061,680.7,NPU_00018,settled
SPL_NPE_00018824_NPU_00020,NPE_00018824,NPG_00003,NPU_00020,2036.35,NPU_00039,settled
SPL_NPE_00018824_NPU_00034,NPE_00018824,NPG_00003,NPU_00034,2036.35,NPU_00039,settled
SPL_NPE_00018824_NPU_00039,NPE_00018824,NPG_00003,NPU_00039,2036.35,NPU_00039,paid_by_self
SPL_NPE_00018825_NPU_00019,NPE_00018825,NPG_00010,NPU_00019,584.21,NPU_00041,settled
SPL_NPE_00018825_NPU_00041,NPE_00018825,NPG_00010,NPU_00041,584.21,NPU_00041,paid_by_self
SPL_NPE_00018826_NPU_00054,NPE_00018826,NPG_00015,NPU_00054,480.14,NPU_00047,settled
SPL_NPE_00018826_NPU_00012,NPE_00018826,NPG_00015,NPU_00012,480.14,NPU_00047,settled
SPL_NPE_00018826_NPU_00071,NPE_00018826,NPG_00015,NPU_00071,480.14,NPU_00047,settled
SPL_NPE_00018826_NPU_00065,NPE_00018826,NPG_00015,NPU_00065,480.14,NPU_00047,settled
SPL_NPE_00018826_NPU_00047,NPE_00018826,NPG_00015,NPU_00047,480.14,NPU_00047,paid_by_self
SPL_NPE_00018827_NPU_00073,NPE_00018827,NPG_00016,NPU_00073,284.4,NPU_00035,settled
SPL_NPE_00018827_NPU_00047,NPE_00018827,NPG_00016,NPU_00047,284.4,NPU_00035,settled
SPL_NPE_00018827_NPU_00075,NPE_00018827,NPG_00016,NPU_00075,284.4,NPU_00035,settled
SPL_NPE_00018827_NPU_00035,NPE_00018827,NPG_00016,NPU_00035,284.4,NPU_00035,paid_by_self
SPL_NPE_00018828_NPU_00054,NPE_00018828,NPG_00017,NPU_00054,2243.0,NPU_00042,settled
SPL_NPE_00018828_NPU_00071,NPE_00018828,NPG_00017,NPU_00071,2243.0,NPU_00042,settled
SPL_NPE_00018828_NPU_00067,NPE_00018828,NPG_00017,NPU_00067,2243.0,NPU_00042,settled
SPL_NPE_00018828_NPU_00042,NPE_00018828,NPG_00017,NPU_00042,2243.0,NPU_00042,paid_by_self
SPL_NPE_00018828_NPU_00052,NPE_00018828,NPG_00017,NPU_00052,2243.0,NPU_00042,settled
SPL_NPE_00018828_NPU_00003,NPE_00018828,NPG_00017,NPU_00003,2243.0,NPU_00042,settled
SPL_NPE_00018828_NPU_00023,NPE_00018828,NPG_00017,NPU_00023,2243.0,NPU_00042,settled
SPL_NPE_00018829_NPU_00021,NPE_00018829,NPG_00019,NPU_00021,880.46,NPU_00038,settled
SPL_NPE_00018829_NPU_00038,NPE_00018829,NPG_00019,NPU_00038,880.46,NPU_00038,paid_by_self
SPL_NPE_00018829_NPU_00059,NPE_00018829,NPG_00019,NPU_00059,880.46,NPU_00038,settled
SPL_NPE_00018908_NPU_00019,NPE_00018908,NPG_00006,NPU_00019,4805.69,NPU_00029,settled
SPL_NPE_00018908_NPU_00047,NPE_00018908,NPG_00006,NPU_00047,4805.69,NPU_00029,settled
SPL_NPE_00018908_NPU_00029,NPE_00018908,NPG_00006,NPU_00029,4805.69,NPU_00029,paid_by_self
SPL_NPE_00018908_NPU_00054,NPE_00018908,NPG_00006,NPU_00054,4805.69,NPU_00029,settled
SPL_NPE_00018909_NPU_00028,NPE_00018909,NPG_00009,NPU_00028,960.41,NPU_00012,settled
SPL_NPE_00018909_NPU_00012,NPE_00018909,NPG_00009,NPU_00012,960.41,NPU_00012,paid_by_self
SPL_NPE_00018910_NPU_00019,NPE_00018910,NPG_00010,NPU_00019,1466.3,NPU_00041,settled
SPL_NPE_00018910_NPU_00041,NPE_00018910,NPG_00010,NPU_00041,1466.3,NPU_00041,paid_by_self
SPL_NPE_00018911_NPU_00054,NPE_00018911,NPG_00015,NPU_00054,709.12,NPU_00012,settled
SPL_NPE_00018911_NPU_00012,NPE_00018911,NPG_00015,NPU_00012,709.12,NPU_00012,paid_by_self
SPL_NPE_00018911_NPU_00071,NPE_00018911,NPG_00015,NPU_00071,709.12,NPU_00012,settled
SPL_NPE_00018911_NPU_00065,NPE_00018911,NPG_00015,NPU_00065,709.12,NPU_00012,settled
SPL_NPE_00018911_NPU_00047,NPE_00018911,NPG_00015,NPU_00047,709.12,NPU_00012,settled
SPL_NPE_00018912_NPU_00058,NPE_00018912,NPG_00024,NPU_00058,1041.14,NPU_00078,settled
SPL_NPE_00018912_NPU_00078,NPE_00018912,NPG_00024,NPU_00078,1041.14,NPU_00078,paid_by_self
SPL_NPE_00019045_NPU_00046,NPE_00019045,NPG_00005,NPU_00046,227.27,NPU_00046,paid_by_self
SPL_NPE_00019045_NPU_00013,NPE_00019045,NPG_00005,NPU_00013,227.27,NPU_00046,settled
SPL_NPE_00019045_NPU_00066,NPE_00019045,NPG_00005,NPU_00066,227.27,NPU_00046,settled
SPL_NPE_00019045_NPU_00026,NPE_00019045,NPG_00005,NPU_00026,227.27,NPU_00046,settled
SPL_NPE_00019111_NPU_00046,NPE_00019111,NPG_00005,NPU_00046,682.34,NPU_00013,settled
SPL_NPE_00019111_NPU_00013,NPE_00019111,NPG_00005,NPU_00013,682.34,NPU_00013,paid_by_self
SPL_NPE_00019111_NPU_00066,NPE_00019111,NPG_00005,NPU_00066,682.34,NPU_00013,settled
SPL_NPE_00019111_NPU_00026,NPE_00019111,NPG_00005,NPU_00026,682.34,NPU_00013,settled
SPL_NPE_00019112_NPU_00019,NPE_00019112,NPG_00010,NPU_00019,1196.93,NPU_00041,settled
SPL_NPE_00019112_NPU_00041,NPE_00019112,NPG_00010,NPU_00041,1196.93,NPU_00041,paid_by_self
SPL_NPE_00019113_NPU_00020,NPE_00019113,NPG_00012,NPU_00020,3873.29,NPU_00020,paid_by_self
SPL_NPE_00019113_NPU_00015,NPE_00019113,NPG_00012,NPU_00015,3873.29,NPU_00020,settled
SPL_NPE_00019113_NPU_00070,NPE_00019113,NPG_00012,NPU_00070,3873.29,NPU_00020,settled
SPL_NPE_00019114_NPU_00003,NPE_00019114,NPG_00013,NPU_00003,284.88,NPU_00003,paid_by_self
SPL_NPE_00019114_NPU_00077,NPE_00019114,NPG_00013,NPU_00077,284.88,NPU_00003,settled
SPL_NPE_00019114_NPU_00066,NPE_00019114,NPG_00013,NPU_00066,284.88,NPU_00003,settled
SPL_NPE_00019115_NPU_00005,NPE_00019115,NPG_00026,NPU_00005,802.22,NPU_00070,settled
SPL_NPE_00019115_NPU_00051,NPE_00019115,NPG_00026,NPU_00051,802.22,NPU_00070,settled
SPL_NPE_00019115_NPU_00070,NPE_00019115,NPG_00026,NPU_00070,802.22,NPU_00070,paid_by_self
SPL_NPE_00019115_NPU_00052,NPE_00019115,NPG_00026,NPU_00052,802.22,NPU_00070,settled
SPL_NPE_00019115_NPU_00047,NPE_00019115,NPG_00026,NPU_00047,802.22,NPU_00070,settled
SPL_NPE_00019115_NPU_00049,NPE_00019115,NPG_00026,NPU_00049,802.22,NPU_00070,settled
SPL_NPE_00019184_NPU_00028,NPE_00019184,NPG_00009,NPU_00028,491.56,NPU_00012,settled
SPL_NPE_00019184_NPU_00012,NPE_00019184,NPG_00009,NPU_00012,491.56,NPU_00012,paid_by_self
SPL_NPE_00019185_NPU_00019,NPE_00019185,NPG_00010,NPU_00019,2367.71,NPU_00019,paid_by_self
SPL_NPE_00019185_NPU_00041,NPE_00019185,NPG_00010,NPU_00041,2367.71,NPU_00019,settled
SPL_NPE_00019186_NPU_00003,NPE_00019186,NPG_00013,NPU_00003,722.28,NPU_00066,settled
SPL_NPE_00019186_NPU_00077,NPE_00019186,NPG_00013,NPU_00077,722.28,NPU_00066,settled
SPL_NPE_00019186_NPU_00066,NPE_00019186,NPG_00013,NPU_00066,722.28,NPU_00066,paid_by_self
SPL_NPE_00019187_NPU_00054,NPE_00019187,NPG_00015,NPU_00054,297.67,NPU_00054,paid_by_self
SPL_NPE_00019187_NPU_00012,NPE_00019187,NPG_00015,NPU_00012,297.67,NPU_00054,settled
SPL_NPE_00019187_NPU_00071,NPE_00019187,NPG_00015,NPU_00071,297.67,NPU_00054,settled
SPL_NPE_00019187_NPU_00065,NPE_00019187,NPG_00015,NPU_00065,297.67,NPU_00054,settled
SPL_NPE_00019187_NPU_00047,NPE_00019187,NPG_00015,NPU_00047,297.67,NPU_00054,settled
SPL_NPE_00019188_NPU_00058,NPE_00019188,NPG_00023,NPU_00058,250.85,NPU_00040,settled
SPL_NPE_00019188_NPU_00001,NPE_00019188,NPG_00023,NPU_00001,250.85,NPU_00040,settled
SPL_NPE_00019188_NPU_00040,NPE_00019188,NPG_00023,NPU_00040,250.85,NPU_00040,paid_by_self
SPL_NPE_00019189_NPU_00058,NPE_00019189,NPG_00024,NPU_00058,440.45,NPU_00058,paid_by_self
SPL_NPE_00019189_NPU_00078,NPE_00019189,NPG_00024,NPU_00078,440.45,NPU_00058,settled
SPL_NPE_00019190_NPU_00024,NPE_00019190,NPG_00029,NPU_00024,1059.02,NPU_00058,settled
SPL_NPE_00019190_NPU_00053,NPE_00019190,NPG_00029,NPU_00053,1059.02,NPU_00058,settled
SPL_NPE_00019190_NPU_00058,NPE_00019190,NPG_00029,NPU_00058,1059.02,NPU_00058,paid_by_self
SPL_NPE_00019190_NPU_00047,NPE_00019190,NPG_00029,NPU_00047,1059.02,NPU_00058,settled
SPL_NPE_00019252_NPU_00028,NPE_00019252,NPG_00009,NPU_00028,1050.64,NPU_00028,paid_by_self
SPL_NPE_00019252_NPU_00012,NPE_00019252,NPG_00009,NPU_00012,1050.64,NPU_00028,settled
SPL_NPE_00019253_NPU_00054,NPE_00019253,NPG_00017,NPU_00054,190.16,NPU_00052,settled
SPL_NPE_00019253_NPU_00071,NPE_00019253,NPG_00017,NPU_00071,190.16,NPU_00052,settled
SPL_NPE_00019253_NPU_00067,NPE_00019253,NPG_00017,NPU_00067,190.16,NPU_00052,settled
SPL_NPE_00019253_NPU_00042,NPE_00019253,NPG_00017,NPU_00042,190.16,NPU_00052,settled
SPL_NPE_00019253_NPU_00052,NPE_00019253,NPG_00017,NPU_00052,190.16,NPU_00052,paid_by_self
SPL_NPE_00019253_NPU_00003,NPE_00019253,NPG_00017,NPU_00003,190.16,NPU_00052,settled
SPL_NPE_00019253_NPU_00023,NPE_00019253,NPG_00017,NPU_00023,190.16,NPU_00052,settled
SPL_NPE_00019254_NPU_00021,NPE_00019254,NPG_00019,NPU_00021,497.83,NPU_00038,settled
SPL_NPE_00019254_NPU_00038,NPE_00019254,NPG_00019,NPU_00038,497.83,NPU_00038,paid_by_self
SPL_NPE_00019254_NPU_00059,NPE_00019254,NPG_00019,NPU_00059,497.83,NPU_00038,settled
SPL_NPE_00019255_NPU_00058,NPE_00019255,NPG_00023,NPU_00058,367.81,NPU_00058,paid_by_self
SPL_NPE_00019255_NPU_00001,NPE_00019255,NPG_00023,NPU_00001,367.81,NPU_00058,settled
SPL_NPE_00019255_NPU_00040,NPE_00019255,NPG_00023,NPU_00040,367.81,NPU_00058,settled
SPL_NPE_00019256_NPU_00078,NPE_00019256,NPG_00025,NPU_00078,415.91,NPU_00026,settled
SPL_NPE_00019256_NPU_00044,NPE_00019256,NPG_00025,NPU_00044,415.91,NPU_00026,settled
SPL_NPE_00019256_NPU_00022,NPE_00019256,NPG_00025,NPU_00022,415.91,NPU_00026,settled
SPL_NPE_00019256_NPU_00020,NPE_00019256,NPG_00025,NPU_00020,415.91,NPU_00026,settled
SPL_NPE_00019256_NPU_00080,NPE_00019256,NPG_00025,NPU_00080,415.91,NPU_00026,settled
SPL_NPE_00019256_NPU_00001,NPE_00019256,NPG_00025,NPU_00001,415.91,NPU_00026,settled
SPL_NPE_00019256_NPU_00002,NPE_00019256,NPG_00025,NPU_00002,415.91,NPU_00026,settled
SPL_NPE_00019256_NPU_00018,NPE_00019256,NPG_00025,NPU_00018,415.91,NPU_00026,settled
SPL_NPE_00019256_NPU_00026,NPE_00019256,NPG_00025,NPU_00026,415.91,NPU_00026,paid_by_self
SPL_NPE_00019256_NPU_00061,NPE_00019256,NPG_00025,NPU_00061,415.91,NPU_00026,settled
SPL_NPE_00019358_NPU_00028,NPE_00019358,NPG_00009,NPU_00028,4762.47,NPU_00028,paid_by_self
SPL_NPE_00019358_NPU_00012,NPE_00019358,NPG_00009,NPU_00012,4762.47,NPU_00028,settled
SPL_NPE_00019359_NPU_00073,NPE_00019359,NPG_00016,NPU_00073,600.93,NPU_00047,settled
SPL_NPE_00019359_NPU_00047,NPE_00019359,NPG_00016,NPU_00047,600.93,NPU_00047,paid_by_self
SPL_NPE_00019359_NPU_00075,NPE_00019359,NPG_00016,NPU_00075,600.93,NPU_00047,settled
SPL_NPE_00019359_NPU_00035,NPE_00019359,NPG_00016,NPU_00035,600.93,NPU_00047,settled
SPL_NPE_00019360_NPU_00021,NPE_00019360,NPG_00019,NPU_00021,293.14,NPU_00038,settled
SPL_NPE_00019360_NPU_00038,NPE_00019360,NPG_00019,NPU_00038,293.14,NPU_00038,paid_by_self
SPL_NPE_00019360_NPU_00059,NPE_00019360,NPG_00019,NPU_00059,293.14,NPU_00038,settled
SPL_NPE_00019361_NPU_00056,NPE_00019361,NPG_00020,NPU_00056,1428.0,NPU_00056,paid_by_self
SPL_NPE_00019361_NPU_00059,NPE_00019361,NPG_00020,NPU_00059,1428.0,NPU_00056,settled
SPL_NPE_00019361_NPU_00040,NPE_00019361,NPG_00020,NPU_00040,1428.0,NPU_00056,settled
SPL_NPE_00019361_NPU_00052,NPE_00019361,NPG_00020,NPU_00052,1428.0,NPU_00056,settled
SPL_NPE_00019361_NPU_00020,NPE_00019361,NPG_00020,NPU_00020,1428.0,NPU_00056,settled
SPL_NPE_00019362_NPU_00058,NPE_00019362,NPG_00024,NPU_00058,274.63,NPU_00058,paid_by_self
SPL_NPE_00019362_NPU_00078,NPE_00019362,NPG_00024,NPU_00078,274.63,NPU_00058,settled
SPL_NPE_00019470_NPU_00046,NPE_00019470,NPG_00005,NPU_00046,1125.73,NPU_00046,paid_by_self
SPL_NPE_00019470_NPU_00013,NPE_00019470,NPG_00005,NPU_00013,1125.73,NPU_00046,settled
SPL_NPE_00019470_NPU_00066,NPE_00019470,NPG_00005,NPU_00066,1125.73,NPU_00046,settled
SPL_NPE_00019470_NPU_00026,NPE_00019470,NPG_00005,NPU_00026,1125.73,NPU_00046,settled
SPL_NPE_00019471_NPU_00019,NPE_00019471,NPG_00006,NPU_00019,910.04,NPU_00047,settled
SPL_NPE_00019471_NPU_00047,NPE_00019471,NPG_00006,NPU_00047,910.04,NPU_00047,paid_by_self
SPL_NPE_00019471_NPU_00029,NPE_00019471,NPG_00006,NPU_00029,910.04,NPU_00047,settled
SPL_NPE_00019471_NPU_00054,NPE_00019471,NPG_00006,NPU_00054,910.04,NPU_00047,settled
SPL_NPE_00019472_NPU_00003,NPE_00019472,NPG_00007,NPU_00003,679.2,NPU_00020,settled
SPL_NPE_00019472_NPU_00015,NPE_00019472,NPG_00007,NPU_00015,679.2,NPU_00020,settled
SPL_NPE_00019472_NPU_00071,NPE_00019472,NPG_00007,NPU_00071,679.2,NPU_00020,settled
SPL_NPE_00019472_NPU_00072,NPE_00019472,NPG_00007,NPU_00072,679.2,NPU_00020,settled
SPL_NPE_00019472_NPU_00067,NPE_00019472,NPG_00007,NPU_00067,679.2,NPU_00020,settled
SPL_NPE_00019472_NPU_00054,NPE_00019472,NPG_00007,NPU_00054,679.2,NPU_00020,settled
SPL_NPE_00019472_NPU_00055,NPE_00019472,NPG_00007,NPU_00055,679.2,NPU_00020,settled
SPL_NPE_00019472_NPU_00047,NPE_00019472,NPG_00007,NPU_00047,679.2,NPU_00020,settled
SPL_NPE_00019472_NPU_00004,NPE_00019472,NPG_00007,NPU_00004,679.2,NPU_00020,settled
SPL_NPE_00019472_NPU_00020,NPE_00019472,NPG_00007,NPU_00020,679.2,NPU_00020,paid_by_self
SPL_NPE_00019473_NPU_00003,NPE_00019473,NPG_00013,NPU_00003,690.73,NPU_00077,settled
SPL_NPE_00019473_NPU_00077,NPE_00019473,NPG_00013,NPU_00077,690.73,NPU_00077,paid_by_self
SPL_NPE_00019473_NPU_00066,NPE_00019473,NPG_00013,NPU_00066,690.73,NPU_00077,settled
SPL_NPE_00019546_NPU_00075,NPE_00019546,NPG_00004,NPU_00075,559.64,NPU_00073,settled
SPL_NPE_00019546_NPU_00059,NPE_00019546,NPG_00004,NPU_00059,559.64,NPU_00073,settled
SPL_NPE_00019546_NPU_00058,NPE_00019546,NPG_00004,NPU_00058,559.64,NPU_00073,settled
SPL_NPE_00019546_NPU_00071,NPE_00019546,NPG_00004,NPU_00071,559.64,NPU_00073,settled
SPL_NPE_00019546_NPU_00073,NPE_00019546,NPG_00004,NPU_00073,559.64,NPU_00073,paid_by_self
SPL_NPE_00019546_NPU_00001,NPE_00019546,NPG_00004,NPU_00001,559.64,NPU_00073,settled
SPL_NPE_00019546_NPU_00064,NPE_00019546,NPG_00004,NPU_00064,559.64,NPU_00073,settled
SPL_NPE_00019546_NPU_00056,NPE_00019546,NPG_00004,NPU_00056,559.64,NPU_00073,settled
SPL_NPE_00019547_NPU_00003,NPE_00019547,NPG_00007,NPU_00003,394.62,NPU_00003,paid_by_self
SPL_NPE_00019547_NPU_00015,NPE_00019547,NPG_00007,NPU_00015,394.62,NPU_00003,settled
SPL_NPE_00019547_NPU_00071,NPE_00019547,NPG_00007,NPU_00071,394.62,NPU_00003,settled
SPL_NPE_00019547_NPU_00072,NPE_00019547,NPG_00007,NPU_00072,394.62,NPU_00003,settled
SPL_NPE_00019547_NPU_00067,NPE_00019547,NPG_00007,NPU_00067,394.62,NPU_00003,settled
SPL_NPE_00019547_NPU_00054,NPE_00019547,NPG_00007,NPU_00054,394.62,NPU_00003,settled
SPL_NPE_00019547_NPU_00055,NPE_00019547,NPG_00007,NPU_00055,394.62,NPU_00003,settled
SPL_NPE_00019547_NPU_00047,NPE_00019547,NPG_00007,NPU_00047,394.62,NPU_00003,settled
SPL_NPE_00019547_NPU_00004,NPE_00019547,NPG_00007,NPU_00004,394.62,NPU_00003,settled
SPL_NPE_00019547_NPU_00020,NPE_00019547,NPG_00007,NPU_00020,394.62,NPU_00003,settled
SPL_NPE_00019548_NPU_00054,NPE_00019548,NPG_00017,NPU_00054,800.53,NPU_00042,settled
SPL_NPE_00019548_NPU_00071,NPE_00019548,NPG_00017,NPU_00071,800.53,NPU_00042,settled
SPL_NPE_00019548_NPU_00067,NPE_00019548,NPG_00017,NPU_00067,800.53,NPU_00042,settled
SPL_NPE_00019548_NPU_00042,NPE_00019548,NPG_00017,NPU_00042,800.53,NPU_00042,paid_by_self
SPL_NPE_00019548_NPU_00052,NPE_00019548,NPG_00017,NPU_00052,800.53,NPU_00042,settled
SPL_NPE_00019548_NPU_00003,NPE_00019548,NPG_00017,NPU_00003,800.53,NPU_00042,settled
SPL_NPE_00019548_NPU_00023,NPE_00019548,NPG_00017,NPU_00023,800.53,NPU_00042,settled
SPL_NPE_00019549_NPU_00068,NPE_00019549,NPG_00021,NPU_00068,1196.8,NPU_00080,settled
SPL_NPE_00019549_NPU_00080,NPE_00019549,NPG_00021,NPU_00080,1196.8,NPU_00080,paid_by_self
SPL_NPE_00019549_NPU_00021,NPE_00019549,NPG_00021,NPU_00021,1196.8,NPU_00080,settled
SPL_NPE_00019549_NPU_00007,NPE_00019549,NPG_00021,NPU_00007,1196.8,NPU_00080,settled
SPL_NPE_00019549_NPU_00008,NPE_00019549,NPG_00021,NPU_00008,1196.8,NPU_00080,settled
SPL_NPE_00019549_NPU_00019,NPE_00019549,NPG_00021,NPU_00019,1196.8,NPU_00080,settled
SPL_NPE_00019549_NPU_00032,NPE_00019549,NPG_00021,NPU_00032,1196.8,NPU_00080,settled
SPL_NPE_00019550_NPU_00043,NPE_00019550,NPG_00030,NPU_00043,375.2,NPU_00021,settled
SPL_NPE_00019550_NPU_00063,NPE_00019550,NPG_00030,NPU_00063,375.2,NPU_00021,settled
SPL_NPE_00019550_NPU_00028,NPE_00019550,NPG_00030,NPU_00028,375.2,NPU_00021,settled
SPL_NPE_00019550_NPU_00074,NPE_00019550,NPG_00030,NPU_00074,375.2,NPU_00021,settled
SPL_NPE_00019550_NPU_00021,NPE_00019550,NPG_00030,NPU_00021,375.2,NPU_00021,paid_by_self
SPL_NPE_00019550_NPU_00010,NPE_00019550,NPG_00030,NPU_00010,375.2,NPU_00021,settled
SPL_NPE_00019550_NPU_00045,NPE_00019550,NPG_00030,NPU_00045,375.2,NPU_00021,settled
SPL_NPE_00019550_NPU_00060,NPE_00019550,NPG_00030,NPU_00060,375.2,NPU_00021,settled
SPL_NPE_00019637_NPU_00075,NPE_00019637,NPG_00004,NPU_00075,2665.86,NPU_00058,settled
SPL_NPE_00019637_NPU_00059,NPE_00019637,NPG_00004,NPU_00059,2665.86,NPU_00058,settled
SPL_NPE_00019637_NPU_00058,NPE_00019637,NPG_00004,NPU_00058,2665.86,NPU_00058,paid_by_self
SPL_NPE_00019637_NPU_00071,NPE_00019637,NPG_00004,NPU_00071,2665.86,NPU_00058,settled
SPL_NPE_00019637_NPU_00073,NPE_00019637,NPG_00004,NPU_00073,2665.86,NPU_00058,settled
SPL_NPE_00019637_NPU_00001,NPE_00019637,NPG_00004,NPU_00001,2665.86,NPU_00058,settled
SPL_NPE_00019637_NPU_00064,NPE_00019637,NPG_00004,NPU_00064,2665.86,NPU_00058,settled
SPL_NPE_00019637_NPU_00056,NPE_00019637,NPG_00004,NPU_00056,2665.86,NPU_00058,settled
SPL_NPE_00019638_NPU_00056,NPE_00019638,NPG_00020,NPU_00056,584.97,NPU_00052,settled
SPL_NPE_00019638_NPU_00059,NPE_00019638,NPG_00020,NPU_00059,584.97,NPU_00052,settled
SPL_NPE_00019638_NPU_00040,NPE_00019638,NPG_00020,NPU_00040,584.97,NPU_00052,settled
SPL_NPE_00019638_NPU_00052,NPE_00019638,NPG_00020,NPU_00052,584.97,NPU_00052,paid_by_self
SPL_NPE_00019638_NPU_00020,NPE_00019638,NPG_00020,NPU_00020,584.97,NPU_00052,settled
SPL_NPE_00019726_NPU_00046,NPE_00019726,NPG_00005,NPU_00046,1263.12,NPU_00046,paid_by_self
SPL_NPE_00019726_NPU_00013,NPE_00019726,NPG_00005,NPU_00013,1263.12,NPU_00046,settled
SPL_NPE_00019726_NPU_00066,NPE_00019726,NPG_00005,NPU_00066,1263.12,NPU_00046,settled
SPL_NPE_00019726_NPU_00026,NPE_00019726,NPG_00005,NPU_00026,1263.12,NPU_00046,settled
SPL_NPE_00019727_NPU_00003,NPE_00019727,NPG_00013,NPU_00003,263.97,NPU_00003,paid_by_self
SPL_NPE_00019727_NPU_00077,NPE_00019727,NPG_00013,NPU_00077,263.97,NPU_00003,settled
SPL_NPE_00019727_NPU_00066,NPE_00019727,NPG_00013,NPU_00066,263.97,NPU_00003,settled
SPL_NPE_00019728_NPU_00054,NPE_00019728,NPG_00017,NPU_00054,223.91,NPU_00003,settled
SPL_NPE_00019728_NPU_00071,NPE_00019728,NPG_00017,NPU_00071,223.91,NPU_00003,settled
SPL_NPE_00019728_NPU_00067,NPE_00019728,NPG_00017,NPU_00067,223.91,NPU_00003,settled
SPL_NPE_00019728_NPU_00042,NPE_00019728,NPG_00017,NPU_00042,223.91,NPU_00003,settled
SPL_NPE_00019728_NPU_00052,NPE_00019728,NPG_00017,NPU_00052,223.91,NPU_00003,settled
SPL_NPE_00019728_NPU_00003,NPE_00019728,NPG_00017,NPU_00003,223.91,NPU_00003,paid_by_self
SPL_NPE_00019728_NPU_00023,NPE_00019728,NPG_00017,NPU_00023,223.91,NPU_00003,settled
SPL_NPE_00019729_NPU_00078,NPE_00019729,NPG_00025,NPU_00078,739.12,NPU_00022,settled
