income_id,user_id,income_date,income_amount_npr,income_source,is_expected
INC_NPU_00020_202404,NPU_00020,2024-04-03,54376.97,salary,True
INC_NPU_00020_202405,NPU_00020,2024-05-03,53458.4,salary,True
INC_NPU_00020_202406,NPU_00020,2024-06-04,51829.25,salary,True
INC_NPU_00020_202407,NPU_00020,2024-07-03,53899.39,salary,True
INC_NPU_00020_202408,NPU_00020,2024-08-05,54935.67,salary,True
INC_NPU_00020_202409,NPU_00020,2024-09-01,51772.21,salary,True
INC_NPU_00020_202410,NPU_00020,2024-10-01,53892.33,salary,True
INC_NPU_00020_202411,NPU_00020,2024-11-05,53401.83,salary,True
INC_NPU_00020_202412,NPU_00020,2024-12-02,54905.38,salary,True
INC_NPU_00020_202501,NPU_00020,2025-01-04,53618.83,salary,True
INC_NPU_00020_202502,NPU_00020,2025-02-01,54729.24,salary,True
INC_NPU_00020_202503,NPU_00020,2025-03-04,54594.83,salary,True
INC_NPU_00020_202504,NPU_00020,2025-04-02,54626.35,salary,True
INC_NPU_00020_202505,NPU_00020,2025-05-05,55580.4,salary,True
INC_NPU_00020_202506,NPU_00020,2025-06-03,53655.88,salary,True
INC_NPU_00020_202507,NPU_00020,2025-07-01,53961.89,salary,True
INC_NPU_00020_202508,NPU_00020,2025-08-02,54346.96,salary,True
INC_NPU_00020_202509,NPU_00020,2025-09-02,53994.82,salary,True
INC_NPU_00020_202510,NPU_00020,2025-10-03,53621.12,salary,True
INC_NPU_00020_202511,NPU_00020,2025-11-01,52929.05,salary,True
INC_NPU_00020_202512,NPU_00020,2025-12-01,53911.84,salary,True
INC_NPU_00021_202301,NPU_00021,2023-01-02,45495.46,salary,True
INC_NPU_00021_202302,NPU_00021,2023-02-03,44988.61,salary,True
INC_NPU_00021_202303,NPU_00021,2023-03-01,45851.03,salary,True
INC_NPU_00021_202304,NPU_00021,2023-04-01,47520.37,salary,True
INC_NPU_00021_202305,NPU_00021,2023-05-01,47116.94,salary,True
INC_NPU_00021_202306,NPU_00021,2023-06-01,47530.44,salary,True
INC_NPU_00021_202307,NPU_00021,2023-07-01,46250.97,salary,True
INC_NPU_00021_202308,NPU_00021,2023-08-01,47879.03,salary,True
INC_NPU_00021_202309,NPU_00021,2023-09-02,45589.65,salary,True
INC_NPU_00021_202310,NPU_00021,2023-10-01,45882.64,salary,True
INC_NPU_00021_202311,NPU_00021,2023-11-04,47860.6,salary,True
INC_NPU_00021_202312,NPU_00021,2023-12-01,47047.48,salary,True
INC_NPU_00021_202401,NPU_00021,2024-01-02,47536.46,salary,True
INC_NPU_00021_202402,NPU_00021,2024-02-01,47120.96,salary,True
INC_NPU_00021_202403,NPU_00021,2024-03-03,46373.03,salary,True
INC_NPU_00021_202404,NPU_00021,2024-04-05,45779.69,salary,True
INC_NPU_00021_202405,NPU_00021,2024-05-01,45184.97,salary,True
INC_NPU_00021_202406,NPU_00021,2024-06-01,48596.76,salary,True
INC_NPU_00021_202407,NPU_00021,2024-07-01,45374.73,salary,True
INC_NPU_00021_202408,NPU_00021,2024-08-03,48233.94,salary,True
INC_NPU_00021_202409,NPU_00021,2024-09-02,46995.16,salary,True
INC_NPU_00021_202410,NPU_00021,2024-10-02,47150.2,salary,True
INC_NPU_00021_202411,NPU_00021,2024-11-04,47087.26,salary,True
INC_NPU_00021_202412,NPU_00021,2024-12-01,47409.2,salary,True
INC_NPU_00021_202501,NPU_00021,2025-01-02,46165.38,salary,True
INC_NPU_00021_202502,NPU_00021,2025-02-01,44877.65,salary,True
INC_NPU_00021_202503,NPU_00021,2025-03-02,46354.46,salary,True
INC_NPU_00021_202504,NPU_00021,2025-04-01,47324.93,salary,True
INC_NPU_00021_202505,NPU_00021,2025-05-05,45890.96,salary,True
INC_NPU_00021_202506,NPU_00021,2025-06-05,47904.88,salary,True
INC_NPU_00021_202507,NPU_00021,2025-07-05,46778.04,salary,True
INC_NPU_00021_202508,NPU_00021,2025-08-01,45811.06,salary,True
INC_NPU_00021_202509,NPU_00021,2025-09-05,47038.19,salary,True
INC_NPU_00021_202510,NPU_00021,2025-10-05,47308.46,salary,True
INC_NPU_00021_202511,NPU_00021,2025-11-01,47378.21,salary,True
INC_NPU_00021_202512,NPU_00021,2025-12-02,44163.7,salary,True
INC_NPU_00022_202301,NPU_00022,2023-01-02,198326.8,salary,True
INC_NPU_00022_202302,NPU_00022,2023-02-01,215531.07,salary,True
INC_NPU_00022_202303,NPU_00022,2023-03-01,205006.83,salary,True
INC_NPU_00022_202304,NPU_00022,2023-04-04,215537.65,salary,True
INC_NPU_00022_202305,NPU_00022,2023-05-02,215968.86,salary,True
INC_NPU_00022_202306,NPU_00022,2023-06-05,206163.32,salary,True
INC_NPU_00022_202307,NPU_00022,2023-07-01,206903.24,salary,True
INC_NPU_00022_202308,NPU_00022,2023-08-01,214293.78,salary,True
INC_NPU_00022_202309,NPU_00022,2023-09-05,209495.23,salary,True
INC_NPU_00022_202310,NPU_00022,2023-10-01,216663.79,salary,True
INC_NPU_00022_202311,NPU_00022,2023-11-01,217976.26,salary,True
INC_NPU_00022_202312,NPU_00022,2023-12-01,206291.99,salary,True
INC_NPU_00022_202401,NPU_00022,2024-01-05,207813.96,salary,True
INC_NPU_00022_202402,NPU_00022,2024-02-03,211600.55,salary,True
INC_NPU_00022_202403,NPU_00022,2024-03-01,201990.13,salary,True
INC_NPU_00022_202404,NPU_00022,2024-04-03,203584.74,salary,True
INC_NPU_00022_202405,NPU_00022,2024-05-01,207359.95,salary,True
INC_NPU_00022_202406,NPU_00022,2024-06-03,219652.07,salary,True
INC_NPU_00022_202407,NPU_00022,2024-07-01,212236.45,salary,True
INC_NPU_00022_202408,NPU_00022,2024-08-02,208437.66,salary,True
INC_NPU_00022_202409,NPU_00022,2024-09-02,206872.39,salary,True
INC_NPU_00022_202410,NPU_00022,2024-10-03,206119.81,salary,True
INC_NPU_00022_202411,NPU_00022,2024-11-04,208724.52,salary,True
INC_NPU_00022_202412,NPU_00022,2024-12-01,208494.57,salary,True
INC_NPU_00022_202501,NPU_00022,2025-01-03,210202.59,salary,True
INC_NPU_00022_202502,NPU_00022,2025-02-01,213249.04,salary,True
INC_NPU_00022_202503,NPU_00022,2025-03-02,210825.69,salary,True
INC_NPU_00022_202504,NPU_00022,2025-04-02,214564.6,salary,True
INC_NPU_00022_202505,NPU_00022,2025-05-01,209904.51,salary,True
INC_NPU_00022_202506,NPU_00022,2025-06-01,218366.38,salary,True
INC_NPU_00022_202507,NPU_00022,2025-07-01,214451.88,salary,True
INC_NPU_00022_202508,NPU_00022,2025-08-01,212117.76,salary,True
INC_NPU_00022_202509,NPU_00022,2025-09-01,213264.14,salary,True
INC_NPU_00022_202510,NPU_00022,2025-10-01,208832.66,salary,True
INC_NPU_00022_202511,NPU_00022,2025-11-02,210135.29,salary,True
INC_NPU_00022_202512,NPU_00022,2025-12-02,209975.57,salary,True
INC_NPU_00023_202301,NPU_00023,2023-01-02,181964.37,salary,True
INC_NPU_00023_202302,NPU_00023,2023-02-03,179772.54,salary,True
INC_NPU_00023_202303,NPU_00023,2023-03-01,186815.51,salary,True
INC_NPU_00023_202304,NPU_00023,2023-04-03,188367.27,salary,True
INC_NPU_00023_202305,NPU_00023,2023-05-03,186248.87,salary,True
INC_NPU_00023_202306,NPU_00023,2023-06-05,184461.67,salary,True
INC_NPU_00023_202307,NPU_00023,2023-07-01,192983.51,salary,True
INC_NPU_00023_202308,NPU_00023,2023-08-02,182338.92,salary,True
INC_NPU_00023_202309,NPU_00023,2023-09-01,185730.85,salary,True
INC_NPU_00023_202310,NPU_00023,2023-10-01,188949.42,salary,True
INC_NPU_00023_202311,NPU_00023,2023-11-04,180694.0,salary,True
INC_NPU_00023_202312,NPU_00023,2023-12-02,187112.5,salary,True
INC_NPU_00023_202401,NPU_00023,2024-01-02,191368.47,salary,True
INC_NPU_00023_202402,NPU_00023,2024-02-05,184762.32,salary,True
INC_NPU_00023_202403,NPU_00023,2024-03-02,185388.76,salary,True
INC_NPU_00023_202404,NPU_00023,2024-04-02,182359.53,salary,True
INC_NPU_00023_202405,NPU_00023,2024-05-02,186561.52,salary,True
INC_NPU_00023_202406,NPU_00023,2024-06-01,181880.21,salary,True
INC_NPU_00023_202407,NPU_00023,2024-07-04,184542.02,salary,True
INC_NPU_00023_202408,NPU_00023,2024-08-01,179360.18,salary,True
INC_NPU_00023_202409,NPU_00023,2024-09-01,175183.42,salary,True
INC_NPU_00023_202410,NPU_00023,2024-10-05,183033.01,salary,True
INC_NPU_00023_202411,NPU_00023,2024-11-01,182976.14,salary,True
INC_NPU_00023_202412,NPU_00023,2024-12-01,183333.01,salary,True
INC_NPU_00023_202501,NPU_00023,2025-01-03,187523.35,salary,True
INC_NPU_00023_202502,NPU_00023,2025-02-03,188483.27,salary,True
INC_NPU_00023_202503,NPU_00023,2025-03-01,185888.82,salary,True
INC_NPU_00023_202504,NPU_00023,2025-04-03,187239.5,salary,True
INC_NPU_00023_202505,NPU_00023,2025-05-01,181978.33,salary,True
INC_NPU_00023_202506,NPU_00023,2025-06-02,181124.94,salary,True
INC_NPU_00023_202507,NPU_00023,2025-07-04,186640.32,salary,True
INC_NPU_00023_202508,NPU_00023,2025-08-01,180649.55,salary,True
INC_NPU_00023_202509,NPU_00023,2025-09-01,180273.49,salary,True
INC_NPU_00023_202510,NPU_00023,2025-10-03,195361.09,salary,True
INC_NPU_00023_202511,NPU_00023,2025-11-04,184998.79,salary,True
INC_NPU_00023_202512,NPU_00023,2025-12-02,182978.39,salary,True
INC_NPU_00024_202301,NPU_00024,2023-01-10,42391.99,freelance,True
INC_NPU_00024_202302,NPU_00024,2023-02-18,42242.34,freelance,True
INC_NPU_00024_202303,NPU_00024,2023-03-20,23085.86,freelance,True
INC_NPU_00024_202304,NPU_00024,2023-04-13,30036.37,freelance,True
INC_NPU_00024_202305,NPU_00024,2023-05-15,24709.14,freelance,True
INC_NPU_00024_202306,NPU_00024,2023-06-07,29520.11,freelance,True
INC_NPU_00024_202307,NPU_00024,2023-07-20,49426.19,freelance,True
INC_NPU_00024_202308,NPU_00024,2023-08-01,31169.02,freelance,True
INC_NPU_00024_202309,NPU_00024,2023-09-24,56961.29,freelance,True
INC_NPU_00024_202310,NPU_00024,2023-10-09,23374.13,freelance,True
INC_NPU_00024_202311,NPU_00024,2023-11-07,33083.33,freelance,True
INC_NPU_00024_202312,NPU_00024,2023-12-19,78875.14,freelance,True
INC_NPU_00024_202401,NPU_00024,2024-01-23,45041.93,freelance,True
INC_NPU_00024_202402,NPU_00024,2024-02-08,60702.2,freelance,True
INC_NPU_00024_202403,NPU_00024,2024-03-05,58999.35,freelance,True
INC_NPU_00024_202404,NPU_00024,2024-04-11,79145.91,freelance,True
INC_NPU_00024_202405,NPU_00024,2024-05-12,38711.87,freelance,True
INC_NPU_00024_202406,NPU_00024,2024-06-03,21842.5,freelance,True
INC_NPU_00024_202407,NPU_00024,2024-07-04,40324.71,freelance,True
INC_NPU_00024_202408,NPU_00024,2024-08-01,44157.18,freelance,True
INC_NPU_00024_202409,NPU_00024,2024-09-09,34705.7,freelance,True
INC_NPU_00024_202410,NPU_00024,2024-10-03,23197.99,freelance,True
INC_NPU_00024_202411,NPU_00024,2024-11-12,83783.85,freelance,True
INC_NPU_00024_202412,NPU_00024,2024-12-07,49478.54,freelance,True
INC_NPU_00024_202501,NPU_00024,2025-01-21,58356.67,freelance,True
INC_NPU_00024_202502,NPU_00024,2025-02-22,71378.65,freelance,True
INC_NPU_00024_202503,NPU_00024,2025-03-12,38631.83,freelance,True
INC_NPU_00024_202504,NPU_00024,2025-04-07,60649.71,freelance,True
INC_NPU_00024_202505,NPU_00024,2025-05-14,43925.08,freelance,True
INC_NPU_00024_202506,NPU_00024,2025-06-10,58106.88,freelance,True
INC_NPU_00024_202507,NPU_00024,2025-07-12,46902.24,freelance,True
INC_NPU_00024_202508,NPU_00024,2025-08-24,47465.21,freelance,True
INC_NPU_00024_202509,NPU_00024,2025-09-06,81371.09,freelance,True
INC_NPU_00024_202510,NPU_00024,2025-10-20,53274.02,freelance,True
INC_NPU_00024_202511,NPU_00024,2025-11-09,187724.69,freelance,True
INC_NPU_00024_202512,NPU_00024,2025-12-14,40681.14,freelance,True
INC_NPU_00025_202301,NPU_00025,2023-01-01,62796.19,freelance,True
INC_NPU_00025_202302,NPU_00025,2023-02-02,40039.22,freelance,True
INC_NPU_00025_202303,NPU_00025,2023-03-10,28145.95,freelance,True
INC_NPU_00025_202304,NPU_00025,2023-04-23,53993.84,freelance,True
INC_NPU_00025_202305,NPU_00025,2023-05-09,28622.24,freelance,True
INC_NPU_00025_202306,NPU_00025,2023-06-18,11403.54,freelance,True
INC_NPU_00025_202307,NPU_00025,2023-07-07,73992.19,freelance,True
INC_NPU_00025_202308,NPU_00025,2023-08-12,25276.15,freelance,True
INC_NPU_00025_202309,NPU_00025,2023-09-16,19092.33,freelance,True
INC_NPU_00025_202310,NPU_00025,2023-10-23,28094.38,freelance,True
INC_NPU_00025_202311,NPU_00025,2023-11-08,36002.72,freelance,True
INC_NPU_00025_202312,NPU_00025,2023-12-05,42169.72,freelance,True
INC_NPU_00025_202401,NPU_00025,2024-01-15,51775.45,freelance,True
INC_NPU_00025_202402,NPU_00025,2024-02-01,107013.26,freelance,True
INC_NPU_00025_202403,NPU_00025,2024-03-20,17819.98,freelance,True
INC_NPU_00025_202404,NPU_00025,2024-04-23,14532.92,freelance,True
INC_NPU_00025_202405,NPU_00025,2024-05-23,33369.65,freelance,True
INC_NPU_00025_202406,NPU_00025,2024-06-09,19992.56,freelance,True
INC_NPU_00025_202407,NPU_00025,2024-07-14,26280.39,freelance,True
INC_NPU_00025_202408,NPU_00025,2024-08-07,17869.55,freelance,True
INC_NPU_00025_202409,NPU_00025,2024-09-08,41461.72,freelance,True
INC_NPU_00025_202410,NPU_00025,2024-10-10,32318.75,freelance,True
INC_NPU_00025_202411,NPU_00025,2024-11-07,42918.3,freelance,True
INC_NPU_00025_202412,NPU_00025,2024-12-15,36088.77,freelance,True
INC_NPU_00025_202501,NPU_00025,2025-01-09,50168.3,freelance,True
INC_NPU_00025_202502,NPU_00025,2025-02-02,58798.44,freelance,True
INC_NPU_00025_202503,NPU_00025,2025-03-01,73677.48,freelance,True
INC_NPU_00025_202504,NPU_00025,2025-04-03,41458.48,freelance,True
INC_NPU_00025_202505,NPU_00025,2025-05-02,39421.26,freelance,True
INC_NPU_00025_202506,NPU_00025,2025-06-18,42954.61,freelance,True
INC_NPU_00025_202507,NPU_00025,2025-07-15,42825.57,freelance,True
INC_NPU_00025_202508,NPU_00025,2025-08-21,45781.15,freelance,True
INC_NPU_00025_202509,NPU_00025,2025-09-04,53469.7,freelance,True
INC_NPU_00025_202510,NPU_00025,2025-10-21,51250.48,freelance,True
INC_NPU_00025_202511,NPU_00025,2025-11-17,23088.39,freelance,True
INC_NPU_00025_202512,NPU_00025,2025-12-17,25755.89,freelance,True
INC_NPU_00026_202301,NPU_00026,2023-01-01,109701.76,salary,True
INC_NPU_00026_202302,NPU_00026,2023-02-05,109229.67,salary,True
INC_NPU_00026_202303,NPU_00026,2023-03-02,108128.43,salary,True
INC_NPU_00026_202304,NPU_00026,2023-04-01,111971.82,salary,True
INC_NPU_00026_202305,NPU_00026,2023-05-03,108536.1,salary,True
INC_NPU_00026_202306,NPU_00026,2023-06-01,108263.32,salary,True
INC_NPU_00026_202307,NPU_00026,2023-07-05,112462.15,salary,True
INC_NPU_00026_202308,NPU_00026,2023-08-02,109714.23,salary,True
INC_NPU_00026_202309,NPU_00026,2023-09-02,104665.97,salary,True
INC_NPU_00026_202310,NPU_00026,2023-10-02,107300.97,salary,True
INC_NPU_00026_202311,NPU_00026,2023-11-02,110442.21,salary,True
INC_NPU_00026_202312,NPU_00026,2023-12-05,111110.93,salary,True
INC_NPU_00026_202401,NPU_00026,2024-01-01,108175.06,salary,True
INC_NPU_00026_202402,NPU_00026,2024-02-01,109471.43,salary,True
INC_NPU_00026_202403,NPU_00026,2024-03-01,111635.03,salary,True
INC_NPU_00026_202404,NPU_00026,2024-04-02,109429.02,salary,True
INC_NPU_00026_202405,NPU_00026,2024-05-01,108898.85,salary,True
INC_NPU_00026_202406,NPU_00026,2024-06-02,107503.2,salary,True
INC_NPU_00026_202407,NPU_00026,2024-07-01,111896.65,salary,True
INC_NPU_00026_202408,NPU_00026,2024-08-01,103165.81,salary,True
INC_NPU_00026_202409,NPU_00026,2024-09-02,114045.84,salary,True
INC_NPU_00026_202410,NPU_00026,2024-10-02,105538.85,salary,True
INC_NPU_00026_202411,NPU_00026,2024-11-04,109929.36,salary,True
INC_NPU_00026_202412,NPU_00026,2024-12-02,110508.76,salary,True
INC_NPU_00026_202501,NPU_00026,2025-01-04,110697.89,salary,True
INC_NPU_00026_202502,NPU_00026,2025-02-02,114905.79,salary,True
INC_NPU_00026_202503,NPU_00026,2025-03-01,106426.41,salary,True
INC_NPU_00026_202504,NPU_00026,2025-04-03,112408.97,salary,True
INC_NPU_00026_202505,NPU_00026,2025-05-03,108962.32,salary,True
INC_NPU_00026_202506,NPU_00026,2025-06-04,111939.18,salary,True
INC_NPU_00026_202507,NPU_00026,2025-07-01,108251.5,salary,True
INC_NPU_00026_202508,NPU_00026,2025-08-01,109227.15,salary,True
INC_NPU_00026_202509,NPU_00026,2025-09-01,107943.73,salary,True
INC_NPU_00026_202510,NPU_00026,2025-10-02,108944.53,salary,True
INC_NPU_00026_202511,NPU_00026,2025-11-02,108815.9,salary,True
INC_NPU_00026_202512,NPU_00026,2025-12-05,109929.4,salary,True
INC_NPU_00027_202301,NPU_00027,2023-01-04,51970.31,salary,True
INC_NPU_00027_202302,NPU_00027,2023-02-02,51988.74,salary,True
INC_NPU_00027_202303,NPU_00027,2023-03-03,51757.84,salary,True
INC_NPU_00027_202304,NPU_00027,2023-04-01,52078.79,salary,True
INC_NPU_00027_202305,NPU_00027,2023-05-01,52118.75,salary,True
INC_NPU_00027_202306,NPU_00027,2023-06-02,51420.41,salary,True
INC_NPU_00027_202307,NPU_00027,2023-07-01,53000.54,salary,True
INC_NPU_00027_202308,NPU_00027,2023-08-01,51712.11,salary,True
INC_NPU_00027_202309,NPU_00027,2023-09-04,52234.27,salary,True
INC_NPU_00027_202310,NPU_00027,2023-10-01,53219.92,salary,True
INC_NPU_00027_202311,NPU_00027,2023-11-04,52733.66,salary,True
INC_NPU_00027_202312,NPU_00027,2023-12-01,50094.71,salary,True
INC_NPU_00027_202401,NPU_00027,2024-01-01,51665.25,salary,True
INC_NPU_00027_202402,NPU_00027,2024-02-05,51787.54,salary,True
INC_NPU_00027_202403,NPU_00027,2024-03-03,52562.9,salary,True
INC_NPU_00027_202404,NPU_00027,2024-04-02,52572.63,salary,True
INC_NPU_00027_202405,NPU_00027,2024-05-01,51503.47,salary,True
INC_NPU_00027_202406,NPU_00027,2024-06-02,51505.0,salary,True
INC_NPU_00027_202407,NPU_00027,2024-07-01,50697.23,salary,True
INC_NPU_00027_202408,NPU_00027,2024-08-01,50984.71,salary,True
INC_NPU_00027_202409,NPU_00027,2024-09-02,52474.94,salary,True
INC_NPU_00027_202410,NPU_00027,2024-10-03,52342.74,salary,True
INC_NPU_00027_202411,NPU_00027,2024-11-04,51904.27,salary,True
INC_NPU_00027_202412,NPU_00027,2024-12-02,49439.22,salary,True
INC_NPU_00027_202501,NPU_00027,2025-01-01,52035.01,salary,True
INC_NPU_00027_202502,NPU_00027,2025-02-03,53324.76,salary,True
INC_NPU_00027_202503,NPU_00027,2025-03-02,50668.04,salary,True
INC_NPU_00027_202504,NPU_00027,2025-04-02,52196.67,salary,True
INC_NPU_00027_202505,NPU_00027,2025-05-01,53230.42,salary,True
INC_NPU_00027_202506,NPU_00027,2025-06-01,51299.03,salary,True
INC_NPU_00027_202507,NPU_00027,2025-07-01,52515.73,salary,True
INC_NPU_00027_202508,NPU_00027,2025-08-03,51453.46,salary,True
INC_NPU_00027_202509,NPU_00027,2025-09-04,53347.07,salary,True
INC_NPU_00027_202510,NPU_00027,2025-10-01,49177.82,salary,True
INC_NPU_00027_202511,NPU_00027,2025-11-02,50977.21,salary,True
INC_NPU_00027_202512,NPU_00027,2025-12-04,51610.35,salary,True
INC_NPU_00028_202301,NPU_00028,2023-01-02,31083.69,salary,True
INC_NPU_00028_202302,NPU_00028,2023-02-03,30283.59,salary,True
INC_NPU_00028_202303,NPU_00028,2023-03-02,30224.18,salary,True
INC_NPU_00028_202304,NPU_00028,2023-04-02,31009.16,salary,True
INC_NPU_00028_202305,NPU_00028,2023-05-05,30572.46,salary,True
INC_NPU_00028_202306,NPU_00028,2023-06-01,31032.05,salary,True
INC_NPU_00028_202307,NPU_00028,2023-07-02,30788.99,salary,True
INC_NPU_00028_202308,NPU_00028,2023-08-01,29890.18,salary,True
INC_NPU_00028_202309,NPU_00028,2023-09-02,30487.82,salary,True
INC_NPU_00028_202310,NPU_00028,2023-10-03,30960.29,salary,True
INC_NPU_00028_202311,NPU_00028,2023-11-03,31199.88,salary,True
INC_NPU_00028_202312,NPU_00028,2023-12-02,30173.09,salary,True
INC_NPU_00028_202401,NPU_00028,2024-01-02,30952.5,salary,True
INC_NPU_00028_202402,NPU_00028,2024-02-01,29591.73,salary,True
INC_NPU_00028_202403,NPU_00028,2024-03-04,30382.99,salary,True
INC_NPU_00028_202404,NPU_00028,2024-04-01,30272.14,salary,True
INC_NPU_00028_202405,NPU_00028,2024-05-01,31564.31,salary,True
INC_NPU_00028_202406,NPU_00028,2024-06-04,29717.89,salary,True
INC_NPU_00028_202407,NPU_00028,2024-07-02,31430.34,salary,True
INC_NPU_00028_202408,NPU_00028,2024-08-02,30213.16,salary,True
INC_NPU_00028_202409,NPU_00028,2024-09-03,29175.81,salary,True
INC_NPU_00028_202410,NPU_00028,2024-10-01,30428.19,salary,True
INC_NPU_00028_202411,NPU_00028,2024-11-01,30333.33,salary,True
INC_NPU_00028_202412,NPU_00028,2024-12-01,31293.88,salary,True
INC_NPU_00028_202501,NPU_00028,2025-01-02,30246.97,salary,True
INC_NPU_00028_202502,NPU_00028,2025-02-01,31715.1,salary,True
INC_NPU_00028_202503,NPU_00028,2025-03-04,31228.88,salary,True
INC_NPU_00028_202504,NPU_00028,2025-04-03,30662.71,salary,True
INC_NPU_00028_202505,NPU_00028,2025-05-01,30013.7,salary,True
INC_NPU_00028_202506,NPU_00028,2025-06-05,29574.3,salary,True
INC_NPU_00028_202507,NPU_00028,2025-07-01,30769.17,salary,True
INC_NPU_00028_202508,NPU_00028,2025-08-04,30520.6,salary,True
INC_NPU_00028_202509,NPU_00028,2025-09-02,30949.56,salary,True
INC_NPU_00028_202510,NPU_00028,2025-10-04,31052.69,salary,True
INC_NPU_00028_202511,NPU_00028,2025-11-01,32193.42,salary,True
INC_NPU_00028_202512,NPU_00028,2025-12-05,30319.65,salary,True
INC_NPU_00029_202301,NPU_00029,2023-01-01,164145.71,salary,True
INC_NPU_00029_202302,NPU_00029,2023-02-05,160197.78,salary,True
INC_NPU_00029_202303,NPU_00029,2023-03-02,158826.9,salary,True
INC_NPU_00029_202304,NPU_00029,2023-04-02,161789.38,salary,True
INC_NPU_00029_202305,NPU_00029,2023-05-01,159547.15,salary,True
INC_NPU_00029_202306,NPU_00029,2023-06-01,155309.39,salary,True
INC_NPU_00029_202307,NPU_00029,2023-07-01,157258.47,salary,True
INC_NPU_00029_202308,NPU_00029,2023-08-02,157659.92,salary,True
INC_NPU_00029_202309,NPU_00029,2023-09-01,158999.7,salary,True
INC_NPU_00029_202310,NPU_00029,2023-10-01,165771.69,salary,True
INC_NPU_00029_202311,NPU_00029,2023-11-04,161552.1,salary,True
INC_NPU_00029_202312,NPU_00029,2023-12-04,160100.66,salary,True
INC_NPU_00029_202401,NPU_00029,2024-01-04,163386.87,salary,True
INC_NPU_00029_202402,NPU_00029,2024-02-02,161617.83,salary,True
INC_NPU_00029_202403,NPU_00029,2024-03-03,162183.84,salary,True
INC_NPU_00029_202404,NPU_00029,2024-04-05,160595.38,salary,True
INC_NPU_00029_202405,NPU_00029,2024-05-03,158653.6,salary,True
INC_NPU_00029_202406,NPU_00029,2024-06-01,161384.29,salary,True
INC_NPU_00029_202407,NPU_00029,2024-07-02,161130.74,salary,True
INC_NPU_00029_202408,NPU_00029,2024-08-01,164238.91,salary,True
INC_NPU_00029_202409,NPU_00029,2024-09-05,161492.73,salary,True
INC_NPU_00029_202410,NPU_00029,2024-10-01,159233.29,salary,True
INC_NPU_00029_202411,NPU_00029,2024-11-02,159038.77,salary,True
INC_NPU_00029_202412,NPU_00029,2024-12-03,168640.37,salary,True
INC_NPU_00029_202501,NPU_00029,2025-01-01,154418.08,salary,True
INC_NPU_00029_202502,NPU_00029,2025-02-01,165478.96,salary,True
INC_NPU_00029_202503,NPU_00029,2025-03-02,162303.99,salary,True
INC_NPU_00029_202504,NPU_00029,2025-04-02,163064.78,salary,True
INC_NPU_00029_202505,NPU_00029,2025-05-03,164469.74,salary,True
INC_NPU_00029_202506,NPU_00029,2025-06-02,162658.91,salary,True
INC_NPU_00029_202507,NPU_00029,2025-07-01,160507.98,salary,True
INC_NPU_00029_202508,NPU_00029,2025-08-03,167012.86,salary,True
INC_NPU_00029_202509,NPU_00029,2025-09-01,164099.76,salary,True
INC_NPU_00029_202510,NPU_00029,2025-10-03,159605.55,salary,True
INC_NPU_00029_202511,NPU_00029,2025-11-02,166138.26,salary,True
INC_NPU_00029_202512,NPU_00029,2025-12-03,155971.94,salary,True
INC_NPU_00030_202301,NPU_00030,2023-01-01,45154.16,salary,True
INC_NPU_00030_202302,NPU_00030,2023-02-01,44073.93,salary,True
INC_NPU_00030_202303,NPU_00030,2023-03-01,42029.98,salary,True
INC_NPU_00030_202304,NPU_00030,2023-04-01,44195.05,salary,True
INC_NPU_00030_202305,NPU_00030,2023-05-01,43276.12,salary,True
INC_NPU_00030_202306,NPU_00030,2023-06-02,43127.39,salary,True
INC_NPU_00030_202307,NPU_00030,2023-07-03,44072.79,salary,True
INC_NPU_00030_202308,NPU_00030,2023-08-03,43726.89,salary,True
INC_NPU_00030_202309,NPU_00030,2023-09-04,44511.8,salary,True
INC_NPU_00030_202310,NPU_00030,2023-10-02,42185.68,salary,True
INC_NPU_00030_202311,NPU_00030,2023-11-05,44150.44,salary,True
INC_NPU_00030_202312,NPU_00030,2023-12-03,43955.54,salary,True
INC_NPU_00030_202401,NPU_00030,2024-01-03,44286.68,salary,True
INC_NPU_00030_202402,NPU_00030,2024-02-01,43175.24,salary,True
INC_NPU_00030_202403,NPU_00030,2024-03-01,45362.0,salary,True
INC_NPU_00030_202404,NPU_00030,2024-04-01,44035.82,salary,True
INC_NPU_00030_202405,NPU_00030,2024-05-04,43505.62,salary,True
INC_NPU_00030_202406,NPU_00030,2024-06-03,41781.86,salary,True
INC_NPU_00030_202407,NPU_00030,2024-07-02,43268.61,salary,True
INC_NPU_00030_202408,NPU_00030,2024-08-04,44332.1,salary,True
INC_NPU_00030_202409,NPU_00030,2024-09-04,44899.39,salary,True
INC_NPU_00030_202410,NPU_00030,2024-10-05,43640.16,salary,True
INC_NPU_00030_202411,NPU_00030,2024-11-05,45067.04,salary,True
INC_NPU_00030_202412,NPU_00030,2024-12-02,42778.98,salary,True
INC_NPU_00030_202501,NPU_00030,2025-01-01,43983.26,salary,True
INC_NPU_00030_202502,NPU_00030,2025-02-01,44009.28,salary,True
INC_NPU_00030_202503,NPU_00030,2025-03-02,44158.02,salary,True
INC_NPU_00030_202504,NPU_00030,2025-04-02,43759.5,salary,True
INC_NPU_00030_202505,NPU_00030,2025-05-02,43932.47,salary,True
INC_NPU_00030_202506,NPU_00030,2025-06-01,42759.59,salary,True
