recurring_id,user_id,category,expected_amount_npr,frequency,payment_method
REC_NPE_00012569,NPU_00038,internet_mobile,2533.62,monthly,bank_transfer
REC_NPE_00012573,NPU_00039,internet_mobile,971.47,monthly,credit_card
REC_NPE_00012576,NPU_00040,internet_mobile,1754.97,monthly,cash
REC_NPE_00012578,NPU_00041,internet_mobile,3078.04,monthly,bank_transfer
REC_NPE_00012579,NPU_00043,internet_mobile,1128.64,monthly,esewa
REC_NPE_00012582,NPU_00044,internet_mobile,1074.84,monthly,credit_card
REC_NPE_00012584,NPU_00046,internet_mobile,2151.91,monthly,bank_transfer
REC_NPE_00012586,NPU_00048,internet_mobile,2036.63,monthly,cash
REC_NPE_00012590,NPU_00049,internet_mobile,1617.41,monthly,khalti
REC_NPE_00012591,NPU_00050,internet_mobile,2478.15,monthly,cash
REC_NPE_00012593,NPU_00051,internet_mobile,2990.42,monthly,khalti
REC_NPE_00012594,NPU_00053,internet_mobile,1135.46,monthly,bank_transfer
REC_NPE_00012596,NPU_00054,internet_mobile,616.94,monthly,cash
REC_NPE_00012598,NPU_00055,internet_mobile,1779.29,monthly,esewa
REC_NPE_00012600,NPU_00057,internet_mobile,3305.84,monthly,cash
REC_NPE_00012602,NPU_00058,internet_mobile,3933.25,monthly,fonepay_qr
REC_NPE_00012604,NPU_00059,internet_mobile,2012.95,monthly,fonepay_qr
REC_NPE_00012607,NPU_00060,internet_mobile,1547.73,monthly,khalti
REC_NPE_00012609,NPU_00061,internet_mobile,1601.84,monthly,debit_card
REC_NPE_00012612,NPU_00063,internet_mobile,1562.02,monthly,cash
REC_NPE_00012615,NPU_00065,internet_mobile,2352.46,monthly,cash
REC_NPE_00012616,NPU_00066,internet_mobile,1905.28,monthly,debit_card
REC_NPE_00012619,NPU_00067,internet_mobile,3740.38,monthly,cash
REC_NPE_00012621,NPU_00068,internet_mobile,2332.53,monthly,cash
REC_NPE_00012623,NPU_00069,internet_mobile,1652.93,monthly,esewa
REC_NPE_00012626,NPU_00070,internet_mobile,1005.41,monthly,fonepay_qr
REC_NPE_00012627,NPU_00071,internet_mobile,1371.99,monthly,esewa
REC_NPE_00012628,NPU_00072,internet_mobile,2161.48,monthly,khalti
REC_NPE_00012631,NPU_00073,internet_mobile,2380.12,monthly,bank_transfer
REC_NPE_00012635,NPU_00074,internet_mobile,4618.44,monthly,bank_transfer
REC_NPE_00012638,NPU_00075,internet_mobile,1166.21,monthly,cash
REC_NPE_00012640,NPU_00076,internet_mobile,825.41,monthly,cash
REC_NPE_00012641,NPU_00077,internet_mobile,3693.26,monthly,esewa
REC_NPE_00012643,NPU_00079,internet_mobile,1621.49,monthly,fonepay_qr
REC_NPE_00012865,NPU_00003,loan_emi,4965.17,monthly,cash
REC_NPE_00012866,NPU_00005,loan_emi,17742.29,monthly,cash
REC_NPE_00012869,NPU_00008,loan_emi,18369.7,monthly,cash
REC_NPE_00012873,NPU_00009,loan_emi,16644.98,monthly,khalti
REC_NPE_00012874,NPU_00010,loan_emi,11666.73,monthly,cash
REC_NPE_00012876,NPU_00011,loan_emi,22532.64,monthly,debit_card
REC_NPE_00012878,NPU_00012,loan_emi,9684.8,monthly,cash
REC_NPE_00012883,NPU_00014,loan_emi,28120.49,monthly,cash
REC_NPE_00012886,NPU_00016,loan_emi,24887.91,monthly,esewa
REC_NPE_00012887,NPU_00018,loan_emi,16789.9,monthly,bank_transfer
REC_NPE_00012888,NPU_00019,loan_emi,31175.25,monthly,bank_transfer
REC_NPE_00012900,NPU_00031,loan_emi,15221.44,monthly,cash
REC_NPE_00012903,NPU_00033,loan_emi,16332.11,monthly,cash
REC_NPE_00012904,NPU_00034,loan_emi,14788.61,monthly,cash
REC_NPE_00012911,NPU_00037,loan_emi,11140.24,monthly,cash
REC_NPE_00012913,NPU_00038,loan_emi,8363.33,monthly,cash
REC_NPE_00012914,NPU_00040,loan_emi,12229.25,monthly,cash
REC_NPE_00012915,NPU_00041,loan_emi,16730.49,monthly,esewa
REC_NPE_00012917,NPU_00042,loan_emi,33598.36,monthly,cash
REC_NPE_00012920,NPU_00046,loan_emi,11983.68,monthly,credit_card
REC_NPE_00012922,NPU_00048,loan_emi,21876.24,monthly,khalti
REC_NPE_00012932,NPU_00053,loan_emi,21798.48,monthly,cash
REC_NPE_00012938,NPU_00061,loan_emi,14428.51,monthly,cash
REC_NPE_00012942,NPU_00065,loan_emi,12061.78,monthly,debit_card
REC_NPE_00012955,NPU_00075,loan_emi,24867.79,monthly,cash
REC_NPE_00012958,NPU_00077,loan_emi,12628.51,monthly,cash
REC_NPE_00013130,NPU_00001,subscriptions,2973.81,monthly,khalti
REC_NPE_00013133,NPU_00002,subscriptions,1679.62,monthly,bank_transfer
REC_NPE_00013137,NPU_00003,subscriptions,1647.39,monthly,cash
REC_NPE_00013142,NPU_00008,subscriptions,2706.94,monthly,cash
REC_NPE_00013143,NPU_00009,subscriptions,3020.5,monthly,cash
REC_NPE_00013145,NPU_00010,subscriptions,1593.25,monthly,credit_card
REC_NPE_00013147,NPU_00011,subscriptions,1817.78,monthly,khalti
REC_NPE_00013150,NPU_00013,subscriptions,2185.03,monthly,cash
REC_NPE_00013152,NPU_00015,subscriptions,1781.21,monthly,cash
REC_NPE_00013157,NPU_00018,subscriptions,3990.23,monthly,bank_transfer
REC_NPE_00013159,NPU_00020,subscriptions,2866.07,monthly,esewa
REC_NPE_00013163,NPU_00021,subscriptions,2539.35,monthly,bank_transfer
REC_NPE_00013167,NPU_00022,subscriptions,698.78,monthly,esewa
REC_NPE_00013169,NPU_00023,subscriptions,3694.88,monthly,esewa
REC_NPE_00013172,NPU_00024,subscriptions,1642.86,monthly,bank_transfer
REC_NPE_00013174,NPU_00026,subscriptions,645.94,monthly,khalti
REC_NPE_00013176,NPU_00027,subscriptions,2233.07,monthly,cash
REC_NPE_00013178,NPU_00028,subscriptions,2029.53,monthly,fonepay_qr
REC_NPE_00013181,NPU_00029,subscriptions,1465.15,monthly,khalti
REC_NPE_00013184,NPU_00031,subscriptions,2554.92,monthly,debit_card
REC_NPE_00013185,NPU_00032,subscriptions,752.01,monthly,cash
REC_NPE_00013186,NPU_00033,subscriptions,1442.41,monthly,cash
REC_NPE_00013193,NPU_00038,subscriptions,1778.32,monthly,cash
REC_NPE_00013198,NPU_00041,subscriptions,3849.78,monthly,debit_card
REC_NPE_00013201,NPU_00042,subscriptions,1957.0,monthly,cash
REC_NPE_00013207,NPU_00046,subscriptions,1223.23,monthly,esewa
REC_NPE_00013210,NPU_00050,subscriptions,1301.03,monthly,esewa
REC_NPE_00013214,NPU_00053,subscriptions,513.09,monthly,esewa
REC_NPE_00013218,NPU_00055,subscriptions,1419.38,monthly,credit_card
REC_NPE_00013219,NPU_00056,subscriptions,3098.14,monthly,cash
REC_NPE_00013221,NPU_00057,subscriptions,1003.89,monthly,debit_card
REC_NPE_00013223,NPU_00060,subscriptions,3340.7,monthly,cash
REC_NPE_00013225,NPU_00061,subscriptions,2047.0,monthly,bank_transfer
REC_NPE_00013226,NPU_00062,subscriptions,2048.88,monthly,fonepay_qr
REC_NPE_00013231,NPU_00063,subscriptions,1677.04,monthly,bank_transfer
REC_NPE_00013239,NPU_00069,subscriptions,2814.7,monthly,cash
REC_NPE_00013240,NPU_00071,subscriptions,2441.58,monthly,cash
REC_NPE_00013241,NPU_00072,subscriptions,1320.5,monthly,credit_card
REC_NPE_00013245,NPU_00074,subscriptions,2708.94,monthly,cash
REC_NPE_00013247,NPU_00076,subscriptions,2082.98,monthly,esewa
REC_NPE_00013248,NPU_00077,subscriptions,2531.19,monthly,bank_transfer
REC_NPE_00013249,NPU_00079,subscriptions,1495.85,monthly,bank_transfer
REC_NPE_00013250,NPU_00080,subscriptions,2223.56,monthly,credit_card
REC_NPE_00014407,NPU_00002,rent,19757.51,monthly,khalti
REC_NPE_00014410,NPU_00004,rent,11316.07,monthly,cash
REC_NPE_00014412,NPU_00005,rent,24259.96,monthly,khalti
REC_NPE_00014413,NPU_00006,rent,27502.47,monthly,cash
REC_NPE_00014414,NPU_00007,rent,26940.89,monthly,cash
REC_NPE_00014417,NPU_00009,rent,15348.67,monthly,bank_transfer
REC_NPE_00014419,NPU_00010,rent,22536.69,monthly,debit_card
REC_NPE_00014420,NPU_00012,rent,22741.16,monthly,khalti
REC_NPE_00014424,NPU_00015,rent,10569.53,monthly,cash
REC_NPE_00014425,NPU_00016,rent,52360.0,monthly,cash
REC_NPE_00014428,NPU_00019,rent,74375.0,monthly,fonepay_qr
REC_NPE_00014430,NPU_00020,rent,10000.0,monthly,cash
REC_NPE_00014432,NPU_00023,rent,34885.12,monthly,fonepay_qr
REC_NPE_00014433,NPU_00024,rent,27228.67,monthly,khalti
REC_NPE_00014435,NPU_00025,rent,32068.87,monthly,fonepay_qr
REC_NPE_00014437,NPU_00026,rent,30800.5,monthly,khalti
REC_NPE_00014442,NPU_00031,rent,60149.33,monthly,cash
REC_NPE_00014444,NPU_00033,rent,43191.43,monthly,bank_transfer
REC_NPE_00014447,NPU_00035,rent,15385.5,monthly,cash
REC_NPE_00014450,NPU_00037,rent,8400.0,monthly,khalti
REC_NPE_00014459,NPU_00043,rent,7040.0,monthly,cash
REC_NPE_00014467,NPU_00049,rent,27184.88,monthly,cash
REC_NPE_00014469,NPU_00051,rent,21691.47,monthly,cash
REC_NPE_00014473,NPU_00054,rent,7838.47,monthly,cash
REC_NPE_00014475,NPU_00056,rent,12319.37,monthly,fonepay_qr
REC_NPE_00014478,NPU_00057,rent,43658.92,monthly,fonepay_qr
REC_NPE_00014483,NPU_00061,rent,70994.98,monthly,cash
REC_NPE_00014484,NPU_00063,rent,28203.92,monthly,cash
REC_NPE_00014486,NPU_00064,rent,41085.18,monthly,esewa
REC_NPE_00014488,NPU_00066,rent,24363.39,monthly,cash
REC_NPE_00014489,NPU_00067,rent,22563.52,monthly,cash
REC_NPE_00014495,NPU_00072,rent,49062.47,monthly,cash
REC_NPE_00014496,NPU_00074,rent,12886.41,monthly,cash
REC_NPE_00014498,NPU_00075,rent,7040.0,monthly,cash
REC_NPE_00014501,NPU_00076,rent,21372.8,monthly,cash
REC_NPE_00014503,NPU_00080,rent,24202.82,monthly,esewa
REC_NPE_00014589,NPU_00001,savings_investment,6246.61,monthly,fonepay_qr
REC_NPE_00014592,NPU_00004,savings_investment,673.1,monthly,bank_transfer
REC_NPE_00014593,NPU_00006,savings_investment,16643.62,monthly,fonepay_qr
REC_NPE_00014595,NPU_00007,savings_investment,14650.58,monthly,esewa
REC_NPE_00014597,NPU_00008,savings_investment,23990.63,monthly,cash
REC_NPE_00014606,NPU_00013,savings_investment,882.68,monthly,bank_transfer
REC_NPE_00014613,NPU_00019,savings_investment,45151.9,monthly,khalti
REC_NPE_00014615,NPU_00020,savings_investment,5822.53,monthly,cash
REC_NPE_00014617,NPU_00021,savings_investment,5388.12,monthly,bank_transfer
REC_NPE_00014623,NPU_00027,savings_investment,7842.35,monthly,cash
REC_NPE_00014632,NPU_00036,savings_investment,5008.33,monthly,khalti
REC_NPE_00014638,NPU_00039,savings_investment,13409.62,monthly,cash
REC_NPE_00014640,NPU_00041,savings_investment,4318.48,monthly,khalti
REC_NPE_00014646,NPU_00048,savings_investment,12314.47,monthly,khalti
REC_NPE_00014652,NPU_00050,savings_investment,8282.53,monthly,cash
REC_NPE_00014657,NPU_00054,savings_investment,5618.31,monthly,cash
REC_NPE_00014664,NPU_00056,savings_investment,8849.86,monthly,cash
REC_NPE_00014669,NPU_00059,savings_investment,28214.5,monthly,cash
REC_NPE_00014671,NPU_00060,savings_investment,26370.54,monthly,cash
REC_NPE_00014680,NPU_00064,savings_investment,14326.7,monthly,khalti
REC_NPE_00014683,NPU_00065,savings_investment,9527.07,monthly,khalti
REC_NPE_00014686,NPU_00066,savings_investment,1761.64,monthly,cash
REC_NPE_00014687,NPU_00067,savings_investment,7043.0,monthly,bank_transfer
REC_NPE_00014691,NPU_00069,savings_investment,17825.84,monthly,cash
REC_NPE_00014696,NPU_00073,savings_investment,11470.25,monthly,credit_card
REC_NPE_00014706,NPU_00079,savings_investment,15859.95,monthly,esewa
REC_NPE_00014814,NPU_00001,family_support,6448.77,monthly,debit_card
REC_NPE_00014820,NPU_00004,family_support,19698.02,monthly,cash
REC_NPE_00014821,NPU_00006,family_support,4706.93,monthly,esewa
REC_NPE_00014822,NPU_00009,family_support,8252.9,monthly,khalti
REC_NPE_00014823,NPU_00010,family_support,7921.76,monthly,cash
REC_NPE_00014827,NPU_00012,family_support,23576.69,monthly,cash
REC_NPE_00014830,NPU_00013,family_support,2614.5,monthly,cash
REC_NPE_00014832,NPU_00014,family_support,20600.83,monthly,debit_card
REC_NPE_00014833,NPU_00017,family_support,7469.53,monthly,cash
REC_NPE_00014836,NPU_00019,family_support,4230.97,monthly,cash
REC_NPE_00014838,NPU_00020,family_support,36291.59,monthly,khalti
REC_NPE_00014840,NPU_00022,family_support,18709.13,monthly,cash
REC_NPE_00014846,NPU_00025,family_support,36104.18,monthly,cash
REC_NPE_00014849,NPU_00029,family_support,11525.49,monthly,esewa
REC_NPE_00014852,NPU_00031,family_support,18685.12,monthly,bank_transfer
REC_NPE_00014855,NPU_00032,family_support,6037.62,monthly,cash
REC_NPE_00014857,NPU_00033,family_support,9813.11,monthly,cash
REC_NPE_00014860,NPU_00035,family_support,35873.16,monthly,cash
REC_NPE_00014863,NPU_00038,family_support,12358.61,monthly,debit_card
REC_NPE_00014864,NPU_00041,family_support,22868.59,monthly,cash
REC_NPE_00014865,NPU_00042,family_support,9350.81,monthly,khalti
REC_NPE_00014866,NPU_00044,family_support,35704.33,monthly,cash
REC_NPE_00014867,NPU_00045,family_support,12096.28,monthly,khalti
REC_NPE_00014869,NPU_00047,family_support,11674.37,monthly,esewa
REC_NPE_00014872,NPU_00049,family_support,17204.59,monthly,esewa
REC_NPE_00014874,NPU_00051,family_support,12397.72,monthly,bank_transfer
REC_NPE_00014875,NPU_00052,family_support,4903.82,monthly,cash
REC_NPE_00014876,NPU_00053,family_support,9624.67,monthly,esewa
REC_NPE_00014877,NPU_00054,family_support,10423.05,monthly,khalti
REC_NPE_00014880,NPU_00055,family_support,30740.62,monthly,debit_card
REC_NPE_00014883,NPU_00058,family_support,13471.17,monthly,cash
REC_NPE_00014885,NPU_00059,family_support,13629.4,monthly,credit_card
REC_NPE_00014891,NPU_00061,family_support,18207.31,monthly,bank_transfer
REC_NPE_00014894,NPU_00062,family_support,24120.26,monthly,khalti
REC_NPE_00014896,NPU_00063,family_support,17020.53,monthly,cash
REC_NPE_00014903,NPU_00066,family_support,67320.0,monthly,cash
REC_NPE_00014906,NPU_00068,family_support,38011.57,monthly,esewa
REC_NPE_00014909,NPU_00069,family_support,8536.02,monthly,cash
REC_NPE_00014911,NPU_00071,family_support,37739.67,monthly,cash
REC_NPE_00014916,NPU_00076,family_support,15534.43,monthly,debit_card
REC_NPE_00014918,NPU_00077,family_support,34504.39,monthly,credit_card
REC_NPE_00014919,NPU_00078,family_support,29491.26,monthly,fonepay_qr
REC_NPE_00014920,NPU_00079,family_support,24867.86,monthly,debit_card
REC_NPE_00014921,NPU_00080,family_support,21501.11,monthly,khalti
REC_NPE_00015094,NPU_00002,utilities,2022.8,monthly,bank_transfer
REC_NPE_00015095,NPU_00003,utilities,2721.02,monthly,bank_transfer
REC_NPE_00015097,NPU_00005,utilities,4138.19,monthly,fonepay_qr
REC_NPE_00015102,NPU_00008,utilities,2285.54,monthly,credit_card
REC_NPE_00015104,NPU_00009,utilities,4979.53,monthly,esewa
REC_NPE_00015106,NPU_00010,utilities,5244.04,monthly,fonepay_qr
REC_NPE_00015108,NPU_00011,utilities,2659.21,monthly,cash
REC_NPE_00015112,NPU_00013,utilities,4066.42,monthly,cash
REC_NPE_00015114,NPU_00014,utilities,5348.42,monthly,cash
REC_NPE_00015115,NPU_00015,utilities,2091.94,monthly,debit_card
REC_NPE_00015116,NPU_00016,utilities,916.27,monthly,esewa
REC_NPE_00015118,NPU_00017,utilities,1230.43,monthly,cash
REC_NPE_00015121,NPU_00019,utilities,5829.2,monthly,credit_card
REC_NPE_00015122,NPU_00020,utilities,3876.04,monthly,esewa
REC_NPE_00015123,NPU_00021,utilities,2741.85,monthly,cash
REC_NPE_00015127,NPU_00023,utilities,1545.59,monthly,cash
REC_NPE_00015130,NPU_00024,utilities,4904.0,monthly,cash
REC_NPE_00015133,NPU_00025,utilities,3368.04,monthly,fonepay_qr
REC_NPE_00015134,NPU_00026,utilities,5365.43,monthly,cash
REC_NPE_00015137,NPU_00027,utilities,4157.81,monthly,cash
REC_NPE_00015140,NPU_00029,utilities,1639.78,monthly,debit_card
REC_NPE_00015142,NPU_00031,utilities,2441.84,monthly,credit_card
REC_NPE_00015144,NPU_00032,utilities,1449.47,monthly,cash
REC_NPE_00015146,NPU_00033,utilities,3122.0,monthly,debit_card
REC_NPE_00015147,NPU_00034,utilities,1111.81,monthly,cash
REC_NPE_00015150,NPU_00037,utilities,6301.95,monthly,esewa
REC_NPE_00015151,NPU_00038,utilities,3190.61,monthly,bank_transfer
REC_NPE_00015153,NPU_00039,utilities,2664.4,monthly,bank_transfer
REC_NPE_00015158,NPU_00042,utilities,4472.4,monthly,bank_transfer
REC_NPE_00015160,NPU_00044,utilities,2543.87,monthly,esewa
REC_NPE_00015163,NPU_00045,utilities,2709.98,monthly,esewa
REC_NPE_00015165,NPU_00046,utilities,8913.43,monthly,cash
REC_NPE_00015167,NPU_00047,utilities,2437.67,monthly,esewa
REC_NPE_00015169,NPU_00048,utilities,8163.78,monthly,fonepay_qr
REC_NPE_00015171,NPU_00049,utilities,3789.79,monthly,cash
REC_NPE_00015174,NPU_00050,utilities,1773.52,monthly,cash
REC_NPE_00015176,NPU_00052,utilities,5688.77,monthly,cash
REC_NPE_00015178,NPU_00053,utilities,2123.95,monthly,cash
REC_NPE_00015179,NPU_00054,utilities,3372.02,monthly,cash
REC_NPE_00015180,NPU_00055,utilities,2278.66,monthly,cash
REC_NPE_00015183,NPU_00056,utilities,3165.99,monthly,khalti
REC_NPE_00015184,NPU_00057,utilities,4221.55,monthly,cash
REC_NPE_00015187,NPU_00058,utilities,2686.77,monthly,cash
REC_NPE_00015189,NPU_00059,utilities,1609.14,monthly,debit_card
REC_NPE_00015191,NPU_00060,utilities,1824.79,monthly,esewa
REC_NPE_00015192,NPU_00061,utilities,7179.91,monthly,cash
REC_NPE_00015194,NPU_00062,utilities,4323.38,monthly,cash
REC_NPE_00015196,NPU_00063,utilities,1629.52,monthly,khalti
REC_NPE_00015197,NPU_00064,utilities,4411.11,monthly,esewa
REC_NPE_00015198,NPU_00065,utilities,2049.27,monthly,esewa
REC_NPE_00015201,NPU_00066,utilities,3649.69,monthly,khalti
REC_NPE_00015205,NPU_00069,utilities,2390.6,monthly,cash
REC_NPE_00015208,NPU_00070,utilities,1117.49,monthly,cash
REC_NPE_00015210,NPU_00071,utilities,3789.06,monthly,cash
REC_NPE_00015211,NPU_00075,utilities,2505.21,monthly,debit_card
REC_NPE_00015217,NPU_00078,utilities,2580.27,monthly,fonepay_qr
REC_NPE_00015218,NPU_00079,utilities,2248.32,monthly,cash
REC_NPE_00015220,NPU_00080,utilities,2555.18,monthly,cash
REC_NPE_00015504,NPU_00002,internet_mobile,1046.88,monthly,bank_transfer
REC_NPE_00015505,NPU_00003,internet_mobile,2833.75,monthly,cash
REC_NPE_00015506,NPU_00004,internet_mobile,1429.49,monthly,khalti
REC_NPE_00015507,NPU_00005,internet_mobile,983.68,monthly,esewa
REC_NPE_00015508,NPU_00006,internet_mobile,2657.63,monthly,debit_card
REC_NPE_00015511,NPU_00007,internet_mobile,1625.91,monthly,bank_transfer
REC_NPE_00015513,NPU_00008,internet_mobile,2777.09,monthly,cash
REC_NPE_00015516,NPU_00009,internet_mobile,2653.0,monthly,cash
REC_NPE_00015519,NPU_00010,internet_mobile,2342.64,monthly,cash
REC_NPE_00015520,NPU_00011,internet_mobile,2865.21,monthly,cash
REC_NPE_00015521,NPU_00012,internet_mobile,1934.75,monthly,khalti
REC_NPE_00015523,NPU_00013,internet_mobile,2138.2,monthly,debit_card
REC_NPE_00015525,NPU_00014,internet_mobile,816.26,monthly,cash
REC_NPE_00015526,NPU_00015,internet_mobile,551.47,monthly,cash
REC_NPE_00015530,NPU_00016,internet_mobile,3503.82,monthly,fonepay_qr
REC_NPE_00015533,NPU_00017,internet_mobile,1028.65,monthly,khalti
REC_NPE_00015535,NPU_00019,internet_mobile,2865.21,monthly,credit_card
REC_NPE_00015538,NPU_00020,internet_mobile,4216.33,monthly,cash
REC_NPE_00015542,NPU_00021,internet_mobile,2372.94,monthly,cash
REC_NPE_00015545,NPU_00022,internet_mobile,2039.25,monthly,khalti
REC_NPE_00015548,NPU_00023,internet_mobile,5372.31,monthly,esewa
REC_NPE_00015550,NPU_00024,internet_mobile,3882.04,monthly,esewa
REC_NPE_00015552,NPU_00025,internet_mobile,1717.03,monthly,esewa
REC_NPE_00015554,NPU_00027,internet_mobile,5162.88,monthly,cash
REC_NPE_00015555,NPU_00028,internet_mobile,3362.84,monthly,bank_transfer
REC_NPE_00015557,NPU_00029,internet_mobile,1190.06,monthly,cash
REC_NPE_00015558,NPU_00031,internet_mobile,2236.34,monthly,khalti
REC_NPE_00015562,NPU_00033,internet_mobile,2605.73,monthly,esewa
REC_NPE_00015565,NPU_00034,internet_mobile,1494.36,monthly,cash
REC_NPE_00015568,NPU_00035,internet_mobile,622.16,monthly,bank_transfer
REC_NPE_00015574,NPU_00040,internet_mobile,2788.96,monthly,esewa
REC_NPE_00015575,NPU_00041,internet_mobile,1414.73,monthly,khalti
REC_NPE_00015577,NPU_00042,internet_mobile,1927.33,monthly,credit_card
REC_NPE_00015579,NPU_00043,internet_mobile,1125.54,monthly,esewa
REC_NPE_00015582,NPU_00044,internet_mobile,4305.14,monthly,cash
REC_NPE_00015584,NPU_00045,internet_mobile,4390.22,monthly,esewa
REC_NPE_00015586,NPU_00046,internet_mobile,639.23,monthly,esewa
REC_NPE_00015588,NPU_00047,internet_mobile,4599.52,monthly,cash
REC_NPE_00015590,NPU_00048,internet_mobile,3332.88,monthly,credit_card
REC_NPE_00015591,NPU_00049,internet_mobile,4898.39,monthly,fonepay_qr
REC_NPE_00015592,NPU_00050,internet_mobile,1251.25,monthly,khalti
REC_NPE_00015598,NPU_00053,internet_mobile,2006.11,monthly,debit_card
REC_NPE_00015600,NPU_00057,internet_mobile,3458.22,monthly,credit_card
REC_NPE_00015603,NPU_00059,internet_mobile,2338.21,monthly,cash
REC_NPE_00015604,NPU_00060,internet_mobile,1544.05,monthly,khalti
REC_NPE_00015606,NPU_00061,internet_mobile,1968.33,monthly,esewa
REC_NPE_00015607,NPU_00062,internet_mobile,3656.25,monthly,debit_card
REC_NPE_00015610,NPU_00063,internet_mobile,1221.37,monthly,cash
REC_NPE_00015613,NPU_00064,internet_mobile,3092.28,monthly,esewa
REC_NPE_00015614,NPU_00065,internet_mobile,2399.86,monthly,credit_card
REC_NPE_00015617,NPU_00067,internet_mobile,1208.63,monthly,debit_card
REC_NPE_00015618,NPU_00068,internet_mobile,1272.96,monthly,khalti
REC_NPE_00015622,NPU_00069,internet_mobile,3565.79,monthly,esewa
REC_NPE_00015623,NPU_00070,internet_mobile,1510.3,monthly,cash
REC_NPE_00015624,NPU_00071,internet_mobile,1929.31,monthly,khalti
REC_NPE_00015625,NPU_00072,internet_mobile,2707.98,monthly,esewa
REC_NPE_00015626,NPU_00073,internet_mobile,1384.33,monthly,esewa
REC_NPE_00015627,NPU_00074,internet_mobile,2776.03,monthly,fonepay_qr
REC_NPE_00015628,NPU_00075,internet_mobile,326.44,monthly,debit_card
REC_NPE_00015631,NPU_00077,internet_mobile,3982.42,monthly,bank_transfer
REC_NPE_00015632,NPU_00078,internet_mobile,3054.8,monthly,cash
REC_NPE_00015634,NPU_00080,internet_mobile,1498.0,monthly,cash
REC_NPE_00015809,NPU_00001,loan_emi,8222.71,monthly,fonepay_qr
REC_NPE_00015812,NPU_00003,loan_emi,41888.0,monthly,cash
REC_NPE_00015813,NPU_00005,loan_emi,13518.35,monthly,khalti
REC_NPE_00015817,NPU_00009,loan_emi,11957.29,monthly,fonepay_qr
REC_NPE_00015819,NPU_00012,loan_emi,9520.28,monthly,cash
REC_NPE_00015822,NPU_00016,loan_emi,20185.87,monthly,esewa
REC_NPE_00015825,NPU_00019,loan_emi,10023.58,monthly,cash
REC_NPE_00015828,NPU_00020,loan_emi,13870.34,monthly,esewa
REC_NPE_00015831,NPU_00024,loan_emi,11276.58,monthly,fonepay_qr
REC_NPE_00015837,NPU_00026,loan_emi,15217.64,monthly,cash
REC_NPE_00015839,NPU_00031,loan_emi,31876.56,monthly,debit_card
REC_NPE_00015844,NPU_00037,loan_emi,11846.24,monthly,cash
REC_NPE_00015845,NPU_00038,loan_emi,28721.26,monthly,esewa
REC_NPE_00015848,NPU_00043,loan_emi,12175.1,monthly,cash
REC_NPE_00015849,NPU_00044,loan_emi,6829.75,monthly,khalti
REC_NPE_00015854,NPU_00050,loan_emi,29729.38,monthly,cash
REC_NPE_00015855,NPU_00051,loan_emi,14476.52,monthly,debit_card
REC_NPE_00015862,NPU_00053,loan_emi,18760.87,monthly,bank_transfer
REC_NPE_00015870,NPU_00062,loan_emi,9631.86,monthly,cash
REC_NPE_00015880,NPU_00070,loan_emi,40158.49,monthly,esewa
REC_NPE_00015881,NPU_00071,loan_emi,5461.12,monthly,cash
REC_NPE_00015888,NPU_00077,loan_emi,25806.4,monthly,cash
REC_NPE_00015894,NPU_00080,loan_emi,7108.9,monthly,cash
REC_NPE_00016057,NPU_00001,subscriptions,1438.68,monthly,debit_card
REC_NPE_00016061,NPU_00003,subscriptions,1375.0,monthly,esewa
REC_NPE_00016063,NPU_00004,subscriptions,4443.54,monthly,fonepay_qr
REC_NPE_00016064,NPU_00005,subscriptions,877.29,monthly,cash
REC_NPE_00016069,NPU_00007,subscriptions,2832.87,monthly,bank_transfer
REC_NPE_00016071,NPU_00008,subscriptions,1345.91,monthly,esewa
REC_NPE_00016072,NPU_00009,subscriptions,3160.12,monthly,cash
REC_NPE_00016073,NPU_00010,subscriptions,5984.0,monthly,cash
REC_NPE_00016078,NPU_00012,subscriptions,1444.42,monthly,esewa
REC_NPE_00016080,NPU_00013,subscriptions,1328.55,monthly,esewa
REC_NPE_00016083,NPU_00015,subscriptions,1353.45,monthly,cash
REC_NPE_00016086,NPU_00016,subscriptions,4132.3,monthly,credit_card
REC_NPE_00016088,NPU_00017,subscriptions,2912.62,monthly,esewa
REC_NPE_00016092,NPU_00020,subscriptions,1669.49,monthly,esewa
REC_NPE_00016096,NPU_00022,subscriptions,7140.0,monthly,cash
REC_NPE_00016099,NPU_00023,subscriptions,1335.53,monthly,bank_transfer
REC_NPE_00016104,NPU_00026,subscriptions,952.55,monthly,fonepay_qr
REC_NPE_00016108,NPU_00027,subscriptions,1484.16,monthly,esewa
REC_NPE_00016113,NPU_00030,subscriptions,3083.32,monthly,cash
REC_NPE_00016115,NPU_00032,subscriptions,2816.12,monthly,debit_card
REC_NPE_00016117,NPU_00033,subscriptions,2297.2,monthly,bank_transfer
REC_NPE_00016120,NPU_00035,subscriptions,1589.8,monthly,esewa
REC_NPE_00016125,NPU_00040,subscriptions,4336.64,monthly,khalti
REC_NPE_00016129,NPU_00041,subscriptions,1729.87,monthly,esewa
REC_NPE_00016132,NPU_00042,subscriptions,1408.42,monthly,cash
REC_NPE_00016133,NPU_00043,subscriptions,3004.37,monthly,cash
REC_NPE_00016135,NPU_00044,subscriptions,2122.63,monthly,cash
REC_NPE_00016136,NPU_00045,subscriptions,7140.0,monthly,khalti
