budget_id,user_id,category,monthly_budget_npr
BUD_NPU_00023_transport_ride_hailing,NPU_00023,transport_ride_hailing,19851.68
BUD_NPU_00023_fuel,NPU_00023,fuel,12761.8
BUD_NPU_00023_internet_mobile,NPU_00023,internet_mobile,3403.15
BUD_NPU_00023_utilities,NPU_00023,utilities,2835.95
BUD_NPU_00023_education,NPU_00023,education,2779.24
BUD_NPU_00023_health,NPU_00023,health,6125.66
BUD_NPU_00023_family_support,NPU_00023,family_support,3970.34
BUD_NPU_00023_loan_emi,NPU_00023,loan_emi,850.79
BUD_NPU_00023_festivals_gifts,NPU_00023,festivals_gifts,1985.17
BUD_NPU_00023_clothing,NPU_00023,clothing,7940.67
BUD_NPU_00023_travel,NPU_00023,travel,992.58
BUD_NPU_00023_subscriptions,NPU_00023,subscriptions,2268.76
BUD_NPU_00023_savings_investment,NPU_00023,savings_investment,1134.38
BUD_NPU_00023_entertainment,NPU_00023,entertainment,15597.75
BUD_NPU_00023_miscellaneous,NPU_00023,miscellaneous,14179.77
BUD_NPU_00024_rent,NPU_00024,rent,171.89
BUD_NPU_00024_groceries,NPU_00024,groceries,11602.78
BUD_NPU_00024_restaurants_cafes,NPU_00024,restaurants_cafes,11860.62
BUD_NPU_00024_transport_public,NPU_00024,transport_public,10743.31
BUD_NPU_00024_transport_ride_hailing,NPU_00024,transport_ride_hailing,6016.26
BUD_NPU_00024_fuel,NPU_00024,fuel,3867.59
BUD_NPU_00024_internet_mobile,NPU_00024,internet_mobile,1547.04
BUD_NPU_00024_utilities,NPU_00024,utilities,859.47
BUD_NPU_00024_education,NPU_00024,education,601.63
BUD_NPU_00024_health,NPU_00024,health,1547.04
BUD_NPU_00024_family_support,NPU_00024,family_support,429.73
BUD_NPU_00024_loan_emi,NPU_00024,loan_emi,257.84
BUD_NPU_00024_festivals_gifts,NPU_00024,festivals_gifts,601.63
BUD_NPU_00024_clothing,NPU_00024,clothing,2406.5
BUD_NPU_00024_travel,NPU_00024,travel,300.81
BUD_NPU_00024_subscriptions,NPU_00024,subscriptions,1100.12
BUD_NPU_00024_savings_investment,NPU_00024,savings_investment,343.79
BUD_NPU_00024_entertainment,NPU_00024,entertainment,4727.06
BUD_NPU_00024_miscellaneous,NPU_00024,miscellaneous,4297.33
BUD_NPU_00025_rent,NPU_00025,rent,114.22
BUD_NPU_00025_groceries,NPU_00025,groceries,7709.66
BUD_NPU_00025_restaurants_cafes,NPU_00025,restaurants_cafes,7880.99
BUD_NPU_00025_transport_public,NPU_00025,transport_public,7138.58
BUD_NPU_00025_transport_ride_hailing,NPU_00025,transport_ride_hailing,3997.6
BUD_NPU_00025_fuel,NPU_00025,fuel,2569.89
BUD_NPU_00025_internet_mobile,NPU_00025,internet_mobile,1027.95
BUD_NPU_00025_utilities,NPU_00025,utilities,571.09
BUD_NPU_00025_education,NPU_00025,education,399.76
BUD_NPU_00025_health,NPU_00025,health,1027.95
BUD_NPU_00025_family_support,NPU_00025,family_support,285.54
BUD_NPU_00025_loan_emi,NPU_00025,loan_emi,171.33
BUD_NPU_00025_festivals_gifts,NPU_00025,festivals_gifts,399.76
BUD_NPU_00025_clothing,NPU_00025,clothing,1599.04
BUD_NPU_00025_travel,NPU_00025,travel,199.88
BUD_NPU_00025_subscriptions,NPU_00025,subscriptions,730.99
BUD_NPU_00025_savings_investment,NPU_00025,savings_investment,228.43
BUD_NPU_00025_entertainment,NPU_00025,entertainment,3140.97
BUD_NPU_00025_miscellaneous,NPU_00025,miscellaneous,2855.43
BUD_NPU_00026_rent,NPU_00026,rent,348.03
BUD_NPU_00026_groceries,NPU_00026,groceries,23491.95
BUD_NPU_00026_restaurants_cafes,NPU_00026,restaurants_cafes,20011.66
BUD_NPU_00026_transport_public,NPU_00026,transport_public,21751.8
BUD_NPU_00026_transport_ride_hailing,NPU_00026,transport_ride_hailing,12181.01
BUD_NPU_00026_fuel,NPU_00026,fuel,7830.65
BUD_NPU_00026_internet_mobile,NPU_00026,internet_mobile,2088.17
BUD_NPU_00026_utilities,NPU_00026,utilities,1740.14
BUD_NPU_00026_education,NPU_00026,education,1705.34
BUD_NPU_00026_health,NPU_00026,health,3758.71
BUD_NPU_00026_family_support,NPU_00026,family_support,2436.2
BUD_NPU_00026_loan_emi,NPU_00026,loan_emi,522.04
BUD_NPU_00026_festivals_gifts,NPU_00026,festivals_gifts,1218.1
BUD_NPU_00026_clothing,NPU_00026,clothing,4872.4
BUD_NPU_00026_travel,NPU_00026,travel,609.05
BUD_NPU_00026_subscriptions,NPU_00026,subscriptions,1392.12
BUD_NPU_00026_savings_investment,NPU_00026,savings_investment,696.06
BUD_NPU_00026_entertainment,NPU_00026,entertainment,9570.79
BUD_NPU_00026_miscellaneous,NPU_00026,miscellaneous,8700.72
BUD_NPU_00027_rent,NPU_00027,rent,170.28
BUD_NPU_00027_groceries,NPU_00027,groceries,14941.65
BUD_NPU_00027_restaurants_cafes,NPU_00027,restaurants_cafes,9790.83
BUD_NPU_00027_transport_public,NPU_00027,transport_public,12770.64
BUD_NPU_00027_transport_ride_hailing,NPU_00027,transport_ride_hailing,5959.63
BUD_NPU_00027_fuel,NPU_00027,fuel,3831.19
BUD_NPU_00027_internet_mobile,NPU_00027,internet_mobile,1225.98
BUD_NPU_00027_utilities,NPU_00027,utilities,851.38
BUD_NPU_00027_education,NPU_00027,education,595.96
BUD_NPU_00027_health,NPU_00027,health,1532.48
BUD_NPU_00027_family_support,NPU_00027,family_support,425.69
BUD_NPU_00027_loan_emi,NPU_00027,loan_emi,255.41
BUD_NPU_00027_festivals_gifts,NPU_00027,festivals_gifts,595.96
BUD_NPU_00027_clothing,NPU_00027,clothing,2383.85
BUD_NPU_00027_travel,NPU_00027,travel,297.98
BUD_NPU_00027_subscriptions,NPU_00027,subscriptions,681.1
BUD_NPU_00027_savings_investment,NPU_00027,savings_investment,340.55
BUD_NPU_00027_entertainment,NPU_00027,entertainment,4682.57
BUD_NPU_00027_miscellaneous,NPU_00027,miscellaneous,4256.88
BUD_NPU_00028_rent,NPU_00028,rent,171.8
BUD_NPU_00028_groceries,NPU_00028,groceries,5271.16
BUD_NPU_00028_restaurants_cafes,NPU_00028,restaurants_cafes,4490.25
BUD_NPU_00028_transport_public,NPU_00028,transport_public,6344.91
BUD_NPU_00028_transport_ride_hailing,NPU_00028,transport_ride_hailing,2733.19
BUD_NPU_00028_fuel,NPU_00028,fuel,1757.05
BUD_NPU_00028_internet_mobile,NPU_00028,internet_mobile,468.55
BUD_NPU_00028_utilities,NPU_00028,utilities,546.64
BUD_NPU_00028_education,NPU_00028,education,273.32
BUD_NPU_00028_health,NPU_00028,health,702.82
BUD_NPU_00028_family_support,NPU_00028,family_support,195.23
BUD_NPU_00028_loan_emi,NPU_00028,loan_emi,117.14
BUD_NPU_00028_festivals_gifts,NPU_00028,festivals_gifts,273.32
BUD_NPU_00028_clothing,NPU_00028,clothing,1093.28
BUD_NPU_00028_travel,NPU_00028,travel,136.66
BUD_NPU_00028_subscriptions,NPU_00028,subscriptions,312.37
BUD_NPU_00028_savings_investment,NPU_00028,savings_investment,156.18
BUD_NPU_00028_entertainment,NPU_00028,entertainment,2147.51
BUD_NPU_00028_miscellaneous,NPU_00028,miscellaneous,1952.28
BUD_NPU_00029_rent,NPU_00029,rent,556.59
BUD_NPU_00029_groceries,NPU_00029,groceries,48840.4
BUD_NPU_00029_restaurants_cafes,NPU_00029,restaurants_cafes,32003.68
BUD_NPU_00029_transport_public,NPU_00029,transport_public,41743.93
BUD_NPU_00029_transport_ride_hailing,NPU_00029,transport_ride_hailing,19480.5
BUD_NPU_00029_fuel,NPU_00029,fuel,12523.18
BUD_NPU_00029_internet_mobile,NPU_00029,internet_mobile,4007.42
BUD_NPU_00029_utilities,NPU_00029,utilities,2782.93
BUD_NPU_00029_education,NPU_00029,education,1948.05
BUD_NPU_00029_health,NPU_00029,health,5009.27
BUD_NPU_00029_family_support,NPU_00029,family_support,1391.46
BUD_NPU_00029_loan_emi,NPU_00029,loan_emi,834.88
BUD_NPU_00029_festivals_gifts,NPU_00029,festivals_gifts,1948.05
BUD_NPU_00029_clothing,NPU_00029,clothing,7792.2
BUD_NPU_00029_travel,NPU_00029,travel,974.03
BUD_NPU_00029_subscriptions,NPU_00029,subscriptions,2226.34
BUD_NPU_00029_savings_investment,NPU_00029,savings_investment,1113.17
BUD_NPU_00029_entertainment,NPU_00029,entertainment,15306.11
BUD_NPU_00029_miscellaneous,NPU_00029,miscellaneous,13914.64
BUD_NPU_00030_rent,NPU_00030,rent,137.58
BUD_NPU_00030_groceries,NPU_00030,groceries,12072.89
BUD_NPU_00030_restaurants_cafes,NPU_00030,restaurants_cafes,7911.01
BUD_NPU_00030_transport_public,NPU_00030,transport_public,10318.71
BUD_NPU_00030_transport_ride_hailing,NPU_00030,transport_ride_hailing,4815.4
BUD_NPU_00030_fuel,NPU_00030,fuel,3095.61
BUD_NPU_00030_internet_mobile,NPU_00030,internet_mobile,990.6
BUD_NPU_00030_utilities,NPU_00030,utilities,687.91
BUD_NPU_00030_education,NPU_00030,education,481.54
BUD_NPU_00030_health,NPU_00030,health,1238.25
BUD_NPU_00030_family_support,NPU_00030,family_support,343.96
BUD_NPU_00030_loan_emi,NPU_00030,loan_emi,206.37
BUD_NPU_00030_festivals_gifts,NPU_00030,festivals_gifts,481.54
BUD_NPU_00030_clothing,NPU_00030,clothing,1926.16
BUD_NPU_00030_travel,NPU_00030,travel,240.77
BUD_NPU_00030_subscriptions,NPU_00030,subscriptions,550.33
BUD_NPU_00030_savings_investment,NPU_00030,savings_investment,275.17
BUD_NPU_00030_entertainment,NPU_00030,entertainment,3783.53
BUD_NPU_00030_miscellaneous,NPU_00030,miscellaneous,3439.57
BUD_NPU_00031_rent,NPU_00031,rent,362.9
BUD_NPU_00031_groceries,NPU_00031,groceries,24495.6
BUD_NPU_00031_restaurants_cafes,NPU_00031,restaurants_cafes,50079.9
BUD_NPU_00031_transport_public,NPU_00031,transport_public,22681.12
BUD_NPU_00031_transport_ride_hailing,NPU_00031,transport_ride_hailing,12701.42
BUD_NPU_00031_fuel,NPU_00031,fuel,8165.2
BUD_NPU_00031_internet_mobile,NPU_00031,internet_mobile,2177.39
BUD_NPU_00031_utilities,NPU_00031,utilities,1814.49
BUD_NPU_00031_education,NPU_00031,education,1270.14
BUD_NPU_00031_health,NPU_00031,health,3266.08
BUD_NPU_00031_family_support,NPU_00031,family_support,907.24
BUD_NPU_00031_loan_emi,NPU_00031,loan_emi,544.35
BUD_NPU_00031_festivals_gifts,NPU_00031,festivals_gifts,1270.14
BUD_NPU_00031_clothing,NPU_00031,clothing,5080.57
BUD_NPU_00031_travel,NPU_00031,travel,952.61
BUD_NPU_00031_subscriptions,NPU_00031,subscriptions,1451.59
BUD_NPU_00031_savings_investment,NPU_00031,savings_investment,725.8
BUD_NPU_00031_entertainment,NPU_00031,entertainment,18961.41
BUD_NPU_00031_miscellaneous,NPU_00031,miscellaneous,9072.45
BUD_NPU_00032_rent,NPU_00032,rent,190.69
BUD_NPU_00032_groceries,NPU_00032,groceries,12871.32
BUD_NPU_00032_restaurants_cafes,NPU_00032,restaurants_cafes,10964.45
BUD_NPU_00032_transport_public,NPU_00032,transport_public,11917.89
BUD_NPU_00032_transport_ride_hailing,NPU_00032,transport_ride_hailing,6674.02
BUD_NPU_00032_fuel,NPU_00032,fuel,4290.44
BUD_NPU_00032_internet_mobile,NPU_00032,internet_mobile,1144.12
BUD_NPU_00032_utilities,NPU_00032,utilities,953.43
BUD_NPU_00032_education,NPU_00032,education,667.4
BUD_NPU_00032_health,NPU_00032,health,1716.18
BUD_NPU_00032_family_support,NPU_00032,family_support,476.72
BUD_NPU_00032_loan_emi,NPU_00032,loan_emi,286.03
BUD_NPU_00032_festivals_gifts,NPU_00032,festivals_gifts,1668.5
BUD_NPU_00032_clothing,NPU_00032,clothing,4538.33
BUD_NPU_00032_travel,NPU_00032,travel,467.18
BUD_NPU_00032_subscriptions,NPU_00032,subscriptions,762.74
BUD_NPU_00032_savings_investment,NPU_00032,savings_investment,381.37
BUD_NPU_00032_entertainment,NPU_00032,entertainment,5243.87
BUD_NPU_00032_miscellaneous,NPU_00032,miscellaneous,4767.15
BUD_NPU_00033_rent,NPU_00033,rent,452.13
BUD_NPU_00033_groceries,NPU_00033,groceries,13872.21
BUD_NPU_00033_restaurants_cafes,NPU_00033,restaurants_cafes,11817.06
BUD_NPU_00033_transport_public,NPU_00033,transport_public,16698.02
BUD_NPU_00033_transport_ride_hailing,NPU_00033,transport_ride_hailing,7193.0
BUD_NPU_00033_fuel,NPU_00033,fuel,4624.07
BUD_NPU_00033_internet_mobile,NPU_00033,internet_mobile,1233.08
BUD_NPU_00033_utilities,NPU_00033,utilities,1438.6
BUD_NPU_00033_education,NPU_00033,education,719.3
BUD_NPU_00033_health,NPU_00033,health,1849.63
BUD_NPU_00033_family_support,NPU_00033,family_support,513.79
BUD_NPU_00033_loan_emi,NPU_00033,loan_emi,308.27
BUD_NPU_00033_festivals_gifts,NPU_00033,festivals_gifts,719.3
BUD_NPU_00033_clothing,NPU_00033,clothing,2877.2
BUD_NPU_00033_travel,NPU_00033,travel,359.65
BUD_NPU_00033_subscriptions,NPU_00033,subscriptions,822.06
BUD_NPU_00033_savings_investment,NPU_00033,savings_investment,411.03
BUD_NPU_00033_entertainment,NPU_00033,entertainment,5651.64
BUD_NPU_00033_miscellaneous,NPU_00033,miscellaneous,5137.85
BUD_NPU_00034_rent,NPU_00034,rent,370.5
BUD_NPU_00034_groceries,NPU_00034,groceries,25008.97
BUD_NPU_00034_restaurants_cafes,NPU_00034,restaurants_cafes,51129.45
BUD_NPU_00034_transport_public,NPU_00034,transport_public,23156.45
BUD_NPU_00034_transport_ride_hailing,NPU_00034,transport_ride_hailing,12967.61
BUD_NPU_00034_fuel,NPU_00034,fuel,8336.32
BUD_NPU_00034_internet_mobile,NPU_00034,internet_mobile,2223.02
BUD_NPU_00034_utilities,NPU_00034,utilities,1852.52
BUD_NPU_00034_education,NPU_00034,education,1296.76
BUD_NPU_00034_health,NPU_00034,health,3334.53
BUD_NPU_00034_family_support,NPU_00034,family_support,926.26
BUD_NPU_00034_loan_emi,NPU_00034,loan_emi,555.75
BUD_NPU_00034_festivals_gifts,NPU_00034,festivals_gifts,1296.76
BUD_NPU_00034_clothing,NPU_00034,clothing,5187.05
BUD_NPU_00034_travel,NPU_00034,travel,972.57
BUD_NPU_00034_subscriptions,NPU_00034,subscriptions,1482.01
BUD_NPU_00034_savings_investment,NPU_00034,savings_investment,741.01
BUD_NPU_00034_entertainment,NPU_00034,entertainment,19358.79
BUD_NPU_00034_miscellaneous,NPU_00034,miscellaneous,9262.58
BUD_NPU_00035_rent,NPU_00035,rent,120.48
BUD_NPU_00035_groceries,NPU_00035,groceries,10572.32
BUD_NPU_00035_restaurants_cafes,NPU_00035,restaurants_cafes,6927.73
BUD_NPU_00035_transport_public,NPU_00035,transport_public,9036.17
BUD_NPU_00035_transport_ride_hailing,NPU_00035,transport_ride_hailing,4216.88
BUD_NPU_00035_fuel,NPU_00035,fuel,2710.85
BUD_NPU_00035_internet_mobile,NPU_00035,internet_mobile,867.47
BUD_NPU_00035_utilities,NPU_00035,utilities,602.41
BUD_NPU_00035_education,NPU_00035,education,421.69
BUD_NPU_00035_health,NPU_00035,health,1084.34
BUD_NPU_00035_family_support,NPU_00035,family_support,301.21
BUD_NPU_00035_loan_emi,NPU_00035,loan_emi,180.72
BUD_NPU_00035_festivals_gifts,NPU_00035,festivals_gifts,421.69
BUD_NPU_00035_clothing,NPU_00035,clothing,1686.75
BUD_NPU_00035_travel,NPU_00035,travel,210.84
BUD_NPU_00035_subscriptions,NPU_00035,subscriptions,481.93
BUD_NPU_00035_savings_investment,NPU_00035,savings_investment,240.96
BUD_NPU_00035_entertainment,NPU_00035,entertainment,3313.26
BUD_NPU_00035_miscellaneous,NPU_00035,miscellaneous,3012.06
BUD_NPU_00036_rent,NPU_00036,rent,108.91
BUD_NPU_00036_groceries,NPU_00036,groceries,9556.69
BUD_NPU_00036_restaurants_cafes,NPU_00036,restaurants_cafes,6262.22
BUD_NPU_00036_transport_public,NPU_00036,transport_public,8168.11
BUD_NPU_00036_transport_ride_hailing,NPU_00036,transport_ride_hailing,3811.79
BUD_NPU_00036_fuel,NPU_00036,fuel,2450.43
BUD_NPU_00036_internet_mobile,NPU_00036,internet_mobile,784.14
BUD_NPU_00036_utilities,NPU_00036,utilities,544.54
BUD_NPU_00036_education,NPU_00036,education,381.18
BUD_NPU_00036_health,NPU_00036,health,980.17
BUD_NPU_00036_family_support,NPU_00036,family_support,272.27
BUD_NPU_00036_loan_emi,NPU_00036,loan_emi,163.36
BUD_NPU_00036_festivals_gifts,NPU_00036,festivals_gifts,381.18
BUD_NPU_00036_clothing,NPU_00036,clothing,1524.71
BUD_NPU_00036_travel,NPU_00036,travel,190.59
BUD_NPU_00036_subscriptions,NPU_00036,subscriptions,435.63
BUD_NPU_00036_savings_investment,NPU_00036,savings_investment,217.82
BUD_NPU_00036_entertainment,NPU_00036,entertainment,2994.97
BUD_NPU_00036_miscellaneous,NPU_00036,miscellaneous,2722.7
BUD_NPU_00037_rent,NPU_00037,rent,251.87
BUD_NPU_00037_groceries,NPU_00037,groceries,20401.7
BUD_NPU_00037_restaurants_cafes,NPU_00037,restaurants_cafes,14482.69
BUD_NPU_00037_transport_public,NPU_00037,transport_public,15742.05
BUD_NPU_00037_transport_ride_hailing,NPU_00037,transport_ride_hailing,8815.55
BUD_NPU_00037_fuel,NPU_00037,fuel,5667.14
BUD_NPU_00037_internet_mobile,NPU_00037,internet_mobile,1511.24
BUD_NPU_00037_utilities,NPU_00037,utilities,1259.36
BUD_NPU_00037_education,NPU_00037,education,881.55
BUD_NPU_00037_health,NPU_00037,health,2266.86
BUD_NPU_00037_family_support,NPU_00037,family_support,629.68
BUD_NPU_00037_loan_emi,NPU_00037,loan_emi,1057.87
BUD_NPU_00037_festivals_gifts,NPU_00037,festivals_gifts,881.55
BUD_NPU_00037_clothing,NPU_00037,clothing,3526.22
BUD_NPU_00037_travel,NPU_00037,travel,440.78
BUD_NPU_00037_subscriptions,NPU_00037,subscriptions,1007.49
BUD_NPU_00037_savings_investment,NPU_00037,savings_investment,503.75
BUD_NPU_00037_entertainment,NPU_00037,entertainment,6926.5
BUD_NPU_00037_miscellaneous,NPU_00037,miscellaneous,6296.82
BUD_NPU_00038_rent,NPU_00038,rent,357.79
BUD_NPU_00038_groceries,NPU_00038,groceries,24150.78
BUD_NPU_00038_restaurants_cafes,NPU_00038,restaurants_cafes,28802.04
BUD_NPU_00038_transport_public,NPU_00038,transport_public,22361.83
BUD_NPU_00038_transport_ride_hailing,NPU_00038,transport_ride_hailing,12522.62
BUD_NPU_00038_fuel,NPU_00038,fuel,15295.49
BUD_NPU_00038_internet_mobile,NPU_00038,internet_mobile,2146.74
BUD_NPU_00038_utilities,NPU_00038,utilities,1788.95
BUD_NPU_00038_education,NPU_00038,education,1252.26
BUD_NPU_00038_health,NPU_00038,health,3220.1
BUD_NPU_00038_family_support,NPU_00038,family_support,894.47
BUD_NPU_00038_loan_emi,NPU_00038,loan_emi,536.68
BUD_NPU_00038_festivals_gifts,NPU_00038,festivals_gifts,1252.26
BUD_NPU_00038_clothing,NPU_00038,clothing,5009.05
BUD_NPU_00038_travel,NPU_00038,travel,626.13
BUD_NPU_00038_subscriptions,NPU_00038,subscriptions,1431.16
BUD_NPU_00038_savings_investment,NPU_00038,savings_investment,715.58
BUD_NPU_00038_entertainment,NPU_00038,entertainment,9839.2
BUD_NPU_00038_miscellaneous,NPU_00038,miscellaneous,13417.1
BUD_NPU_00039_rent,NPU_00039,rent,277.64
BUD_NPU_00039_groceries,NPU_00039,groceries,24363.0
BUD_NPU_00039_restaurants_cafes,NPU_00039,restaurants_cafes,15964.36
BUD_NPU_00039_transport_public,NPU_00039,transport_public,20823.08
BUD_NPU_00039_transport_ride_hailing,NPU_00039,transport_ride_hailing,9717.44
BUD_NPU_00039_fuel,NPU_00039,fuel,6246.92
BUD_NPU_00039_internet_mobile,NPU_00039,internet_mobile,1999.02
BUD_NPU_00039_utilities,NPU_00039,utilities,1388.21
BUD_NPU_00039_education,NPU_00039,education,971.74
BUD_NPU_00039_health,NPU_00039,health,2498.77
BUD_NPU_00039_family_support,NPU_00039,family_support,694.1
BUD_NPU_00039_loan_emi,NPU_00039,loan_emi,416.46
BUD_NPU_00039_festivals_gifts,NPU_00039,festivals_gifts,971.74
BUD_NPU_00039_clothing,NPU_00039,clothing,3886.97
BUD_NPU_00039_travel,NPU_00039,travel,485.87
BUD_NPU_00039_subscriptions,NPU_00039,subscriptions,1110.56
BUD_NPU_00039_savings_investment,NPU_00039,savings_investment,555.28
BUD_NPU_00039_entertainment,NPU_00039,entertainment,7635.13
BUD_NPU_00039_miscellaneous,NPU_00039,miscellaneous,6941.03
BUD_NPU_00040_rent,NPU_00040,rent,182.54
BUD_NPU_00040_groceries,NPU_00040,groceries,12321.76
BUD_NPU_00040_restaurants_cafes,NPU_00040,restaurants_cafes,10496.32
BUD_NPU_00040_transport_public,NPU_00040,transport_public,11409.04
BUD_NPU_00040_transport_ride_hailing,NPU_00040,transport_ride_hailing,6389.06
BUD_NPU_00040_fuel,NPU_00040,fuel,4107.25
BUD_NPU_00040_internet_mobile,NPU_00040,internet_mobile,1095.27
BUD_NPU_00040_utilities,NPU_00040,utilities,912.72
BUD_NPU_00040_education,NPU_00040,education,638.91
BUD_NPU_00040_health,NPU_00040,health,1642.9
BUD_NPU_00040_family_support,NPU_00040,family_support,456.36
BUD_NPU_00040_loan_emi,NPU_00040,loan_emi,273.82
BUD_NPU_00040_festivals_gifts,NPU_00040,festivals_gifts,1597.27
BUD_NPU_00040_clothing,NPU_00040,clothing,4344.56
BUD_NPU_00040_travel,NPU_00040,travel,447.23
BUD_NPU_00040_subscriptions,NPU_00040,subscriptions,730.18
BUD_NPU_00040_savings_investment,NPU_00040,savings_investment,365.09
BUD_NPU_00040_entertainment,NPU_00040,entertainment,5019.98
BUD_NPU_00040_miscellaneous,NPU_00040,miscellaneous,4563.62
BUD_NPU_00041_rent,NPU_00041,rent,161.36
BUD_NPU_00041_groceries,NPU_00041,groceries,10891.79
BUD_NPU_00041_restaurants_cafes,NPU_00041,restaurants_cafes,9278.19
BUD_NPU_00041_transport_public,NPU_00041,transport_public,10084.99
BUD_NPU_00041_transport_ride_hailing,NPU_00041,transport_ride_hailing,5647.59
BUD_NPU_00041_fuel,NPU_00041,fuel,3630.6
BUD_NPU_00041_internet_mobile,NPU_00041,internet_mobile,968.16
BUD_NPU_00041_utilities,NPU_00041,utilities,806.8
BUD_NPU_00041_education,NPU_00041,education,564.76
BUD_NPU_00041_health,NPU_00041,health,1452.24
BUD_NPU_00041_family_support,NPU_00041,family_support,403.4
BUD_NPU_00041_loan_emi,NPU_00041,loan_emi,242.04
BUD_NPU_00041_festivals_gifts,NPU_00041,festivals_gifts,1411.9
BUD_NPU_00041_clothing,NPU_00041,clothing,3840.36
BUD_NPU_00041_travel,NPU_00041,travel,395.33
BUD_NPU_00041_subscriptions,NPU_00041,subscriptions,645.44
BUD_NPU_00041_savings_investment,NPU_00041,savings_investment,322.72
BUD_NPU_00041_entertainment,NPU_00041,entertainment,4437.4
BUD_NPU_00041_miscellaneous,NPU_00041,miscellaneous,4034.0
BUD_NPU_00042_rent,NPU_00042,rent,64.06
BUD_NPU_00042_groceries,NPU_00042,groceries,4323.8
BUD_NPU_00042_restaurants_cafes,NPU_00042,restaurants_cafes,4419.89
BUD_NPU_00042_transport_public,NPU_00042,transport_public,8007.04
BUD_NPU_00042_transport_ride_hailing,NPU_00042,transport_ride_hailing,2241.97
BUD_NPU_00042_fuel,NPU_00042,fuel,1441.27
BUD_NPU_00042_internet_mobile,NPU_00042,internet_mobile,499.64
BUD_NPU_00042_utilities,NPU_00042,utilities,320.28
BUD_NPU_00042_education,NPU_00042,education,403.56
BUD_NPU_00042_health,NPU_00042,health,576.51
BUD_NPU_00042_family_support,NPU_00042,family_support,160.14
BUD_NPU_00042_loan_emi,NPU_00042,loan_emi,96.08
BUD_NPU_00042_festivals_gifts,NPU_00042,festivals_gifts,224.2
BUD_NPU_00042_clothing,NPU_00042,clothing,896.79
BUD_NPU_00042_travel,NPU_00042,travel,112.1
BUD_NPU_00042_subscriptions,NPU_00042,subscriptions,256.23
BUD_NPU_00042_savings_investment,NPU_00042,savings_investment,128.11
BUD_NPU_00042_entertainment,NPU_00042,entertainment,1761.55
BUD_NPU_00042_miscellaneous,NPU_00042,miscellaneous,1601.41
BUD_NPU_00043_rent,NPU_00043,rent,95.78
BUD_NPU_00043_groceries,NPU_00043,groceries,6465.0
BUD_NPU_00043_restaurants_cafes,NPU_00043,restaurants_cafes,5507.22
BUD_NPU_00043_transport_public,NPU_00043,transport_public,5986.11
BUD_NPU_00043_transport_ride_hailing,NPU_00043,transport_ride_hailing,3352.22
BUD_NPU_00043_fuel,NPU_00043,fuel,2155.0
BUD_NPU_00043_internet_mobile,NPU_00043,internet_mobile,574.67
BUD_NPU_00043_utilities,NPU_00043,utilities,478.89
BUD_NPU_00043_education,NPU_00043,education,335.22
BUD_NPU_00043_health,NPU_00043,health,862.0
BUD_NPU_00043_family_support,NPU_00043,family_support,239.44
BUD_NPU_00043_loan_emi,NPU_00043,loan_emi,143.67
BUD_NPU_00043_festivals_gifts,NPU_00043,festivals_gifts,838.06
BUD_NPU_00043_clothing,NPU_00043,clothing,2279.51
BUD_NPU_00043_travel,NPU_00043,travel,234.66
BUD_NPU_00043_subscriptions,NPU_00043,subscriptions,383.11
BUD_NPU_00043_savings_investment,NPU_00043,savings_investment,191.56
BUD_NPU_00043_entertainment,NPU_00043,entertainment,2633.89
BUD_NPU_00043_miscellaneous,NPU_00043,miscellaneous,2394.44
BUD_NPU_00044_rent,NPU_00044,rent,196.76
BUD_NPU_00044_groceries,NPU_00044,groceries,6037.11
BUD_NPU_00044_restaurants_cafes,NPU_00044,restaurants_cafes,5142.72
BUD_NPU_00044_transport_public,NPU_00044,transport_public,7266.89
BUD_NPU_00044_transport_ride_hailing,NPU_00044,transport_ride_hailing,3130.35
BUD_NPU_00044_fuel,NPU_00044,fuel,2012.37
BUD_NPU_00044_internet_mobile,NPU_00044,internet_mobile,536.63
BUD_NPU_00044_utilities,NPU_00044,utilities,626.07
BUD_NPU_00044_education,NPU_00044,education,313.04
BUD_NPU_00044_health,NPU_00044,health,804.95
BUD_NPU_00044_family_support,NPU_00044,family_support,223.6
BUD_NPU_00044_loan_emi,NPU_00044,loan_emi,134.16
BUD_NPU_00044_festivals_gifts,NPU_00044,festivals_gifts,313.04
BUD_NPU_00044_clothing,NPU_00044,clothing,1252.14
BUD_NPU_00044_travel,NPU_00044,travel,156.52
BUD_NPU_00044_subscriptions,NPU_00044,subscriptions,357.75
BUD_NPU_00044_savings_investment,NPU_00044,savings_investment,178.88
BUD_NPU_00044_entertainment,NPU_00044,entertainment,2459.56
BUD_NPU_00044_miscellaneous,NPU_00044,miscellaneous,2235.97
BUD_NPU_00045_rent,NPU_00045,rent,201.8
BUD_NPU_00045_groceries,NPU_00045,groceries,6191.66
BUD_NPU_00045_restaurants_cafes,NPU_00045,restaurants_cafes,5274.38
BUD_NPU_00045_transport_public,NPU_00045,transport_public,7452.93
BUD_NPU_00045_transport_ride_hailing,NPU_00045,transport_ride_hailing,3210.49
BUD_NPU_00045_fuel,NPU_00045,fuel,2063.89
BUD_NPU_00045_internet_mobile,NPU_00045,internet_mobile,550.37
BUD_NPU_00045_utilities,NPU_00045,utilities,642.1
BUD_NPU_00045_education,NPU_00045,education,321.05
