split_id,expense_id,group_id,user_id,owed_amount_npr,paid_by_user_id,settlement_status
SPL_NPE_00003846_NPU_00082,NPE_00003846,NPG_00094,NPU_00082,619.29,NPU_00172,settled
SPL_NPE_00003846_NPU_00286,NPE_00003846,NPG_00094,NPU_00286,619.29,NPU_00172,settled
SPL_NPE_00003846_NPU_00256,NPE_00003846,NPG_00094,NPU_00256,619.29,NPU_00172,settled
SPL_NPE_00003847_NPU_00156,NPE_00003847,NPG_00096,NPU_00156,872.3,NPU_00156,paid_by_self
SPL_NPE_00003847_NPU_00227,NPE_00003847,NPG_00096,NPU_00227,872.3,NPU_00156,settled
SPL_NPE_00003847_NPU_00065,NPE_00003847,NPG_00096,NPU_00065,872.3,NPU_00156,settled
SPL_NPE_00003848_NPU_00117,NPE_00003848,NPG_00097,NPU_00117,2429.98,NPU_00182,settled
SPL_NPE_00003848_NPU_00182,NPE_00003848,NPG_00097,NPU_00182,2429.98,NPU_00182,paid_by_self
SPL_NPE_00003848_NPU_00242,NPE_00003848,NPG_00097,NPU_00242,2429.98,NPU_00182,settled
SPL_NPE_00003848_NPU_00109,NPE_00003848,NPG_00097,NPU_00109,2429.98,NPU_00182,settled
SPL_NPE_00003848_NPU_00100,NPE_00003848,NPG_00097,NPU_00100,2429.98,NPU_00182,settled
SPL_NPE_00003849_NPU_00192,NPE_00003849,NPG_00103,NPU_00192,776.09,NPU_00123,settled
SPL_NPE_00003849_NPU_00148,NPE_00003849,NPG_00103,NPU_00148,776.09,NPU_00123,settled
SPL_NPE_00003849_NPU_00123,NPE_00003849,NPG_00103,NPU_00123,776.09,NPU_00123,paid_by_self
SPL_NPE_00003849_NPU_00295,NPE_00003849,NPG_00103,NPU_00295,776.09,NPU_00123,settled
SPL_NPE_00003850_NPU_00296,NPE_00003850,NPG_00111,NPU_00296,780.25,NPU_00075,settled
SPL_NPE_00003850_NPU_00257,NPE_00003850,NPG_00111,NPU_00257,780.25,NPU_00075,settled
SPL_NPE_00003850_NPU_00075,NPE_00003850,NPG_00111,NPU_00075,780.25,NPU_00075,paid_by_self
SPL_NPE_00003851_NPU_00221,NPE_00003851,NPG_00118,NPU_00221,632.01,NPU_00272,settled
SPL_NPE_00003851_NPU_00272,NPE_00003851,NPG_00118,NPU_00272,632.01,NPU_00272,paid_by_self
SPL_NPE_00003851_NPU_00158,NPE_00003851,NPG_00118,NPU_00158,632.01,NPU_00272,settled
SPL_NPE_00003851_NPU_00087,NPE_00003851,NPG_00118,NPU_00087,632.01,NPU_00272,settled
SPL_NPE_00003851_NPU_00028,NPE_00003851,NPG_00118,NPU_00028,632.01,NPU_00272,settled
SPL_NPE_00003851_NPU_00253,NPE_00003851,NPG_00118,NPU_00253,632.01,NPU_00272,settled
SPL_NPE_00003851_NPU_00282,NPE_00003851,NPG_00118,NPU_00282,632.01,NPU_00272,settled
SPL_NPE_00003851_NPU_00201,NPE_00003851,NPG_00118,NPU_00201,632.01,NPU_00272,settled
SPL_NPE_00003851_NPU_00101,NPE_00003851,NPG_00118,NPU_00101,632.01,NPU_00272,settled
SPL_NPE_00004113_NPU_00160,NPE_00004113,NPG_00002,NPU_00160,952.6,NPU_00067,settled
SPL_NPE_00004113_NPU_00067,NPE_00004113,NPG_00002,NPU_00067,952.6,NPU_00067,paid_by_self
SPL_NPE_00004114_NPU_00155,NPE_00004114,NPG_00009,NPU_00155,17781.15,NPU_00168,settled
SPL_NPE_00004114_NPU_00283,NPE_00004114,NPG_00009,NPU_00283,17781.15,NPU_00168,settled
SPL_NPE_00004114_NPU_00201,NPE_00004114,NPG_00009,NPU_00201,17781.15,NPU_00168,settled
SPL_NPE_00004114_NPU_00168,NPE_00004114,NPG_00009,NPU_00168,17781.15,NPU_00168,paid_by_self
SPL_NPE_00004115_NPU_00201,NPE_00004115,NPG_00015,NPU_00201,939.82,NPU_00049,settled
SPL_NPE_00004115_NPU_00205,NPE_00004115,NPG_00015,NPU_00205,939.82,NPU_00049,settled
SPL_NPE_00004115_NPU_00049,NPE_00004115,NPG_00015,NPU_00049,939.82,NPU_00049,paid_by_self
SPL_NPE_00004115_NPU_00155,NPE_00004115,NPG_00015,NPU_00155,939.82,NPU_00049,settled
SPL_NPE_00004115_NPU_00169,NPE_00004115,NPG_00015,NPU_00169,939.82,NPU_00049,settled
SPL_NPE_00004115_NPU_00138,NPE_00004115,NPG_00015,NPU_00138,939.82,NPU_00049,settled
SPL_NPE_00004116_NPU_00297,NPE_00004116,NPG_00016,NPU_00297,6764.94,NPU_00280,settled
SPL_NPE_00004116_NPU_00102,NPE_00004116,NPG_00016,NPU_00102,6764.94,NPU_00280,settled
SPL_NPE_00004116_NPU_00280,NPE_00004116,NPG_00016,NPU_00280,6764.94,NPU_00280,paid_by_self
SPL_NPE_00004116_NPU_00022,NPE_00004116,NPG_00016,NPU_00022,6764.94,NPU_00280,settled
SPL_NPE_00004117_NPU_00031,NPE_00004117,NPG_00017,NPU_00031,2247.56,NPU_00031,paid_by_self
SPL_NPE_00004117_NPU_00293,NPE_00004117,NPG_00017,NPU_00293,2247.56,NPU_00031,settled
SPL_NPE_00004117_NPU_00274,NPE_00004117,NPG_00017,NPU_00274,2247.56,NPU_00031,settled
SPL_NPE_00004117_NPU_00075,NPE_00004117,NPG_00017,NPU_00075,2247.56,NPU_00031,settled
SPL_NPE_00004118_NPU_00191,NPE_00004118,NPG_00025,NPU_00191,326.46,NPU_00270,settled
SPL_NPE_00004118_NPU_00180,NPE_00004118,NPG_00025,NPU_00180,326.46,NPU_00270,settled
SPL_NPE_00004118_NPU_00059,NPE_00004118,NPG_00025,NPU_00059,326.46,NPU_00270,settled
SPL_NPE_00004118_NPU_00270,NPE_00004118,NPG_00025,NPU_00270,326.46,NPU_00270,paid_by_self
SPL_NPE_00004118_NPU_00030,NPE_00004118,NPG_00025,NPU_00030,326.46,NPU_00270,settled
SPL_NPE_00004119_NPU_00283,NPE_00004119,NPG_00048,NPU_00283,9303.4,NPU_00102,settled
SPL_NPE_00004119_NPU_00102,NPE_00004119,NPG_00048,NPU_00102,9303.4,NPU_00102,paid_by_self
SPL_NPE_00004120_NPU_00190,NPE_00004120,NPG_00049,NPU_00190,2864.13,NPU_00100,settled
SPL_NPE_00004120_NPU_00127,NPE_00004120,NPG_00049,NPU_00127,2864.13,NPU_00100,settled
SPL_NPE_00004120_NPU_00236,NPE_00004120,NPG_00049,NPU_00236,2864.13,NPU_00100,settled
SPL_NPE_00004120_NPU_00100,NPE_00004120,NPG_00049,NPU_00100,2864.13,NPU_00100,paid_by_self
SPL_NPE_00004120_NPU_00133,NPE_00004120,NPG_00049,NPU_00133,2864.13,NPU_00100,settled
SPL_NPE_00004120_NPU_00146,NPE_00004120,NPG_00049,NPU_00146,2864.13,NPU_00100,settled
SPL_NPE_00004120_NPU_00072,NPE_00004120,NPG_00049,NPU_00072,2864.13,NPU_00100,settled
SPL_NPE_00004120_NPU_00187,NPE_00004120,NPG_00049,NPU_00187,2864.13,NPU_00100,settled
SPL_NPE_00004121_NPU_00014,NPE_00004121,NPG_00053,NPU_00014,1264.36,NPU_00181,settled
SPL_NPE_00004121_NPU_00055,NPE_00004121,NPG_00053,NPU_00055,1264.36,NPU_00181,settled
SPL_NPE_00004121_NPU_00067,NPE_00004121,NPG_00053,NPU_00067,1264.36,NPU_00181,settled
SPL_NPE_00004121_NPU_00181,NPE_00004121,NPG_00053,NPU_00181,1264.36,NPU_00181,paid_by_self
SPL_NPE_00004121_NPU_00004,NPE_00004121,NPG_00053,NPU_00004,1264.36,NPU_00181,settled
SPL_NPE_00004121_NPU_00238,NPE_00004121,NPG_00053,NPU_00238,1264.36,NPU_00181,settled
SPL_NPE_00004121_NPU_00240,NPE_00004121,NPG_00053,NPU_00240,1264.36,NPU_00181,settled
SPL_NPE_00004121_NPU_00276,NPE_00004121,NPG_00053,NPU_00276,1264.36,NPU_00181,settled
SPL_NPE_00004121_NPU_00144,NPE_00004121,NPG_00053,NPU_00144,1264.36,NPU_00181,settled
SPL_NPE_00004121_NPU_00078,NPE_00004121,NPG_00053,NPU_00078,1264.36,NPU_00181,settled
SPL_NPE_00004122_NPU_00222,NPE_00004122,NPG_00064,NPU_00222,480.17,NPU_00046,settled
SPL_NPE_00004122_NPU_00046,NPE_00004122,NPG_00064,NPU_00046,480.17,NPU_00046,paid_by_self
SPL_NPE_00004123_NPU_00168,NPE_00004123,NPG_00066,NPU_00168,1629.22,NPU_00016,settled
SPL_NPE_00004123_NPU_00243,NPE_00004123,NPG_00066,NPU_00243,1629.22,NPU_00016,settled
SPL_NPE_00004123_NPU_00019,NPE_00004123,NPG_00066,NPU_00019,1629.22,NPU_00016,settled
SPL_NPE_00004123_NPU_00046,NPE_00004123,NPG_00066,NPU_00046,1629.22,NPU_00016,settled
SPL_NPE_00004123_NPU_00016,NPE_00004123,NPG_00066,NPU_00016,1629.22,NPU_00016,paid_by_self
SPL_NPE_00004124_NPU_00141,NPE_00004124,NPG_00082,NPU_00141,662.78,NPU_00198,settled
SPL_NPE_00004124_NPU_00096,NPE_00004124,NPG_00082,NPU_00096,662.78,NPU_00198,settled
SPL_NPE_00004124_NPU_00198,NPE_00004124,NPG_00082,NPU_00198,662.78,NPU_00198,paid_by_self
SPL_NPE_00004124_NPU_00267,NPE_00004124,NPG_00082,NPU_00267,662.78,NPU_00198,settled
SPL_NPE_00004124_NPU_00235,NPE_00004124,NPG_00082,NPU_00235,662.78,NPU_00198,settled
SPL_NPE_00004124_NPU_00187,NPE_00004124,NPG_00082,NPU_00187,662.78,NPU_00198,settled
SPL_NPE_00004124_NPU_00211,NPE_00004124,NPG_00082,NPU_00211,662.78,NPU_00198,settled
SPL_NPE_00004125_NPU_00152,NPE_00004125,NPG_00092,NPU_00152,3040.51,NPU_00159,settled
SPL_NPE_00004125_NPU_00159,NPE_00004125,NPG_00092,NPU_00159,3040.51,NPU_00159,paid_by_self
SPL_NPE_00004125_NPU_00195,NPE_00004125,NPG_00092,NPU_00195,3040.51,NPU_00159,settled
SPL_NPE_00004125_NPU_00057,NPE_00004125,NPG_00092,NPU_00057,3040.51,NPU_00159,settled
SPL_NPE_00004125_NPU_00245,NPE_00004125,NPG_00092,NPU_00245,3040.51,NPU_00159,settled
SPL_NPE_00004125_NPU_00149,NPE_00004125,NPG_00092,NPU_00149,3040.51,NPU_00159,settled
SPL_NPE_00004125_NPU_00092,NPE_00004125,NPG_00092,NPU_00092,3040.51,NPU_00159,settled
SPL_NPE_00004126_NPU_00127,NPE_00004126,NPG_00104,NPU_00127,769.07,NPU_00115,settled
SPL_NPE_00004126_NPU_00022,NPE_00004126,NPG_00104,NPU_00022,769.07,NPU_00115,settled
SPL_NPE_00004126_NPU_00115,NPE_00004126,NPG_00104,NPU_00115,769.07,NPU_00115,paid_by_self
SPL_NPE_00004126_NPU_00007,NPE_00004126,NPG_00104,NPU_00007,769.07,NPU_00115,settled
SPL_NPE_00004126_NPU_00226,NPE_00004126,NPG_00104,NPU_00226,769.07,NPU_00115,settled
SPL_NPE_00004126_NPU_00098,NPE_00004126,NPG_00104,NPU_00098,769.07,NPU_00115,settled
SPL_NPE_00004127_NPU_00243,NPE_00004127,NPG_00106,NPU_00243,789.95,NPU_00245,settled
SPL_NPE_00004127_NPU_00083,NPE_00004127,NPG_00106,NPU_00083,789.95,NPU_00245,settled
SPL_NPE_00004127_NPU_00245,NPE_00004127,NPG_00106,NPU_00245,789.95,NPU_00245,paid_by_self
SPL_NPE_00004128_NPU_00296,NPE_00004128,NPG_00111,NPU_00296,336.56,NPU_00296,paid_by_self
SPL_NPE_00004128_NPU_00257,NPE_00004128,NPG_00111,NPU_00257,336.56,NPU_00296,settled
SPL_NPE_00004128_NPU_00075,NPE_00004128,NPG_00111,NPU_00075,336.56,NPU_00296,settled
SPL_NPE_00004129_NPU_00023,NPE_00004129,NPG_00115,NPU_00023,395.07,NPU_00142,settled
SPL_NPE_00004129_NPU_00093,NPE_00004129,NPG_00115,NPU_00093,395.07,NPU_00142,settled
SPL_NPE_00004129_NPU_00152,NPE_00004129,NPG_00115,NPU_00152,395.07,NPU_00142,settled
SPL_NPE_00004129_NPU_00010,NPE_00004129,NPG_00115,NPU_00010,395.07,NPU_00142,settled
SPL_NPE_00004129_NPU_00142,NPE_00004129,NPG_00115,NPU_00142,395.07,NPU_00142,paid_by_self
SPL_NPE_00004129_NPU_00046,NPE_00004129,NPG_00115,NPU_00046,395.07,NPU_00142,settled
SPL_NPE_00004129_NPU_00072,NPE_00004129,NPG_00115,NPU_00072,395.07,NPU_00142,settled
SPL_NPE_00004129_NPU_00129,NPE_00004129,NPG_00115,NPU_00129,395.07,NPU_00142,settled
SPL_NPE_00004613_NPU_00215,NPE_00004613,NPG_00001,NPU_00215,665.28,NPU_00027,settled
SPL_NPE_00004613_NPU_00083,NPE_00004613,NPG_00001,NPU_00083,665.28,NPU_00027,settled
SPL_NPE_00004613_NPU_00034,NPE_00004613,NPG_00001,NPU_00034,665.28,NPU_00027,settled
SPL_NPE_00004613_NPU_00027,NPE_00004613,NPG_00001,NPU_00027,665.28,NPU_00027,paid_by_self
SPL_NPE_00004614_NPU_00044,NPE_00004614,NPG_00005,NPU_00044,8042.81,NPU_00254,settled
SPL_NPE_00004614_NPU_00254,NPE_00004614,NPG_00005,NPU_00254,8042.81,NPU_00254,paid_by_self
SPL_NPE_00004614_NPU_00285,NPE_00004614,NPG_00005,NPU_00285,8042.81,NPU_00254,settled
SPL_NPE_00004614_NPU_00133,NPE_00004614,NPG_00005,NPU_00133,8042.81,NPU_00254,settled
SPL_NPE_00004615_NPU_00107,NPE_00004615,NPG_00007,NPU_00107,180.03,NPU_00096,settled
SPL_NPE_00004615_NPU_00017,NPE_00004615,NPG_00007,NPU_00017,180.03,NPU_00096,settled
SPL_NPE_00004615_NPU_00096,NPE_00004615,NPG_00007,NPU_00096,180.03,NPU_00096,paid_by_self
SPL_NPE_00004616_NPU_00031,NPE_00004616,NPG_00017,NPU_00031,682.24,NPU_00274,settled
SPL_NPE_00004616_NPU_00293,NPE_00004616,NPG_00017,NPU_00293,682.24,NPU_00274,settled
SPL_NPE_00004616_NPU_00274,NPE_00004616,NPG_00017,NPU_00274,682.24,NPU_00274,paid_by_self
SPL_NPE_00004616_NPU_00075,NPE_00004616,NPG_00017,NPU_00075,682.24,NPU_00274,settled
SPL_NPE_00004617_NPU_00134,NPE_00004617,NPG_00019,NPU_00134,3802.77,NPU_00134,paid_by_self
SPL_NPE_00004617_NPU_00288,NPE_00004617,NPG_00019,NPU_00288,3802.77,NPU_00134,settled
SPL_NPE_00004617_NPU_00107,NPE_00004617,NPG_00019,NPU_00107,3802.77,NPU_00134,settled
SPL_NPE_00004617_NPU_00283,NPE_00004617,NPG_00019,NPU_00283,3802.77,NPU_00134,settled
SPL_NPE_00004618_NPU_00191,NPE_00004618,NPG_00025,NPU_00191,3115.25,NPU_00270,settled
SPL_NPE_00004618_NPU_00180,NPE_00004618,NPG_00025,NPU_00180,3115.25,NPU_00270,settled
SPL_NPE_00004618_NPU_00059,NPE_00004618,NPG_00025,NPU_00059,3115.25,NPU_00270,settled
SPL_NPE_00004618_NPU_00270,NPE_00004618,NPG_00025,NPU_00270,3115.25,NPU_00270,paid_by_self
SPL_NPE_00004618_NPU_00030,NPE_00004618,NPG_00025,NPU_00030,3115.25,NPU_00270,settled
SPL_NPE_00004619_NPU_00013,NPE_00004619,NPG_00032,NPU_00013,804.29,NPU_00268,settled
SPL_NPE_00004619_NPU_00268,NPE_00004619,NPG_00032,NPU_00268,804.29,NPU_00268,paid_by_self
SPL_NPE_00004619_NPU_00199,NPE_00004619,NPG_00032,NPU_00199,804.29,NPU_00268,settled
SPL_NPE_00004619_NPU_00014,NPE_00004619,NPG_00032,NPU_00014,804.29,NPU_00268,settled
SPL_NPE_00004619_NPU_00070,NPE_00004619,NPG_00032,NPU_00070,804.29,NPU_00268,settled
SPL_NPE_00004619_NPU_00221,NPE_00004619,NPG_00032,NPU_00221,804.29,NPU_00268,settled
SPL_NPE_00004620_NPU_00112,NPE_00004620,NPG_00034,NPU_00112,287.46,NPU_00216,settled
SPL_NPE_00004620_NPU_00216,NPE_00004620,NPG_00034,NPU_00216,287.46,NPU_00216,paid_by_self
SPL_NPE_00004621_NPU_00252,NPE_00004621,NPG_00046,NPU_00252,327.55,NPU_00252,paid_by_self
SPL_NPE_00004621_NPU_00108,NPE_00004621,NPG_00046,NPU_00108,327.55,NPU_00252,settled
SPL_NPE_00004621_NPU_00148,NPE_00004621,NPG_00046,NPU_00148,327.55,NPU_00252,settled
SPL_NPE_00004621_NPU_00253,NPE_00004621,NPG_00046,NPU_00253,327.55,NPU_00252,settled
SPL_NPE_00004622_NPU_00283,NPE_00004622,NPG_00048,NPU_00283,816.66,NPU_00102,settled
SPL_NPE_00004622_NPU_00102,NPE_00004622,NPG_00048,NPU_00102,816.66,NPU_00102,paid_by_self
SPL_NPE_00004623_NPU_00066,NPE_00004623,NPG_00052,NPU_00066,3080.88,NPU_00066,paid_by_self
SPL_NPE_00004623_NPU_00176,NPE_00004623,NPG_00052,NPU_00176,3080.88,NPU_00066,settled
SPL_NPE_00004623_NPU_00064,NPE_00004623,NPG_00052,NPU_00064,3080.88,NPU_00066,settled
SPL_NPE_00004624_NPU_00157,NPE_00004624,NPG_00060,NPU_00157,305.13,NPU_00075,settled
SPL_NPE_00004624_NPU_00075,NPE_00004624,NPG_00060,NPU_00075,305.13,NPU_00075,paid_by_self
SPL_NPE_00004624_NPU_00197,NPE_00004624,NPG_00060,NPU_00197,305.13,NPU_00075,settled
SPL_NPE_00004624_NPU_00249,NPE_00004624,NPG_00060,NPU_00249,305.13,NPU_00075,settled
SPL_NPE_00004624_NPU_00115,NPE_00004624,NPG_00060,NPU_00115,305.13,NPU_00075,settled
SPL_NPE_00004624_NPU_00098,NPE_00004624,NPG_00060,NPU_00098,305.13,NPU_00075,settled
SPL_NPE_00004624_NPU_00208,NPE_00004624,NPG_00060,NPU_00208,305.13,NPU_00075,settled
SPL_NPE_00004625_NPU_00233,NPE_00004625,NPG_00062,NPU_00233,732.72,NPU_00233,paid_by_self
SPL_NPE_00004625_NPU_00299,NPE_00004625,NPG_00062,NPU_00299,732.72,NPU_00233,settled
SPL_NPE_00004625_NPU_00283,NPE_00004625,NPG_00062,NPU_00283,732.72,NPU_00233,settled
SPL_NPE_00004626_NPU_00168,NPE_00004626,NPG_00066,NPU_00168,9965.46,NPU_00019,settled
SPL_NPE_00004626_NPU_00243,NPE_00004626,NPG_00066,NPU_00243,9965.46,NPU_00019,settled
SPL_NPE_00004626_NPU_00019,NPE_00004626,NPG_00066,NPU_00019,9965.46,NPU_00019,paid_by_self
SPL_NPE_00004626_NPU_00046,NPE_00004626,NPG_00066,NPU_00046,9965.46,NPU_00019,settled
SPL_NPE_00004626_NPU_00016,NPE_00004626,NPG_00066,NPU_00016,9965.46,NPU_00019,settled
SPL_NPE_00004627_NPU_00001,NPE_00004627,NPG_00084,NPU_00001,201.62,NPU_00083,settled
SPL_NPE_00004627_NPU_00128,NPE_00004627,NPG_00084,NPU_00128,201.62,NPU_00083,settled
SPL_NPE_00004627_NPU_00142,NPE_00004627,NPG_00084,NPU_00142,201.62,NPU_00083,settled
SPL_NPE_00004627_NPU_00254,NPE_00004627,NPG_00084,NPU_00254,201.62,NPU_00083,settled
SPL_NPE_00004627_NPU_00246,NPE_00004627,NPG_00084,NPU_00246,201.62,NPU_00083,settled
SPL_NPE_00004627_NPU_00083,NPE_00004627,NPG_00084,NPU_00083,201.62,NPU_00083,paid_by_self
SPL_NPE_00004627_NPU_00062,NPE_00004627,NPG_00084,NPU_00062,201.62,NPU_00083,settled
SPL_NPE_00004627_NPU_00190,NPE_00004627,NPG_00084,NPU_00190,201.62,NPU_00083,settled
SPL_NPE_00004628_NPU_00117,NPE_00004628,NPG_00088,NPU_00117,1077.1,NPU_00096,settled
SPL_NPE_00004628_NPU_00161,NPE_00004628,NPG_00088,NPU_00161,1077.1,NPU_00096,settled
SPL_NPE_00004628_NPU_00096,NPE_00004628,NPG_00088,NPU_00096,1077.1,NPU_00096,paid_by_self
SPL_NPE_00004628_NPU_00166,NPE_00004628,NPG_00088,NPU_00166,1077.1,NPU_00096,settled
SPL_NPE_00004628_NPU_00167,NPE_00004628,NPG_00088,NPU_00167,1077.1,NPU_00096,settled
SPL_NPE_00004628_NPU_00042,NPE_00004628,NPG_00088,NPU_00042,1077.1,NPU_00096,settled
SPL_NPE_00004629_NPU_00289,NPE_00004629,NPG_00090,NPU_00289,3761.94,NPU_00234,settled
SPL_NPE_00004629_NPU_00123,NPE_00004629,NPG_00090,NPU_00123,3761.94,NPU_00234,settled
SPL_NPE_00004629_NPU_00064,NPE_00004629,NPG_00090,NPU_00064,3761.94,NPU_00234,settled
SPL_NPE_00004629_NPU_00234,NPE_00004629,NPG_00090,NPU_00234,3761.94,NPU_00234,paid_by_self
SPL_NPE_00004630_NPU_00059,NPE_00004630,NPG_00091,NPU_00059,650.41,NPU_00059,paid_by_self
SPL_NPE_00004630_NPU_00225,NPE_00004630,NPG_00091,NPU_00225,650.41,NPU_00059,settled
SPL_NPE_00004630_NPU_00218,NPE_00004630,NPG_00091,NPU_00218,650.41,NPU_00059,settled
SPL_NPE_00004631_NPU_00293,NPE_00004631,NPG_00093,NPU_00293,509.94,NPU_00263,settled
SPL_NPE_00004631_NPU_00229,NPE_00004631,NPG_00093,NPU_00229,509.94,NPU_00263,settled
SPL_NPE_00004631_NPU_00127,NPE_00004631,NPG_00093,NPU_00127,509.94,NPU_00263,settled
SPL_NPE_00004631_NPU_00263,NPE_00004631,NPG_00093,NPU_00263,509.94,NPU_00263,paid_by_self
SPL_NPE_00004631_NPU_00296,NPE_00004631,NPG_00093,NPU_00296,509.94,NPU_00263,settled
SPL_NPE_00004631_NPU_00136,NPE_00004631,NPG_00093,NPU_00136,509.94,NPU_00263,settled
SPL_NPE_00004632_NPU_00080,NPE_00004632,NPG_00099,NPU_00080,643.43,NPU_00143,settled
SPL_NPE_00004632_NPU_00281,NPE_00004632,NPG_00099,NPU_00281,643.43,NPU_00143,settled
SPL_NPE_00004632_NPU_00143,NPE_00004632,NPG_00099,NPU_00143,643.43,NPU_00143,paid_by_self
SPL_NPE_00004632_NPU_00087,NPE_00004632,NPG_00099,NPU_00087,643.43,NPU_00143,settled
SPL_NPE_00004633_NPU_00013,NPE_00004633,NPG_00100,NPU_00013,156.96,NPU_00013,paid_by_self
SPL_NPE_00004633_NPU_00195,NPE_00004633,NPG_00100,NPU_00195,156.96,NPU_00013,settled
SPL_NPE_00004634_NPU_00127,NPE_00004634,NPG_00104,NPU_00127,420.52,NPU_00226,settled
SPL_NPE_00004634_NPU_00022,NPE_00004634,NPG_00104,NPU_00022,420.52,NPU_00226,settled
SPL_NPE_00004634_NPU_00115,NPE_00004634,NPG_00104,NPU_00115,420.52,NPU_00226,settled
SPL_NPE_00004634_NPU_00007,NPE_00004634,NPG_00104,NPU_00007,420.52,NPU_00226,settled
SPL_NPE_00004634_NPU_00226,NPE_00004634,NPG_00104,NPU_00226,420.52,NPU_00226,paid_by_self
SPL_NPE_00004634_NPU_00098,NPE_00004634,NPG_00104,NPU_00098,420.52,NPU_00226,settled
SPL_NPE_00004635_NPU_00154,NPE_00004635,NPG_00108,NPU_00154,2563.0,NPU_00241,settled
SPL_NPE_00004635_NPU_00273,NPE_00004635,NPG_00108,NPU_00273,2563.0,NPU_00241,settled
SPL_NPE_00004635_NPU_00009,NPE_00004635,NPG_00108,NPU_00009,2563.0,NPU_00241,settled
SPL_NPE_00004635_NPU_00125,NPE_00004635,NPG_00108,NPU_00125,2563.0,NPU_00241,settled
SPL_NPE_00004635_NPU_00096,NPE_00004635,NPG_00108,NPU_00096,2563.0,NPU_00241,settled
SPL_NPE_00004635_NPU_00241,NPE_00004635,NPG_00108,NPU_00241,2563.0,NPU_00241,paid_by_self
SPL_NPE_00004636_NPU_00004,NPE_00004636,NPG_00109,NPU_00004,20400.0,NPU_00038,settled
SPL_NPE_00004636_NPU_00038,NPE_00004636,NPG_00109,NPU_00038,20400.0,NPU_00038,paid_by_self
SPL_NPE_00004637_NPU_00221,NPE_00004637,NPG_00118,NPU_00221,551.72,NPU_00282,settled
SPL_NPE_00004637_NPU_00272,NPE_00004637,NPG_00118,NPU_00272,551.72,NPU_00282,settled
SPL_NPE_00004637_NPU_00158,NPE_00004637,NPG_00118,NPU_00158,551.72,NPU_00282,settled
SPL_NPE_00004637_NPU_00087,NPE_00004637,NPG_00118,NPU_00087,551.72,NPU_00282,settled
SPL_NPE_00004637_NPU_00028,NPE_00004637,NPG_00118,NPU_00028,551.72,NPU_00282,settled
SPL_NPE_00004637_NPU_00253,NPE_00004637,NPG_00118,NPU_00253,551.72,NPU_00282,settled
SPL_NPE_00004637_NPU_00282,NPE_00004637,NPG_00118,NPU_00282,551.72,NPU_00282,paid_by_self
SPL_NPE_00004637_NPU_00201,NPE_00004637,NPG_00118,NPU_00201,551.72,NPU_00282,settled
SPL_NPE_00004637_NPU_00101,NPE_00004637,NPG_00118,NPU_00101,551.72,NPU_00282,settled
SPL_NPE_00004893_NPU_00215,NPE_00004893,NPG_00001,NPU_00215,605.54,NPU_00027,settled
SPL_NPE_00004893_NPU_00083,NPE_00004893,NPG_00001,NPU_00083,605.54,NPU_00027,settled
SPL_NPE_00004893_NPU_00034,NPE_00004893,NPG_00001,NPU_00034,605.54,NPU_00027,settled
SPL_NPE_00004893_NPU_00027,NPE_00004893,NPG_00001,NPU_00027,605.54,NPU_00027,paid_by_self
SPL_NPE_00004894_NPU_00159,NPE_00004894,NPG_00006,NPU_00159,2904.7,NPU_00289,settled
SPL_NPE_00004894_NPU_00167,NPE_00004894,NPG_00006,NPU_00167,2904.7,NPU_00289,settled
SPL_NPE_00004894_NPU_00242,NPE_00004894,NPG_00006,NPU_00242,2904.7,NPU_00289,settled
SPL_NPE_00004894_NPU_00219,NPE_00004894,NPG_00006,NPU_00219,2904.7,NPU_00289,settled
SPL_NPE_00004894_NPU_00222,NPE_00004894,NPG_00006,NPU_00222,2904.7,NPU_00289,settled
SPL_NPE_00004894_NPU_00289,NPE_00004894,NPG_00006,NPU_00289,2904.7,NPU_00289,paid_by_self
SPL_NPE_00004895_NPU_00196,NPE_00004895,NPG_00024,NPU_00196,361.99,NPU_00196,paid_by_self
SPL_NPE_00004895_NPU_00150,NPE_00004895,NPG_00024,NPU_00150,361.99,NPU_00196,settled
SPL_NPE_00004895_NPU_00257,NPE_00004895,NPG_00024,NPU_00257,361.99,NPU_00196,settled
SPL_NPE_00004895_NPU_00051,NPE_00004895,NPG_00024,NPU_00051,361.99,NPU_00196,settled
SPL_NPE_00004895_NPU_00127,NPE_00004895,NPG_00024,NPU_00127,361.99,NPU_00196,settled
SPL_NPE_00004895_NPU_00049,NPE_00004895,NPG_00024,NPU_00049,361.99,NPU_00196,settled
SPL_NPE_00004895_NPU_00076,NPE_00004895,NPG_00024,NPU_00076,361.99,NPU_00196,settled
SPL_NPE_00004896_NPU_00112,NPE_00004896,NPG_00034,NPU_00112,269.59,NPU_00216,settled
SPL_NPE_00004896_NPU_00216,NPE_00004896,NPG_00034,NPU_00216,269.59,NPU_00216,paid_by_self
SPL_NPE_00004897_NPU_00159,NPE_00004897,NPG_00043,NPU_00159,1347.55,NPU_00188,settled
SPL_NPE_00004897_NPU_00246,NPE_00004897,NPG_00043,NPU_00246,1347.55,NPU_00188,settled
SPL_NPE_00004897_NPU_00188,NPE_00004897,NPG_00043,NPU_00188,1347.55,NPU_00188,paid_by_self
SPL_NPE_00004897_NPU_00033,NPE_00004897,NPG_00043,NPU_00033,1347.55,NPU_00188,settled
