shared_expense_id,expense_id,group_id,paid_by_user_id,split_type,participant_count,settlement_status,days_to_settle
SHR_00044014,NPE_00044014,NPG_00010,NPU_00122,percentage,10,settled,11
SHR_00044015,NPE_00044015,NPG_00012,NPU_00145,equal,6,settled,0
SHR_00044016,NPE_00044016,NPG_00025,NPU_00030,equal,5,settled,1
SHR_00044017,NPE_00044017,NPG_00030,NPU_00031,custom,4,settled,6
SHR_00044018,NPE_00044018,NPG_00032,NPU_00268,equal,6,settled,13
SHR_00044019,NPE_00044019,NPG_00033,NPU_00217,equal,4,settled,7
SHR_00044020,NPE_00044020,NPG_00034,NPU_00216,percentage,2,settled,14
SHR_00044021,NPE_00044021,NPG_00039,NPU_00258,equal,3,settled,7
SHR_00044022,NPE_00044022,NPG_00055,NPU_00264,equal,2,settled,1
SHR_00044023,NPE_00044023,NPG_00062,NPU_00233,custom,3,settled,5
SHR_00044024,NPE_00044024,NPG_00066,NPU_00016,equal,5,settled,3
SHR_00044025,NPE_00044025,NPG_00067,NPU_00112,equal,6,settled,3
SHR_00044026,NPE_00044026,NPG_00072,NPU_00283,custom,8,settled,5
SHR_00044027,NPE_00044027,NPG_00080,NPU_00234,equal,4,settled,4
SHR_00044028,NPE_00044028,NPG_00084,NPU_00190,equal,8,settled,2
SHR_00044029,NPE_00044029,NPG_00090,NPU_00123,equal,4,settled,4
SHR_00044030,NPE_00044030,NPG_00091,NPU_00225,equal,3,settled,4
SHR_00044031,NPE_00044031,NPG_00094,NPU_00082,percentage,8,settled,12
SHR_00044032,NPE_00044032,NPG_00098,NPU_00048,equal,3,settled,7
SHR_00044033,NPE_00044033,NPG_00101,NPU_00189,equal,3,settled,10
SHR_00044034,NPE_00044034,NPG_00109,NPU_00004,equal,2,settled,2
SHR_00044035,NPE_00044035,NPG_00113,NPU_00054,custom,7,settled,17
SHR_00044036,NPE_00044036,NPG_00115,NPU_00010,equal,8,settled,4
SHR_00044352,NPE_00044352,NPG_00005,NPU_00285,equal,4,settled,5
SHR_00044353,NPE_00044353,NPG_00013,NPU_00087,equal,4,settled,9
SHR_00044354,NPE_00044354,NPG_00014,NPU_00221,equal,3,settled,15
SHR_00044355,NPE_00044355,NPG_00015,NPU_00155,percentage,6,settled,16
SHR_00044356,NPE_00044356,NPG_00016,NPU_00297,custom,4,settled,11
SHR_00044357,NPE_00044357,NPG_00017,NPU_00075,equal,4,settled,9
SHR_00044358,NPE_00044358,NPG_00034,NPU_00112,percentage,2,settled,1
SHR_00044359,NPE_00044359,NPG_00035,NPU_00239,equal,4,settled,0
SHR_00044360,NPE_00044360,NPG_00041,NPU_00125,equal,3,settled,5
SHR_00044361,NPE_00044361,NPG_00048,NPU_00102,equal,2,settled,14
SHR_00044362,NPE_00044362,NPG_00054,NPU_00126,equal,4,settled,5
SHR_00044363,NPE_00044363,NPG_00060,NPU_00197,equal,7,settled,1
SHR_00044364,NPE_00044364,NPG_00067,NPU_00111,equal,6,settled,10
SHR_00044365,NPE_00044365,NPG_00072,NPU_00025,custom,8,settled,9
SHR_00044366,NPE_00044366,NPG_00074,NPU_00235,equal,7,settled,8
SHR_00044367,NPE_00044367,NPG_00075,NPU_00075,equal,10,settled,16
SHR_00044368,NPE_00044368,NPG_00080,NPU_00046,equal,4,settled,1
SHR_00044369,NPE_00044369,NPG_00092,NPU_00152,equal,7,settled,0
SHR_00044370,NPE_00044370,NPG_00103,NPU_00148,equal,4,settled,0
SHR_00044371,NPE_00044371,NPG_00106,NPU_00083,equal,3,settled,3
SHR_00044372,NPE_00044372,NPG_00108,NPU_00154,equal,6,settled,11
SHR_00044373,NPE_00044373,NPG_00111,NPU_00257,equal,3,settled,6
SHR_00044374,NPE_00044374,NPG_00118,NPU_00028,equal,9,settled,8
SHR_00044714,NPE_00044714,NPG_00002,NPU_00160,equal,2,settled,2
SHR_00044715,NPE_00044715,NPG_00006,NPU_00159,equal,6,settled,6
SHR_00044716,NPE_00044716,NPG_00007,NPU_00096,equal,3,settled,5
SHR_00044717,NPE_00044717,NPG_00011,NPU_00257,custom,4,settled,13
SHR_00044718,NPE_00044718,NPG_00013,NPU_00087,equal,4,settled,2
SHR_00044719,NPE_00044719,NPG_00015,NPU_00205,percentage,6,settled,8
SHR_00044720,NPE_00044720,NPG_00017,NPU_00031,equal,4,settled,0
SHR_00044721,NPE_00044721,NPG_00020,NPU_00202,custom,5,settled,13
SHR_00044722,NPE_00044722,NPG_00021,NPU_00295,equal,5,settled,8
SHR_00044723,NPE_00044723,NPG_00022,NPU_00169,equal,4,settled,18
SHR_00044724,NPE_00044724,NPG_00028,NPU_00193,equal,5,settled,6
SHR_00044725,NPE_00044725,NPG_00034,NPU_00216,percentage,2,settled,19
SHR_00044726,NPE_00044726,NPG_00041,NPU_00125,equal,3,settled,9
SHR_00044727,NPE_00044727,NPG_00042,NPU_00111,equal,9,settled,8
SHR_00044728,NPE_00044728,NPG_00044,NPU_00045,equal,7,settled,7
SHR_00044729,NPE_00044729,NPG_00048,NPU_00283,equal,2,settled,5
SHR_00044730,NPE_00044730,NPG_00049,NPU_00236,custom,8,settled,14
SHR_00044731,NPE_00044731,NPG_00051,NPU_00090,equal,4,settled,9
SHR_00044732,NPE_00044732,NPG_00061,NPU_00150,equal,7,settled,11
SHR_00044733,NPE_00044733,NPG_00063,NPU_00209,equal,3,pending,25
SHR_00044734,NPE_00044734,NPG_00075,NPU_00132,equal,10,settled,8
SHR_00044735,NPE_00044735,NPG_00076,NPU_00151,equal,4,settled,4
SHR_00044736,NPE_00044736,NPG_00082,NPU_00235,equal,7,settled,8
SHR_00044737,NPE_00044737,NPG_00083,NPU_00001,equal,4,settled,11
SHR_00044738,NPE_00044738,NPG_00084,NPU_00246,equal,8,settled,8
SHR_00044739,NPE_00044739,NPG_00090,NPU_00289,equal,4,settled,0
SHR_00044740,NPE_00044740,NPG_00092,NPU_00092,equal,7,settled,12
SHR_00044741,NPE_00044741,NPG_00098,NPU_00048,equal,3,settled,0
SHR_00044742,NPE_00044742,NPG_00103,NPU_00123,equal,4,settled,8
SHR_00044743,NPE_00044743,NPG_00104,NPU_00127,equal,6,settled,12
SHR_00044744,NPE_00044744,NPG_00108,NPU_00273,equal,6,settled,5
SHR_00044745,NPE_00044745,NPG_00109,NPU_00004,equal,2,settled,8
SHR_00044746,NPE_00044746,NPG_00111,NPU_00257,equal,3,settled,8
SHR_00044747,NPE_00044747,NPG_00115,NPU_00072,equal,8,settled,6
SHR_00044748,NPE_00044748,NPG_00118,NPU_00221,equal,9,settled,7
SHR_00045250,NPE_00045250,NPG_00002,NPU_00067,equal,2,settled,6
SHR_00045251,NPE_00045251,NPG_00017,NPU_00293,equal,4,settled,5
SHR_00045252,NPE_00045252,NPG_00020,NPU_00237,custom,5,settled,19
SHR_00045253,NPE_00045253,NPG_00035,NPU_00280,equal,4,settled,2
SHR_00045254,NPE_00045254,NPG_00037,NPU_00134,percentage,3,settled,7
SHR_00045255,NPE_00045255,NPG_00039,NPU_00258,equal,3,settled,7
SHR_00045256,NPE_00045256,NPG_00042,NPU_00246,equal,9,settled,3
SHR_00045257,NPE_00045257,NPG_00043,NPU_00159,equal,7,settled,7
SHR_00045258,NPE_00045258,NPG_00045,NPU_00112,percentage,4,settled,12
SHR_00045259,NPE_00045259,NPG_00046,NPU_00108,percentage,4,settled,11
SHR_00045260,NPE_00045260,NPG_00047,NPU_00280,equal,6,settled,12
SHR_00045261,NPE_00045261,NPG_00048,NPU_00283,equal,2,settled,0
SHR_00045262,NPE_00045262,NPG_00056,NPU_00064,equal,3,settled,6
SHR_00045263,NPE_00045263,NPG_00060,NPU_00115,equal,7,settled,6
SHR_00045264,NPE_00045264,NPG_00079,NPU_00150,equal,4,settled,4
SHR_00045265,NPE_00045265,NPG_00081,NPU_00215,custom,2,settled,20
SHR_00045266,NPE_00045266,NPG_00083,NPU_00001,equal,4,settled,9
SHR_00045267,NPE_00045267,NPG_00090,NPU_00123,equal,4,settled,5
SHR_00045268,NPE_00045268,NPG_00103,NPU_00192,equal,4,settled,0
SHR_00045269,NPE_00045269,NPG_00106,NPU_00083,equal,3,settled,11
SHR_00045270,NPE_00045270,NPG_00113,NPU_00116,custom,7,settled,10
SHR_00045531,NPE_00045531,NPG_00006,NPU_00289,equal,6,settled,7
SHR_00045532,NPE_00045532,NPG_00007,NPU_00017,equal,3,settled,15
SHR_00045533,NPE_00045533,NPG_00016,NPU_00297,custom,4,settled,13
SHR_00045534,NPE_00045534,NPG_00021,NPU_00054,equal,5,settled,8
SHR_00045535,NPE_00045535,NPG_00022,NPU_00211,equal,4,settled,1
SHR_00045536,NPE_00045536,NPG_00025,NPU_00059,equal,5,settled,8
SHR_00045537,NPE_00045537,NPG_00026,NPU_00179,equal,7,settled,7
SHR_00045538,NPE_00045538,NPG_00035,NPU_00239,equal,4,settled,12
SHR_00045539,NPE_00045539,NPG_00047,NPU_00043,equal,6,settled,14
SHR_00045540,NPE_00045540,NPG_00055,NPU_00264,equal,2,settled,17
SHR_00045541,NPE_00045541,NPG_00067,NPU_00162,equal,6,settled,2
SHR_00045542,NPE_00045542,NPG_00077,NPU_00216,equal,7,settled,9
SHR_00045543,NPE_00045543,NPG_00092,NPU_00195,equal,7,settled,7
SHR_00045544,NPE_00045544,NPG_00104,NPU_00007,equal,6,settled,8
SHR_00045545,NPE_00045545,NPG_00108,NPU_00125,equal,6,settled,11
SHR_00045546,NPE_00045546,NPG_00112,NPU_00149,equal,8,settled,5
SHR_00045547,NPE_00045547,NPG_00113,NPU_00187,custom,7,settled,14
SHR_00045802,NPE_00045802,NPG_00002,NPU_00067,equal,2,settled,2
SHR_00045803,NPE_00045803,NPG_00006,NPU_00219,equal,6,settled,13
SHR_00045804,NPE_00045804,NPG_00007,NPU_00096,equal,3,settled,5
SHR_00045805,NPE_00045805,NPG_00013,NPU_00268,equal,4,settled,5
SHR_00045806,NPE_00045806,NPG_00014,NPU_00035,equal,3,settled,0
SHR_00045807,NPE_00045807,NPG_00016,NPU_00022,custom,4,settled,11
SHR_00045808,NPE_00045808,NPG_00018,NPU_00247,equal,7,settled,5
SHR_00045809,NPE_00045809,NPG_00020,NPU_00237,custom,5,settled,12
SHR_00045810,NPE_00045810,NPG_00022,NPU_00270,equal,4,settled,9
SHR_00045811,NPE_00045811,NPG_00028,NPU_00130,equal,5,settled,10
SHR_00045812,NPE_00045812,NPG_00034,NPU_00112,percentage,2,settled,16
SHR_00045813,NPE_00045813,NPG_00046,NPU_00252,percentage,4,settled,17
SHR_00045814,NPE_00045814,NPG_00048,NPU_00102,equal,2,settled,7
SHR_00045815,NPE_00045815,NPG_00054,NPU_00126,equal,4,settled,5
SHR_00045816,NPE_00045816,NPG_00055,NPU_00279,equal,2,settled,3
SHR_00045817,NPE_00045817,NPG_00057,NPU_00073,equal,9,settled,15
SHR_00045818,NPE_00045818,NPG_00061,NPU_00150,equal,7,settled,5
SHR_00045819,NPE_00045819,NPG_00063,NPU_00209,equal,3,settled,6
SHR_00045820,NPE_00045820,NPG_00065,NPU_00293,equal,5,settled,17
SHR_00045821,NPE_00045821,NPG_00066,NPU_00243,equal,5,settled,6
SHR_00045822,NPE_00045822,NPG_00072,NPU_00127,custom,8,settled,10
SHR_00045823,NPE_00045823,NPG_00073,NPU_00073,equal,7,settled,6
SHR_00045824,NPE_00045824,NPG_00079,NPU_00150,equal,4,settled,10
SHR_00045825,NPE_00045825,NPG_00104,NPU_00098,equal,6,settled,8
SHR_00045826,NPE_00045826,NPG_00105,NPU_00054,equal,6,settled,5
SHR_00045827,NPE_00045827,NPG_00113,NPU_00116,custom,7,settled,14
SHR_00045828,NPE_00045828,NPG_00114,NPU_00290,equal,3,settled,0
SHR_00045829,NPE_00045829,NPG_00116,NPU_00146,percentage,3,settled,5
SHR_00046112,NPE_00046112,NPG_00006,NPU_00242,equal,6,settled,8
SHR_00046113,NPE_00046113,NPG_00007,NPU_00096,equal,3,settled,15
SHR_00046114,NPE_00046114,NPG_00009,NPU_00201,equal,4,settled,14
SHR_00046115,NPE_00046115,NPG_00024,NPU_00196,percentage,7,settled,13
SHR_00046116,NPE_00046116,NPG_00048,NPU_00283,equal,2,settled,11
SHR_00046117,NPE_00046117,NPG_00051,NPU_00090,equal,4,settled,10
SHR_00046118,NPE_00046118,NPG_00063,NPU_00070,equal,3,settled,5
SHR_00046119,NPE_00046119,NPG_00066,NPU_00016,equal,5,settled,13
SHR_00046120,NPE_00046120,NPG_00069,NPU_00003,equal,3,settled,2
SHR_00046121,NPE_00046121,NPG_00073,NPU_00178,equal,7,settled,11
SHR_00046122,NPE_00046122,NPG_00080,NPU_00046,equal,4,settled,8
SHR_00046123,NPE_00046123,NPG_00082,NPU_00198,equal,7,settled,15
SHR_00046124,NPE_00046124,NPG_00087,NPU_00122,equal,5,settled,14
SHR_00046125,NPE_00046125,NPG_00099,NPU_00080,equal,4,pending,26
SHR_00046126,NPE_00046126,NPG_00104,NPU_00226,equal,6,settled,5
SHR_00046127,NPE_00046127,NPG_00106,NPU_00083,equal,3,settled,8
SHR_00046128,NPE_00046128,NPG_00110,NPU_00049,equal,3,settled,3
SHR_00046129,NPE_00046129,NPG_00119,NPU_00156,equal,2,settled,12
SHR_00046635,NPE_00046635,NPG_00001,NPU_00027,equal,4,settled,6
SHR_00046636,NPE_00046636,NPG_00002,NPU_00160,equal,2,settled,1
SHR_00046637,NPE_00046637,NPG_00003,NPU_00269,equal,10,settled,9
SHR_00046638,NPE_00046638,NPG_00008,NPU_00197,equal,9,settled,18
SHR_00046639,NPE_00046639,NPG_00017,NPU_00274,equal,4,settled,1
SHR_00046640,NPE_00046640,NPG_00032,NPU_00221,equal,6,settled,6
SHR_00046641,NPE_00046641,NPG_00035,NPU_00280,equal,4,settled,2
SHR_00046642,NPE_00046642,NPG_00036,NPU_00244,equal,4,settled,11
SHR_00046643,NPE_00046643,NPG_00046,NPU_00108,percentage,4,settled,10
SHR_00046644,NPE_00046644,NPG_00048,NPU_00283,equal,2,settled,7
SHR_00046645,NPE_00046645,NPG_00051,NPU_00115,equal,4,settled,0
SHR_00046646,NPE_00046646,NPG_00055,NPU_00264,equal,2,settled,2
SHR_00046647,NPE_00046647,NPG_00057,NPU_00165,equal,9,settled,6
SHR_00046648,NPE_00046648,NPG_00061,NPU_00136,equal,7,settled,17
SHR_00046649,NPE_00046649,NPG_00067,NPU_00110,equal,6,settled,12
SHR_00046650,NPE_00046650,NPG_00079,NPU_00238,equal,4,settled,5
SHR_00046651,NPE_00046651,NPG_00084,NPU_00246,equal,8,settled,8
SHR_00046652,NPE_00046652,NPG_00087,NPU_00111,equal,5,settled,11
SHR_00046653,NPE_00046653,NPG_00094,NPU_00172,percentage,8,settled,1
SHR_00046654,NPE_00046654,NPG_00103,NPU_00192,equal,4,settled,5
SHR_00046998,NPE_00046998,NPG_00011,NPU_00230,custom,4,settled,6
SHR_00046999,NPE_00046999,NPG_00013,NPU_00087,equal,4,settled,1
SHR_00047000,NPE_00047000,NPG_00015,NPU_00169,percentage,6,settled,3
SHR_00047001,NPE_00047001,NPG_00017,NPU_00274,equal,4,settled,7
SHR_00047002,NPE_00047002,NPG_00020,NPU_00089,custom,5,settled,5
SHR_00047003,NPE_00047003,NPG_00035,NPU_00239,equal,4,settled,17
SHR_00047004,NPE_00047004,NPG_00039,NPU_00183,equal,3,settled,0
SHR_00047005,NPE_00047005,NPG_00041,NPU_00116,equal,3,settled,13
SHR_00047006,NPE_00047006,NPG_00045,NPU_00112,percentage,4,settled,18
SHR_00047007,NPE_00047007,NPG_00049,NPU_00072,custom,8,settled,18
SHR_00047008,NPE_00047008,NPG_00051,NPU_00090,equal,4,settled,8
SHR_00047009,NPE_00047009,NPG_00063,NPU_00070,equal,3,settled,12
SHR_00047010,NPE_00047010,NPG_00067,NPU_00162,equal,6,settled,5
SHR_00047011,NPE_00047011,NPG_00068,NPU_00006,custom,7,settled,15
SHR_00047012,NPE_00047012,NPG_00070,NPU_00009,equal,4,settled,6
SHR_00047013,NPE_00047013,NPG_00072,NPU_00127,custom,8,settled,7
SHR_00047014,NPE_00047014,NPG_00077,NPU_00050,equal,7,settled,10
SHR_00047015,NPE_00047015,NPG_00082,NPU_00267,equal,7,settled,14
SHR_00047016,NPE_00047016,NPG_00087,NPU_00214,equal,5,settled,15
SHR_00047017,NPE_00047017,NPG_00088,NPU_00042,equal,6,settled,7
SHR_00047018,NPE_00047018,NPG_00089,NPU_00096,custom,6,settled,5
SHR_00047019,NPE_00047019,NPG_00090,NPU_00123,equal,4,settled,6
SHR_00047020,NPE_00047020,NPG_00094,NPU_00081,percentage,8,settled,7
SHR_00047021,NPE_00047021,NPG_00097,NPU_00182,equal,5,settled,13
SHR_00047022,NPE_00047022,NPG_00098,NPU_00291,equal,3,settled,7
SHR_00047023,NPE_00047023,NPG_00099,NPU_00080,equal,4,settled,1
SHR_00047024,NPE_00047024,NPG_00111,NPU_00296,equal,3,settled,9
SHR_00047369,NPE_00047369,NPG_00002,NPU_00160,equal,2,settled,5
SHR_00047370,NPE_00047370,NPG_00013,NPU_00149,equal,4,settled,10
SHR_00047371,NPE_00047371,NPG_00015,NPU_00049,percentage,6,settled,14
SHR_00047372,NPE_00047372,NPG_00032,NPU_00199,equal,6,settled,6
SHR_00047373,NPE_00047373,NPG_00047,NPU_00043,equal,6,settled,2
SHR_00047374,NPE_00047374,NPG_00051,NPU_00115,equal,4,settled,5
SHR_00047375,NPE_00047375,NPG_00057,NPU_00079,equal,9,settled,4
SHR_00047376,NPE_00047376,NPG_00062,NPU_00233,custom,3,settled,6
SHR_00047377,NPE_00047377,NPG_00064,NPU_00222,custom,2,settled,4
SHR_00047378,NPE_00047378,NPG_00066,NPU_00016,equal,5,settled,9
SHR_00047379,NPE_00047379,NPG_00067,NPU_00111,equal,6,settled,19
SHR_00047380,NPE_00047380,NPG_00068,NPU_00298,custom,7,settled,13
SHR_00047381,NPE_00047381,NPG_00071,NPU_00010,equal,6,settled,15
SHR_00047382,NPE_00047382,NPG_00078,NPU_00157,equal,3,settled,6
SHR_00047383,NPE_00047383,NPG_00083,NPU_00240,equal,4,settled,0
SHR_00047384,NPE_00047384,NPG_00086,NPU_00013,equal,4,settled,9
SHR_00047385,NPE_00047385,NPG_00091,NPU_00218,equal,3,settled,2
SHR_00047386,NPE_00047386,NPG_00094,NPU_00081,percentage,8,settled,11
SHR_00047387,NPE_00047387,NPG_00098,NPU_00048,equal,3,settled,10
SHR_00047388,NPE_00047388,NPG_00100,NPU_00195,percentage,2,settled,12
SHR_00047389,NPE_00047389,NPG_00108,NPU_00241,equal,6,settled,17
SHR_00047390,NPE_00047390,NPG_00111,NPU_00296,equal,3,settled,8
SHR_00047391,NPE_00047391,NPG_00116,NPU_00280,percentage,3,settled,14
SHR_00047392,NPE_00047392,NPG_00118,NPU_00253,equal,9,settled,0
SHR_00047393,NPE_00047393,NPG_00119,NPU_00009,equal,2,settled,2
SHR_00047755,NPE_00047755,NPG_00002,NPU_00067,equal,2,settled,6
SHR_00047756,NPE_00047756,NPG_00004,NPU_00207,equal,9,settled,20
SHR_00047757,NPE_00047757,NPG_00006,NPU_00219,equal,6,settled,13
SHR_00047758,NPE_00047758,NPG_00010,NPU_00044,percentage,10,settled,9
SHR_00047759,NPE_00047759,NPG_00014,NPU_00035,equal,3,settled,10
SHR_00047760,NPE_00047760,NPG_00019,NPU_00288,equal,4,settled,4
SHR_00047761,NPE_00047761,NPG_00020,NPU_00237,custom,5,settled,19
SHR_00047762,NPE_00047762,NPG_00021,NPU_00204,equal,5,settled,3
SHR_00047763,NPE_00047763,NPG_00028,NPU_00263,equal,5,settled,15
SHR_00047764,NPE_00047764,NPG_00034,NPU_00216,percentage,2,settled,11
SHR_00047765,NPE_00047765,NPG_00040,NPU_00106,equal,4,settled,11
SHR_00047766,NPE_00047766,NPG_00047,NPU_00033,equal,6,settled,11
SHR_00047767,NPE_00047767,NPG_00051,NPU_00096,equal,4,settled,0
SHR_00047768,NPE_00047768,NPG_00058,NPU_00197,custom,6,settled,16
SHR_00047769,NPE_00047769,NPG_00060,NPU_00075,equal,7,settled,5
SHR_00047770,NPE_00047770,NPG_00062,NPU_00299,custom,3,settled,1
SHR_00047771,NPE_00047771,NPG_00067,NPU_00162,equal,6,settled,7
SHR_00047772,NPE_00047772,NPG_00069,NPU_00003,equal,3,settled,6
SHR_00047773,NPE_00047773,NPG_00077,NPU_00290,equal,7,settled,7
SHR_00047774,NPE_00047774,NPG_00080,NPU_00262,equal,4,settled,7
SHR_00047775,NPE_00047775,NPG_00087,NPU_00158,equal,5,settled,6
SHR_00047776,NPE_00047776,NPG_00099,NPU_00143,equal,4,settled,2
SHR_00047777,NPE_00047777,NPG_00103,NPU_00148,equal,4,settled,5
SHR_00047778,NPE_00047778,NPG_00118,NPU_00221,equal,9,settled,15
SHR_00048057,NPE_00048057,NPG_00009,NPU_00283,equal,4,settled,10
SHR_00048058,NPE_00048058,NPG_00019,NPU_00288,equal,4,settled,19
SHR_00048059,NPE_00048059,NPG_00025,NPU_00270,equal,5,settled,6
SHR_00048060,NPE_00048060,NPG_00028,NPU_00130,equal,5,settled,0
SHR_00048061,NPE_00048061,NPG_00030,NPU_00151,custom,4,settled,4
SHR_00048062,NPE_00048062,NPG_00035,NPU_00280,equal,4,settled,3
SHR_00048063,NPE_00048063,NPG_00050,NPU_00115,equal,7,settled,12
SHR_00048064,NPE_00048064,NPG_00083,NPU_00010,equal,4,settled,7
SHR_00048065,NPE_00048065,NPG_00103,NPU_00123,equal,4,settled,6
SHR_00048066,NPE_00048066,NPG_00113,NPU_00109,custom,7,settled,13
SHR_00048067,NPE_00048067,NPG_00114,NPU_00208,equal,3,settled,8
SHR_00048331,NPE_00048331,NPG_00002,NPU_00067,equal,2,settled,0
SHR_00048332,NPE_00048332,NPG_00013,NPU_00280,equal,4,settled,2
SHR_00048333,NPE_00048333,NPG_00014,NPU_00221,equal,3,settled,17
SHR_00048334,NPE_00048334,NPG_00061,NPU_00268,equal,7,settled,14
SHR_00048335,NPE_00048335,NPG_00062,NPU_00283,custom,3,settled,5
SHR_00048336,NPE_00048336,NPG_00063,NPU_00070,equal,3,settled,2
SHR_00048337,NPE_00048337,NPG_00066,NPU_00016,equal,5,settled,3
SHR_00048338,NPE_00048338,NPG_00067,NPU_00112,equal,6,settled,9
SHR_00048339,NPE_00048339,NPG_00072,NPU_00140,custom,8,settled,18
SHR_00048340,NPE_00048340,NPG_00082,NPU_00211,equal,7,settled,12
SHR_00048341,NPE_00048341,NPG_00087,NPU_00214,equal,5,settled,2
SHR_00048342,NPE_00048342,NPG_00088,NPU_00042,equal,6,settled,4
SHR_00048343,NPE_00048343,NPG_00090,NPU_00289,equal,4,settled,4
SHR_00048344,NPE_00048344,NPG_00091,NPU_00225,equal,3,settled,6
SHR_00048345,NPE_00048345,NPG_00092,NPU_00057,equal,7,settled,18
SHR_00048346,NPE_00048346,NPG_00093,NPU_00293,equal,6,settled,9
SHR_00048347,NPE_00048347,NPG_00099,NPU_00143,equal,4,settled,11
SHR_00048348,NPE_00048348,NPG_00103,NPU_00192,equal,4,settled,9
SHR_00048349,NPE_00048349,NPG_00106,NPU_00243,equal,3,settled,0
SHR_00048350,NPE_00048350,NPG_00109,NPU_00004,equal,2,settled,7
SHR_00048351,NPE_00048351,NPG_00111,NPU_00257,equal,3,settled,5
SHR_00048352,NPE_00048352,NPG_00116,NPU_00146,percentage,3,settled,8
SHR_00048784,NPE_00048784,NPG_00001,NPU_00034,equal,4,settled,3
SHR_00048785,NPE_00048785,NPG_00007,NPU_00107,equal,3,settled,2
SHR_00048786,NPE_00048786,NPG_00011,NPU_00127,custom,4,settled,10
SHR_00048787,NPE_00048787,NPG_00015,NPU_00155,percentage,6,settled,5
SHR_00048788,NPE_00048788,NPG_00018,NPU_00195,equal,7,settled,16
SHR_00048789,NPE_00048789,NPG_00030,NPU_00141,custom,4,settled,10
SHR_00048790,NPE_00048790,NPG_00044,NPU_00012,equal,7,settled,0
SHR_00048791,NPE_00048791,NPG_00048,NPU_00102,equal,2,settled,8
SHR_00048792,NPE_00048792,NPG_00055,NPU_00279,equal,2,settled,0
SHR_00048793,NPE_00048793,NPG_00058,NPU_00249,custom,6,settled,15
SHR_00048794,NPE_00048794,NPG_00066,NPU_00243,equal,5,settled,13
SHR_00048795,NPE_00048795,NPG_00078,NPU_00157,equal,3,settled,9
SHR_00048796,NPE_00048796,NPG_00087,NPU_00158,equal,5,settled,7
SHR_00048797,NPE_00048797,NPG_00098,NPU_00137,equal,3,settled,16
SHR_00048798,NPE_00048798,NPG_00099,NPU_00281,equal,4,settled,6
SHR_00048799,NPE_00048799,NPG_00103,NPU_00192,equal,4,settled,1
SHR_00048800,NPE_00048800,NPG_00106,NPU_00245,equal,3,settled,6
SHR_00048801,NPE_00048801,NPG_00108,NPU_00154,equal,6,settled,9
SHR_00048802,NPE_00048802,NPG_00111,NPU_00075,equal,3,settled,0
SHR_00049103,NPE_00049103,NPG_00001,NPU_00215,equal,4,settled,12
SHR_00049104,NPE_00049104,NPG_00002,NPU_00067,equal,2,settled,5
SHR_00049105,NPE_00049105,NPG_00015,NPU_00201,percentage,6,settled,20
SHR_00049106,NPE_00049106,NPG_00018,NPU_00195,equal,7,settled,10
SHR_00049107,NPE_00049107,NPG_00022,NPU_00270,equal,4,settled,9
SHR_00049108,NPE_00049108,NPG_00026,NPU_00179,equal,7,settled,7
SHR_00049109,NPE_00049109,NPG_00027,NPU_00024,equal,7,settled,9
SHR_00049110,NPE_00049110,NPG_00043,NPU_00188,equal,7,settled,10
SHR_00049111,NPE_00049111,NPG_00051,NPU_00115,equal,4,settled,3
SHR_00049112,NPE_00049112,NPG_00052,NPU_00176,equal,3,settled,2
SHR_00049113,NPE_00049113,NPG_00055,NPU_00279,equal,2,settled,9
SHR_00049114,NPE_00049114,NPG_00063,NPU_00241,equal,3,settled,7
SHR_00049115,NPE_00049115,NPG_00064,NPU_00222,custom,2,settled,7
SHR_00049116,NPE_00049116,NPG_00072,NPU_00283,custom,8,settled,0
SHR_00049117,NPE_00049117,NPG_00090,NPU_00123,equal,4,settled,8
SHR_00049118,NPE_00049118,NPG_00092,NPU_00092,equal,7,settled,11
SHR_00049119,NPE_00049119,NPG_00095,NPU_00156,equal,8,settled,8
SHR_00049120,NPE_00049120,NPG_00103,NPU_00295,equal,4,settled,9
SHR_00049121,NPE_00049121,NPG_00116,NPU_00280,percentage,3,settled,10
SHR_00049122,NPE_00049122,NPG_00117,NPU_00292,custom,7,settled,4
SHR_00049468,NPE_00049468,NPG_00009,NPU_00283,equal,4,settled,0
SHR_00049469,NPE_00049469,NPG_00011,NPU_00257,custom,4,settled,15
SHR_00049470,NPE_00049470,NPG_00015,NPU_00201,percentage,6,settled,4
SHR_00049471,NPE_00049471,NPG_00028,NPU_00075,equal,5,settled,14
SHR_00049472,NPE_00049472,NPG_00032,NPU_00221,equal,6,settled,8
SHR_00049473,NPE_00049473,NPG_00037,NPU_00134,percentage,3,settled,9
SHR_00049474,NPE_00049474,NPG_00046,NPU_00108,percentage,4,settled,15
SHR_00049475,NPE_00049475,NPG_00051,NPU_00115,equal,4,settled,11
SHR_00049476,NPE_00049476,NPG_00052,NPU_00064,equal,3,settled,9
SHR_00049477,NPE_00049477,NPG_00057,NPU_00079,equal,9,settled,11
SHR_00049478,NPE_00049478,NPG_00066,NPU_00046,equal,5,settled,0
SHR_00049479,NPE_00049479,NPG_00072,NPU_00019,custom,8,settled,14
SHR_00049480,NPE_00049480,NPG_00073,NPU_00187,equal,7,settled,12
SHR_00049481,NPE_00049481,NPG_00074,NPU_00212,equal,7,settled,5
SHR_00049482,NPE_00049482,NPG_00085,NPU_00032,equal,10,settled,11
