income_id,user_id,income_date,income_amount_npr,income_source,is_expected
INC_NPU_00032_202505,NPU_00032,2025-05-01,61257.3,salary,True
INC_NPU_00032_202506,NPU_00032,2025-06-03,57176.12,salary,True
INC_NPU_00032_202507,NPU_00032,2025-07-04,56651.9,salary,True
INC_NPU_00032_202508,NPU_00032,2025-08-02,61229.42,salary,True
INC_NPU_00032_202509,NPU_00032,2025-09-02,56857.75,salary,True
INC_NPU_00032_202510,NPU_00032,2025-10-01,58114.88,salary,True
INC_NPU_00032_202511,NPU_00032,2025-11-01,57639.29,salary,True
INC_NPU_00032_202512,NPU_00032,2025-12-05,58861.56,salary,True
INC_NPU_00033_202301,NPU_00033,2023-01-02,58626.97,salary,True
INC_NPU_00033_202302,NPU_00033,2023-02-01,59785.68,salary,True
INC_NPU_00033_202303,NPU_00033,2023-03-01,60048.26,salary,True
INC_NPU_00033_202304,NPU_00033,2023-04-01,57322.32,salary,True
INC_NPU_00033_202305,NPU_00033,2023-05-01,58108.46,salary,True
INC_NPU_00033_202306,NPU_00033,2023-06-03,59891.2,salary,True
INC_NPU_00033_202307,NPU_00033,2023-07-03,60297.04,salary,True
INC_NPU_00033_202308,NPU_00033,2023-08-02,59246.21,salary,True
INC_NPU_00033_202309,NPU_00033,2023-09-02,59554.28,salary,True
INC_NPU_00033_202310,NPU_00033,2023-10-03,60746.93,salary,True
INC_NPU_00033_202311,NPU_00033,2023-11-01,58640.88,salary,True
INC_NPU_00033_202312,NPU_00033,2023-12-01,59233.32,salary,True
INC_NPU_00033_202401,NPU_00033,2024-01-01,60459.72,salary,True
INC_NPU_00033_202402,NPU_00033,2024-02-02,60543.34,salary,True
INC_NPU_00033_202403,NPU_00033,2024-03-01,58934.57,salary,True
INC_NPU_00033_202404,NPU_00033,2024-04-02,58142.15,salary,True
INC_NPU_00033_202405,NPU_00033,2024-05-01,58921.89,salary,True
INC_NPU_00033_202406,NPU_00033,2024-06-03,59030.64,salary,True
INC_NPU_00033_202407,NPU_00033,2024-07-03,58103.36,salary,True
INC_NPU_00033_202408,NPU_00033,2024-08-02,58257.84,salary,True
INC_NPU_00033_202409,NPU_00033,2024-09-04,60545.24,salary,True
INC_NPU_00033_202410,NPU_00033,2024-10-05,59610.05,salary,True
INC_NPU_00033_202411,NPU_00033,2024-11-04,58717.42,salary,True
INC_NPU_00033_202412,NPU_00033,2024-12-03,57826.17,salary,True
INC_NPU_00033_202501,NPU_00033,2025-01-02,58270.7,salary,True
INC_NPU_00033_202502,NPU_00033,2025-02-03,57154.83,salary,True
INC_NPU_00033_202503,NPU_00033,2025-03-03,59276.82,salary,True
INC_NPU_00033_202504,NPU_00033,2025-04-01,58211.36,salary,True
INC_NPU_00033_202505,NPU_00033,2025-05-03,59369.0,salary,True
INC_NPU_00033_202506,NPU_00033,2025-06-01,59878.31,salary,True
INC_NPU_00033_202507,NPU_00033,2025-07-02,59386.35,salary,True
INC_NPU_00033_202508,NPU_00033,2025-08-02,58578.11,salary,True
INC_NPU_00033_202509,NPU_00033,2025-09-02,58049.02,salary,True
INC_NPU_00033_202510,NPU_00033,2025-10-01,57673.71,salary,True
INC_NPU_00033_202511,NPU_00033,2025-11-01,60412.02,salary,True
INC_NPU_00033_202512,NPU_00033,2025-12-05,59334.46,salary,True
INC_NPU_00034_202301,NPU_00034,2023-01-02,173535.21,salary,True
INC_NPU_00034_202302,NPU_00034,2023-02-01,176701.82,salary,True
INC_NPU_00034_202303,NPU_00034,2023-03-03,178132.72,salary,True
INC_NPU_00034_202304,NPU_00034,2023-04-01,172331.58,salary,True
INC_NPU_00034_202305,NPU_00034,2023-05-01,175484.19,salary,True
INC_NPU_00034_202306,NPU_00034,2023-06-02,175554.44,salary,True
INC_NPU_00034_202307,NPU_00034,2023-07-04,179592.82,salary,True
INC_NPU_00034_202308,NPU_00034,2023-08-03,173489.45,salary,True
INC_NPU_00034_202309,NPU_00034,2023-09-01,171673.64,salary,True
INC_NPU_00034_202310,NPU_00034,2023-10-01,175862.71,salary,True
INC_NPU_00034_202311,NPU_00034,2023-11-03,176998.84,salary,True
INC_NPU_00034_202312,NPU_00034,2023-12-02,175196.98,salary,True
INC_NPU_00034_202401,NPU_00034,2024-01-04,179868.45,salary,True
INC_NPU_00034_202402,NPU_00034,2024-02-02,173479.14,salary,True
INC_NPU_00034_202403,NPU_00034,2024-03-01,175282.27,salary,True
INC_NPU_00034_202404,NPU_00034,2024-04-04,169862.75,salary,True
INC_NPU_00034_202405,NPU_00034,2024-05-02,171501.23,salary,True
INC_NPU_00034_202406,NPU_00034,2024-06-03,172351.77,salary,True
INC_NPU_00034_202407,NPU_00034,2024-07-01,174010.1,salary,True
INC_NPU_00034_202408,NPU_00034,2024-08-01,170324.73,salary,True
INC_NPU_00034_202409,NPU_00034,2024-09-02,176650.7,salary,True
INC_NPU_00034_202410,NPU_00034,2024-10-04,172069.79,salary,True
INC_NPU_00034_202411,NPU_00034,2024-11-02,182278.38,salary,True
INC_NPU_00034_202412,NPU_00034,2024-12-02,172179.39,salary,True
INC_NPU_00034_202501,NPU_00034,2025-01-01,174921.88,salary,True
INC_NPU_00034_202502,NPU_00034,2025-02-04,174490.51,salary,True
INC_NPU_00034_202503,NPU_00034,2025-03-03,171238.49,salary,True
INC_NPU_00034_202504,NPU_00034,2025-04-02,174022.88,salary,True
INC_NPU_00034_202505,NPU_00034,2025-05-01,173981.87,salary,True
INC_NPU_00034_202506,NPU_00034,2025-06-01,177705.83,salary,True
INC_NPU_00034_202507,NPU_00034,2025-07-03,175993.67,salary,True
INC_NPU_00034_202508,NPU_00034,2025-08-02,176597.76,salary,True
INC_NPU_00034_202509,NPU_00034,2025-09-02,177623.43,salary,True
INC_NPU_00034_202510,NPU_00034,2025-10-01,176655.86,salary,True
INC_NPU_00034_202511,NPU_00034,2025-11-01,175455.33,salary,True
INC_NPU_00034_202512,NPU_00034,2025-12-01,172322.96,salary,True
INC_NPU_00035_202301,NPU_00035,2023-01-01,35127.0,salary,True
INC_NPU_00035_202302,NPU_00035,2023-02-01,34423.13,salary,True
INC_NPU_00035_202303,NPU_00035,2023-03-01,34934.2,salary,True
INC_NPU_00035_202304,NPU_00035,2023-04-02,34846.28,salary,True
INC_NPU_00035_202305,NPU_00035,2023-05-02,34887.79,salary,True
INC_NPU_00035_202306,NPU_00035,2023-06-03,34148.94,salary,True
INC_NPU_00035_202307,NPU_00035,2023-07-01,33171.46,salary,True
INC_NPU_00035_202308,NPU_00035,2023-08-02,34723.05,salary,True
INC_NPU_00035_202309,NPU_00035,2023-09-05,35775.37,salary,True
INC_NPU_00035_202310,NPU_00035,2023-10-04,35054.5,salary,True
INC_NPU_00035_202311,NPU_00035,2023-11-01,35718.33,salary,True
INC_NPU_00035_202312,NPU_00035,2023-12-02,34427.21,salary,True
INC_NPU_00035_202401,NPU_00035,2024-01-04,34691.08,salary,True
INC_NPU_00035_202402,NPU_00035,2024-02-01,36593.58,salary,True
INC_NPU_00035_202403,NPU_00035,2024-03-02,34464.25,salary,True
INC_NPU_00035_202404,NPU_00035,2024-04-03,35386.37,salary,True
INC_NPU_00035_202405,NPU_00035,2024-05-04,35385.24,salary,True
INC_NPU_00035_202406,NPU_00035,2024-06-02,35305.4,salary,True
INC_NPU_00035_202407,NPU_00035,2024-07-04,35395.46,salary,True
INC_NPU_00035_202408,NPU_00035,2024-08-01,34455.31,salary,True
INC_NPU_00035_202409,NPU_00035,2024-09-04,34753.82,salary,True
INC_NPU_00035_202410,NPU_00035,2024-10-02,33306.97,salary,True
INC_NPU_00035_202411,NPU_00035,2024-11-03,36028.13,salary,True
INC_NPU_00035_202412,NPU_00035,2024-12-01,35391.14,salary,True
INC_NPU_00035_202501,NPU_00035,2025-01-01,34550.05,salary,True
INC_NPU_00035_202502,NPU_00035,2025-02-01,34433.96,salary,True
INC_NPU_00035_202503,NPU_00035,2025-03-01,35788.86,salary,True
INC_NPU_00035_202504,NPU_00035,2025-04-01,34505.54,salary,True
INC_NPU_00035_202505,NPU_00035,2025-05-01,34548.08,salary,True
INC_NPU_00035_202506,NPU_00035,2025-06-03,34300.01,salary,True
INC_NPU_00035_202507,NPU_00035,2025-07-01,35522.79,salary,True
INC_NPU_00035_202508,NPU_00035,2025-08-01,35707.04,salary,True
INC_NPU_00035_202509,NPU_00035,2025-09-04,34850.3,salary,True
INC_NPU_00035_202510,NPU_00035,2025-10-01,35712.02,salary,True
INC_NPU_00035_202511,NPU_00035,2025-11-01,35244.84,salary,True
INC_NPU_00035_202512,NPU_00035,2025-12-01,34263.05,salary,True
INC_NPU_00036_202301,NPU_00036,2023-01-03,36379.07,salary,True
INC_NPU_00036_202302,NPU_00036,2023-02-01,34685.52,salary,True
INC_NPU_00036_202303,NPU_00036,2023-03-04,35296.55,salary,True
INC_NPU_00036_202304,NPU_00036,2023-04-03,35250.53,salary,True
INC_NPU_00036_202305,NPU_00036,2023-05-04,35130.52,salary,True
INC_NPU_00036_202306,NPU_00036,2023-06-02,34096.55,salary,True
INC_NPU_00036_202307,NPU_00036,2023-07-01,36812.06,salary,True
INC_NPU_00036_202308,NPU_00036,2023-08-01,34172.82,salary,True
INC_NPU_00036_202309,NPU_00036,2023-09-04,36429.8,salary,True
INC_NPU_00036_202310,NPU_00036,2023-10-01,34806.09,salary,True
INC_NPU_00036_202311,NPU_00036,2023-11-02,35003.73,salary,True
INC_NPU_00036_202312,NPU_00036,2023-12-01,36347.44,salary,True
INC_NPU_00036_202401,NPU_00036,2024-01-02,35722.86,salary,True
INC_NPU_00036_202402,NPU_00036,2024-02-01,34459.82,salary,True
INC_NPU_00036_202403,NPU_00036,2024-03-04,34447.41,salary,True
INC_NPU_00036_202404,NPU_00036,2024-04-04,35615.34,salary,True
INC_NPU_00036_202405,NPU_00036,2024-05-02,34674.82,salary,True
INC_NPU_00036_202406,NPU_00036,2024-06-04,35756.58,salary,True
INC_NPU_00036_202407,NPU_00036,2024-07-03,35829.79,salary,True
INC_NPU_00036_202408,NPU_00036,2024-08-04,34871.69,salary,True
INC_NPU_00036_202409,NPU_00036,2024-09-01,35038.3,salary,True
INC_NPU_00036_202410,NPU_00036,2024-10-04,35638.33,salary,True
INC_NPU_00036_202411,NPU_00036,2024-11-03,34843.74,salary,True
INC_NPU_00036_202412,NPU_00036,2024-12-01,35456.08,salary,True
INC_NPU_00036_202501,NPU_00036,2025-01-01,37067.92,salary,True
INC_NPU_00036_202502,NPU_00036,2025-02-01,35672.11,salary,True
INC_NPU_00036_202503,NPU_00036,2025-03-01,35139.74,salary,True
INC_NPU_00036_202504,NPU_00036,2025-04-02,36902.15,salary,True
INC_NPU_00036_202505,NPU_00036,2025-05-01,35981.93,salary,True
INC_NPU_00036_202506,NPU_00036,2025-06-02,34689.65,salary,True
INC_NPU_00036_202507,NPU_00036,2025-07-02,34803.06,salary,True
INC_NPU_00036_202508,NPU_00036,2025-08-02,34239.31,salary,True
INC_NPU_00036_202509,NPU_00036,2025-09-03,35625.35,salary,True
INC_NPU_00036_202510,NPU_00036,2025-10-03,33991.67,salary,True
INC_NPU_00036_202511,NPU_00036,2025-11-01,36901.02,salary,True
INC_NPU_00036_202512,NPU_00036,2025-12-01,35217.82,salary,True
INC_NPU_00037_202301,NPU_00037,2023-01-01,72056.99,salary,True
INC_NPU_00037_202302,NPU_00037,2023-02-02,70313.55,salary,True
INC_NPU_00037_202303,NPU_00037,2023-03-03,71225.67,salary,True
INC_NPU_00037_202304,NPU_00037,2023-04-04,70611.56,salary,True
INC_NPU_00037_202305,NPU_00037,2023-05-02,70872.24,salary,True
INC_NPU_00037_202306,NPU_00037,2023-06-03,72512.68,salary,True
INC_NPU_00037_202307,NPU_00037,2023-07-01,73234.26,salary,True
INC_NPU_00037_202308,NPU_00037,2023-08-02,73098.13,salary,True
INC_NPU_00037_202309,NPU_00037,2023-09-01,75431.77,salary,True
INC_NPU_00037_202310,NPU_00037,2023-10-02,69823.89,salary,True
INC_NPU_00037_202311,NPU_00037,2023-11-03,71362.48,salary,True
INC_NPU_00037_202312,NPU_00037,2023-12-05,69853.58,salary,True
INC_NPU_00037_202401,NPU_00037,2024-01-05,72446.05,salary,True
INC_NPU_00037_202402,NPU_00037,2024-02-02,69439.23,salary,True
INC_NPU_00037_202403,NPU_00037,2024-03-01,72540.72,salary,True
INC_NPU_00037_202404,NPU_00037,2024-04-01,71089.36,salary,True
INC_NPU_00037_202405,NPU_00037,2024-05-04,70688.51,salary,True
INC_NPU_00037_202406,NPU_00037,2024-06-01,70844.09,salary,True
INC_NPU_00037_202407,NPU_00037,2024-07-01,69212.41,salary,True
INC_NPU_00037_202408,NPU_00037,2024-08-05,69315.19,salary,True
INC_NPU_00037_202409,NPU_00037,2024-09-04,71114.54,salary,True
INC_NPU_00037_202410,NPU_00037,2024-10-04,71104.93,salary,True
INC_NPU_00037_202411,NPU_00037,2024-11-01,69911.71,salary,True
INC_NPU_00037_202412,NPU_00037,2024-12-01,70420.92,salary,True
INC_NPU_00037_202501,NPU_00037,2025-01-03,71483.06,salary,True
INC_NPU_00037_202502,NPU_00037,2025-02-01,69680.6,salary,True
INC_NPU_00037_202503,NPU_00037,2025-03-03,68339.81,salary,True
INC_NPU_00037_202504,NPU_00037,2025-04-02,72939.77,salary,True
INC_NPU_00037_202505,NPU_00037,2025-05-05,71213.21,salary,True
INC_NPU_00037_202506,NPU_00037,2025-06-02,70139.03,salary,True
INC_NPU_00037_202507,NPU_00037,2025-07-01,69849.65,salary,True
INC_NPU_00037_202508,NPU_00037,2025-08-01,69668.14,salary,True
INC_NPU_00037_202509,NPU_00037,2025-09-02,72439.68,salary,True
INC_NPU_00037_202510,NPU_00037,2025-10-02,68999.91,salary,True
INC_NPU_00037_202511,NPU_00037,2025-11-03,71358.75,salary,True
INC_NPU_00037_202512,NPU_00037,2025-12-04,71357.51,salary,True
INC_NPU_00038_202301,NPU_00038,2023-01-21,189895.24,business,True
INC_NPU_00038_202302,NPU_00038,2023-02-11,134711.01,business,True
INC_NPU_00038_202303,NPU_00038,2023-03-06,113191.34,business,True
INC_NPU_00038_202304,NPU_00038,2023-04-11,70446.6,business,True
INC_NPU_00038_202305,NPU_00038,2023-05-11,191708.33,business,True
INC_NPU_00038_202306,NPU_00038,2023-06-06,133421.75,business,True
INC_NPU_00038_202307,NPU_00038,2023-07-01,250713.77,business,True
INC_NPU_00038_202308,NPU_00038,2023-08-11,123050.72,business,True
INC_NPU_00038_202309,NPU_00038,2023-09-06,145111.02,business,True
INC_NPU_00038_202310,NPU_00038,2023-10-11,132166.25,business,True
INC_NPU_00038_202311,NPU_00038,2023-11-11,94109.56,business,True
INC_NPU_00038_202312,NPU_00038,2023-12-11,221631.82,business,True
INC_NPU_00038_202401,NPU_00038,2024-01-06,154323.4,business,True
INC_NPU_00038_202402,NPU_00038,2024-02-01,139517.63,business,True
INC_NPU_00038_202403,NPU_00038,2024-03-16,123812.47,business,True
INC_NPU_00038_202404,NPU_00038,2024-04-16,142616.59,business,True
INC_NPU_00038_202405,NPU_00038,2024-05-16,132106.23,business,True
INC_NPU_00038_202406,NPU_00038,2024-06-11,121499.39,business,True
INC_NPU_00038_202407,NPU_00038,2024-07-11,126241.81,business,True
INC_NPU_00038_202408,NPU_00038,2024-08-06,150912.23,business,True
INC_NPU_00038_202409,NPU_00038,2024-09-11,163122.39,business,True
INC_NPU_00038_202410,NPU_00038,2024-10-06,166916.19,business,True
INC_NPU_00038_202411,NPU_00038,2024-11-06,73936.1,business,True
INC_NPU_00038_202412,NPU_00038,2024-12-01,152624.61,business,True
INC_NPU_00038_202501,NPU_00038,2025-01-21,152879.86,business,True
INC_NPU_00038_202502,NPU_00038,2025-02-01,149607.3,business,True
INC_NPU_00038_202503,NPU_00038,2025-03-06,148536.95,business,True
INC_NPU_00038_202504,NPU_00038,2025-04-06,128251.49,business,True
INC_NPU_00038_202505,NPU_00038,2025-05-06,113557.74,business,True
INC_NPU_00038_202506,NPU_00038,2025-06-06,121736.65,business,True
INC_NPU_00038_202507,NPU_00038,2025-07-11,155502.26,business,True
INC_NPU_00038_202508,NPU_00038,2025-08-01,156265.72,business,True
INC_NPU_00038_202509,NPU_00038,2025-09-06,114051.45,business,True
INC_NPU_00038_202510,NPU_00038,2025-10-01,206466.21,business,True
INC_NPU_00038_202511,NPU_00038,2025-11-21,173854.76,business,True
INC_NPU_00038_202512,NPU_00038,2025-12-21,88699.65,business,True
INC_NPU_00039_202301,NPU_00039,2023-01-02,111553.0,salary,True
INC_NPU_00039_202302,NPU_00039,2023-02-01,110889.46,salary,True
INC_NPU_00039_202303,NPU_00039,2023-03-01,108842.42,salary,True
INC_NPU_00039_202304,NPU_00039,2023-04-01,107926.22,salary,True
INC_NPU_00039_202305,NPU_00039,2023-05-04,107662.49,salary,True
INC_NPU_00039_202306,NPU_00039,2023-06-02,103212.91,salary,True
INC_NPU_00039_202307,NPU_00039,2023-07-02,107425.46,salary,True
INC_NPU_00039_202308,NPU_00039,2023-08-01,106394.18,salary,True
INC_NPU_00039_202309,NPU_00039,2023-09-05,105676.64,salary,True
INC_NPU_00039_202310,NPU_00039,2023-10-03,108476.14,salary,True
INC_NPU_00039_202311,NPU_00039,2023-11-01,107170.39,salary,True
INC_NPU_00039_202312,NPU_00039,2023-12-02,107791.39,salary,True
INC_NPU_00039_202401,NPU_00039,2024-01-04,105389.4,salary,True
INC_NPU_00039_202402,NPU_00039,2024-02-02,109416.16,salary,True
INC_NPU_00039_202403,NPU_00039,2024-03-05,106636.19,salary,True
INC_NPU_00039_202404,NPU_00039,2024-04-01,108358.5,salary,True
INC_NPU_00039_202405,NPU_00039,2024-05-03,106804.4,salary,True
INC_NPU_00039_202406,NPU_00039,2024-06-01,102894.85,salary,True
INC_NPU_00039_202407,NPU_00039,2024-07-01,108564.76,salary,True
INC_NPU_00039_202408,NPU_00039,2024-08-01,107304.69,salary,True
INC_NPU_00039_202409,NPU_00039,2024-09-03,104254.26,salary,True
INC_NPU_00039_202410,NPU_00039,2024-10-01,105154.68,salary,True
INC_NPU_00039_202411,NPU_00039,2024-11-05,109484.41,salary,True
INC_NPU_00039_202412,NPU_00039,2024-12-02,104342.38,salary,True
INC_NPU_00039_202501,NPU_00039,2025-01-01,106583.31,salary,True
INC_NPU_00039_202502,NPU_00039,2025-02-01,111785.13,salary,True
INC_NPU_00039_202503,NPU_00039,2025-03-01,108621.8,salary,True
INC_NPU_00039_202504,NPU_00039,2025-04-02,109154.33,salary,True
INC_NPU_00039_202505,NPU_00039,2025-05-04,106990.25,salary,True
INC_NPU_00039_202506,NPU_00039,2025-06-01,104094.4,salary,True
INC_NPU_00039_202507,NPU_00039,2025-07-01,107992.5,salary,True
INC_NPU_00039_202508,NPU_00039,2025-08-02,105285.7,salary,True
INC_NPU_00039_202509,NPU_00039,2025-09-03,105099.59,salary,True
INC_NPU_00039_202510,NPU_00039,2025-10-02,107742.0,salary,True
INC_NPU_00039_202511,NPU_00039,2025-11-02,105417.72,salary,True
INC_NPU_00039_202512,NPU_00039,2025-12-01,107495.66,salary,True
INC_NPU_00040_202301,NPU_00040,2023-01-01,61741.62,salary,True
INC_NPU_00040_202302,NPU_00040,2023-02-01,62496.93,salary,True
INC_NPU_00040_202303,NPU_00040,2023-03-02,61932.37,salary,True
INC_NPU_00040_202304,NPU_00040,2023-04-01,62530.54,salary,True
INC_NPU_00040_202305,NPU_00040,2023-05-01,64388.28,salary,True
INC_NPU_00040_202306,NPU_00040,2023-06-01,63534.52,salary,True
INC_NPU_00040_202307,NPU_00040,2023-07-01,62393.61,salary,True
INC_NPU_00040_202308,NPU_00040,2023-08-02,64147.47,salary,True
INC_NPU_00040_202309,NPU_00040,2023-09-04,63059.55,salary,True
INC_NPU_00040_202310,NPU_00040,2023-10-02,64047.74,salary,True
INC_NPU_00040_202311,NPU_00040,2023-11-03,60820.0,salary,True
INC_NPU_00040_202312,NPU_00040,2023-12-02,61343.13,salary,True
INC_NPU_00040_202401,NPU_00040,2024-01-01,62813.66,salary,True
INC_NPU_00040_202402,NPU_00040,2024-02-02,62363.69,salary,True
INC_NPU_00040_202403,NPU_00040,2024-03-01,62533.45,salary,True
INC_NPU_00040_202404,NPU_00040,2024-04-04,63262.09,salary,True
INC_NPU_00040_202405,NPU_00040,2024-05-01,62826.18,salary,True
INC_NPU_00040_202406,NPU_00040,2024-06-01,63661.54,salary,True
INC_NPU_00040_202407,NPU_00040,2024-07-02,63624.22,salary,True
INC_NPU_00040_202408,NPU_00040,2024-08-01,61394.98,salary,True
INC_NPU_00040_202409,NPU_00040,2024-09-01,59897.87,salary,True
INC_NPU_00040_202410,NPU_00040,2024-10-01,61322.63,salary,True
INC_NPU_00040_202411,NPU_00040,2024-11-03,61250.67,salary,True
INC_NPU_00040_202412,NPU_00040,2024-12-03,62624.2,salary,True
INC_NPU_00040_202501,NPU_00040,2025-01-03,62608.43,salary,True
INC_NPU_00040_202502,NPU_00040,2025-02-03,62290.9,salary,True
INC_NPU_00040_202503,NPU_00040,2025-03-03,63108.48,salary,True
INC_NPU_00040_202504,NPU_00040,2025-04-01,65691.43,salary,True
INC_NPU_00040_202505,NPU_00040,2025-05-04,62264.72,salary,True
INC_NPU_00040_202506,NPU_00040,2025-06-03,62865.57,salary,True
INC_NPU_00040_202507,NPU_00040,2025-07-01,62533.17,salary,True
INC_NPU_00040_202508,NPU_00040,2025-08-02,61827.54,salary,True
INC_NPU_00040_202509,NPU_00040,2025-09-04,63274.2,salary,True
INC_NPU_00040_202510,NPU_00040,2025-10-01,62205.7,salary,True
INC_NPU_00040_202511,NPU_00040,2025-11-01,61577.11,salary,True
INC_NPU_00040_202512,NPU_00040,2025-12-01,61660.73,salary,True
INC_NPU_00041_202301,NPU_00041,2023-01-01,52006.34,salary,True
INC_NPU_00041_202302,NPU_00041,2023-02-03,51623.87,salary,True
INC_NPU_00041_202303,NPU_00041,2023-03-05,50572.01,salary,True
INC_NPU_00041_202304,NPU_00041,2023-04-03,51497.87,salary,True
INC_NPU_00041_202305,NPU_00041,2023-05-04,51057.16,salary,True
INC_NPU_00041_202306,NPU_00041,2023-06-04,51334.43,salary,True
INC_NPU_00041_202307,NPU_00041,2023-07-02,50444.88,salary,True
INC_NPU_00041_202308,NPU_00041,2023-08-01,50026.47,salary,True
INC_NPU_00041_202309,NPU_00041,2023-09-05,50772.71,salary,True
INC_NPU_00041_202310,NPU_00041,2023-10-01,50176.64,salary,True
INC_NPU_00041_202311,NPU_00041,2023-11-01,50108.85,salary,True
INC_NPU_00041_202312,NPU_00041,2023-12-05,49696.74,salary,True
INC_NPU_00041_202401,NPU_00041,2024-01-03,48900.28,salary,True
INC_NPU_00041_202402,NPU_00041,2024-02-01,50588.78,salary,True
INC_NPU_00041_202403,NPU_00041,2024-03-01,52209.49,salary,True
INC_NPU_00041_202404,NPU_00041,2024-04-05,51914.48,salary,True
INC_NPU_00041_202405,NPU_00041,2024-05-01,52736.81,salary,True
INC_NPU_00041_202406,NPU_00041,2024-06-02,50069.78,salary,True
INC_NPU_00041_202407,NPU_00041,2024-07-01,51718.85,salary,True
INC_NPU_00041_202408,NPU_00041,2024-08-02,50926.93,salary,True
INC_NPU_00041_202409,NPU_00041,2024-09-02,50334.84,salary,True
INC_NPU_00041_202410,NPU_00041,2024-10-05,52075.63,salary,True
INC_NPU_00041_202411,NPU_00041,2024-11-04,50936.88,salary,True
INC_NPU_00041_202412,NPU_00041,2024-12-02,49322.93,salary,True
INC_NPU_00041_202501,NPU_00041,2025-01-01,51902.62,salary,True
INC_NPU_00041_202502,NPU_00041,2025-02-01,51425.36,salary,True
INC_NPU_00041_202503,NPU_00041,2025-03-02,51176.58,salary,True
INC_NPU_00041_202504,NPU_00041,2025-04-01,49886.56,salary,True
INC_NPU_00041_202505,NPU_00041,2025-05-01,51292.86,salary,True
INC_NPU_00041_202506,NPU_00041,2025-06-03,52562.97,salary,True
INC_NPU_00041_202507,NPU_00041,2025-07-01,51396.52,salary,True
INC_NPU_00041_202508,NPU_00041,2025-08-01,49568.13,salary,True
INC_NPU_00041_202509,NPU_00041,2025-09-01,51474.4,salary,True
INC_NPU_00041_202510,NPU_00041,2025-10-05,51407.33,salary,True
INC_NPU_00041_202511,NPU_00041,2025-11-01,51805.75,salary,True
INC_NPU_00041_202512,NPU_00041,2025-12-02,51378.32,salary,True
INC_NPU_00042_202301,NPU_00042,2023-01-04,21084.28,salary,True
INC_NPU_00042_202302,NPU_00042,2023-02-01,21509.12,salary,True
INC_NPU_00042_202303,NPU_00042,2023-03-04,21369.36,salary,True
INC_NPU_00042_202304,NPU_00042,2023-04-01,21558.76,salary,True
INC_NPU_00042_202305,NPU_00042,2023-05-01,21927.83,salary,True
INC_NPU_00042_202306,NPU_00042,2023-06-04,21203.97,salary,True
INC_NPU_00042_202307,NPU_00042,2023-07-01,22265.85,salary,True
INC_NPU_00042_202308,NPU_00042,2023-08-02,21654.68,salary,True
INC_NPU_00042_202309,NPU_00042,2023-09-01,21840.34,salary,True
INC_NPU_00042_202310,NPU_00042,2023-10-01,21776.98,salary,True
INC_NPU_00042_202311,NPU_00042,2023-11-01,21636.95,salary,True
INC_NPU_00042_202312,NPU_00042,2023-12-01,21715.52,salary,True
INC_NPU_00042_202401,NPU_00042,2024-01-01,20178.6,salary,True
INC_NPU_00042_202402,NPU_00042,2024-02-04,21776.13,salary,True
INC_NPU_00042_202403,NPU_00042,2024-03-01,21113.74,salary,True
INC_NPU_00042_202404,NPU_00042,2024-04-03,21455.89,salary,True
INC_NPU_00042_202405,NPU_00042,2024-05-02,21633.89,salary,True
INC_NPU_00042_202406,NPU_00042,2024-06-03,21949.13,salary,True
INC_NPU_00042_202407,NPU_00042,2024-07-01,21113.85,salary,True
INC_NPU_00042_202408,NPU_00042,2024-08-04,21294.84,salary,True
INC_NPU_00042_202409,NPU_00042,2024-09-03,21348.17,salary,True
INC_NPU_00042_202410,NPU_00042,2024-10-02,21563.95,salary,True
INC_NPU_00042_202411,NPU_00042,2024-11-03,21373.06,salary,True
INC_NPU_00042_202412,NPU_00042,2024-12-02,21717.53,salary,True
INC_NPU_00042_202501,NPU_00042,2025-01-01,20766.15,salary,True
INC_NPU_00042_202502,NPU_00042,2025-02-01,21422.63,salary,True
INC_NPU_00042_202503,NPU_00042,2025-03-02,22164.74,salary,True
INC_NPU_00042_202504,NPU_00042,2025-04-01,21374.14,salary,True
INC_NPU_00042_202505,NPU_00042,2025-05-01,21656.33,salary,True
INC_NPU_00042_202506,NPU_00042,2025-06-04,21873.54,salary,True
INC_NPU_00042_202507,NPU_00042,2025-07-01,21642.03,salary,True
INC_NPU_00042_202508,NPU_00042,2025-08-02,22312.9,salary,True
INC_NPU_00042_202509,NPU_00042,2025-09-01,21518.98,salary,True
INC_NPU_00042_202510,NPU_00042,2025-10-02,21739.68,salary,True
INC_NPU_00042_202511,NPU_00042,2025-11-02,21581.55,salary,True
INC_NPU_00042_202512,NPU_00042,2025-12-01,22057.73,salary,True
INC_NPU_00043_202301,NPU_00043,2023-01-01,33210.49,salary,True
INC_NPU_00043_202302,NPU_00043,2023-02-02,34833.96,salary,True
INC_NPU_00043_202303,NPU_00043,2023-03-04,33053.77,salary,True
INC_NPU_00043_202304,NPU_00043,2023-04-01,34611.46,salary,True
INC_NPU_00043_202305,NPU_00043,2023-05-03,32828.17,salary,True
INC_NPU_00043_202306,NPU_00043,2023-06-01,33895.89,salary,True
INC_NPU_00043_202307,NPU_00043,2023-07-02,33471.91,salary,True
INC_NPU_00043_202308,NPU_00043,2023-08-01,34066.9,salary,True
INC_NPU_00043_202309,NPU_00043,2023-09-01,33760.33,salary,True
INC_NPU_00043_202310,NPU_00043,2023-10-01,34027.35,salary,True
