budget_id,user_id,category,monthly_budget_npr
BUD_NPU_00046_savings_investment,NPU_00046,savings_investment,711.49
BUD_NPU_00046_entertainment,NPU_00046,entertainment,9783.01
BUD_NPU_00046_miscellaneous,NPU_00046,miscellaneous,8893.65
BUD_NPU_00047_rent,NPU_00047,rent,90.81
BUD_NPU_00047_groceries,NPU_00047,groceries,6129.66
BUD_NPU_00047_restaurants_cafes,NPU_00047,restaurants_cafes,12531.75
BUD_NPU_00047_transport_public,NPU_00047,transport_public,5675.61
BUD_NPU_00047_transport_ride_hailing,NPU_00047,transport_ride_hailing,3178.34
BUD_NPU_00047_fuel,NPU_00047,fuel,2043.22
BUD_NPU_00047_internet_mobile,NPU_00047,internet_mobile,544.86
BUD_NPU_00047_utilities,NPU_00047,utilities,454.05
BUD_NPU_00047_education,NPU_00047,education,317.83
BUD_NPU_00047_health,NPU_00047,health,817.29
BUD_NPU_00047_family_support,NPU_00047,family_support,227.02
BUD_NPU_00047_loan_emi,NPU_00047,loan_emi,136.21
BUD_NPU_00047_festivals_gifts,NPU_00047,festivals_gifts,317.83
BUD_NPU_00047_clothing,NPU_00047,clothing,1271.34
BUD_NPU_00047_travel,NPU_00047,travel,238.38
BUD_NPU_00047_subscriptions,NPU_00047,subscriptions,363.24
BUD_NPU_00047_savings_investment,NPU_00047,savings_investment,181.62
BUD_NPU_00047_entertainment,NPU_00047,entertainment,4744.81
BUD_NPU_00047_miscellaneous,NPU_00047,miscellaneous,2270.25
BUD_NPU_00048_rent,NPU_00048,rent,259.42
BUD_NPU_00048_groceries,NPU_00048,groceries,22764.21
BUD_NPU_00048_restaurants_cafes,NPU_00048,restaurants_cafes,14916.72
BUD_NPU_00048_transport_public,NPU_00048,transport_public,19456.59
BUD_NPU_00048_transport_ride_hailing,NPU_00048,transport_ride_hailing,9079.74
BUD_NPU_00048_fuel,NPU_00048,fuel,5836.98
BUD_NPU_00048_internet_mobile,NPU_00048,internet_mobile,1867.83
BUD_NPU_00048_utilities,NPU_00048,utilities,1297.11
BUD_NPU_00048_education,NPU_00048,education,907.97
BUD_NPU_00048_health,NPU_00048,health,2334.79
BUD_NPU_00048_family_support,NPU_00048,family_support,648.55
BUD_NPU_00048_loan_emi,NPU_00048,loan_emi,389.13
BUD_NPU_00048_festivals_gifts,NPU_00048,festivals_gifts,907.97
BUD_NPU_00048_clothing,NPU_00048,clothing,3631.9
BUD_NPU_00048_travel,NPU_00048,travel,453.99
BUD_NPU_00048_subscriptions,NPU_00048,subscriptions,1037.68
BUD_NPU_00048_savings_investment,NPU_00048,savings_investment,518.84
BUD_NPU_00048_entertainment,NPU_00048,entertainment,7134.08
BUD_NPU_00048_miscellaneous,NPU_00048,miscellaneous,6485.53
BUD_NPU_00049_rent,NPU_00049,rent,184.0
BUD_NPU_00049_groceries,NPU_00049,groceries,16145.86
BUD_NPU_00049_restaurants_cafes,NPU_00049,restaurants_cafes,10579.91
BUD_NPU_00049_transport_public,NPU_00049,transport_public,13799.88
BUD_NPU_00049_transport_ride_hailing,NPU_00049,transport_ride_hailing,6439.95
BUD_NPU_00049_fuel,NPU_00049,fuel,4139.96
BUD_NPU_00049_internet_mobile,NPU_00049,internet_mobile,1324.79
BUD_NPU_00049_utilities,NPU_00049,utilities,919.99
BUD_NPU_00049_education,NPU_00049,education,643.99
BUD_NPU_00049_health,NPU_00049,health,1655.99
BUD_NPU_00049_family_support,NPU_00049,family_support,460.0
BUD_NPU_00049_loan_emi,NPU_00049,loan_emi,276.0
BUD_NPU_00049_festivals_gifts,NPU_00049,festivals_gifts,643.99
BUD_NPU_00049_clothing,NPU_00049,clothing,2575.98
BUD_NPU_00049_travel,NPU_00049,travel,322.0
BUD_NPU_00049_subscriptions,NPU_00049,subscriptions,735.99
BUD_NPU_00049_savings_investment,NPU_00049,savings_investment,368.0
BUD_NPU_00049_entertainment,NPU_00049,entertainment,5059.96
BUD_NPU_00049_miscellaneous,NPU_00049,miscellaneous,4599.96
BUD_NPU_00050_rent,NPU_00050,rent,364.12
BUD_NPU_00050_groceries,NPU_00050,groceries,24578.32
BUD_NPU_00050_restaurants_cafes,NPU_00050,restaurants_cafes,25124.51
BUD_NPU_00050_transport_public,NPU_00050,transport_public,22757.71
BUD_NPU_00050_transport_ride_hailing,NPU_00050,transport_ride_hailing,12744.32
BUD_NPU_00050_fuel,NPU_00050,fuel,8192.77
BUD_NPU_00050_internet_mobile,NPU_00050,internet_mobile,3277.11
BUD_NPU_00050_utilities,NPU_00050,utilities,1820.62
BUD_NPU_00050_education,NPU_00050,education,1274.43
BUD_NPU_00050_health,NPU_00050,health,3277.11
BUD_NPU_00050_family_support,NPU_00050,family_support,910.31
BUD_NPU_00050_loan_emi,NPU_00050,loan_emi,546.18
BUD_NPU_00050_festivals_gifts,NPU_00050,festivals_gifts,1274.43
BUD_NPU_00050_clothing,NPU_00050,clothing,5097.73
BUD_NPU_00050_travel,NPU_00050,travel,637.22
BUD_NPU_00050_subscriptions,NPU_00050,subscriptions,2330.39
BUD_NPU_00050_savings_investment,NPU_00050,savings_investment,728.25
BUD_NPU_00050_entertainment,NPU_00050,entertainment,10013.39
BUD_NPU_00050_miscellaneous,NPU_00050,miscellaneous,9103.08
BUD_NPU_00051_rent,NPU_00051,rent,471.02
BUD_NPU_00051_groceries,NPU_00051,groceries,14451.81
BUD_NPU_00051_restaurants_cafes,NPU_00051,restaurants_cafes,12310.8
BUD_NPU_00051_transport_public,NPU_00051,transport_public,17395.69
BUD_NPU_00051_transport_ride_hailing,NPU_00051,transport_ride_hailing,7493.53
BUD_NPU_00051_fuel,NPU_00051,fuel,4817.27
BUD_NPU_00051_internet_mobile,NPU_00051,internet_mobile,1284.6
BUD_NPU_00051_utilities,NPU_00051,utilities,1498.71
BUD_NPU_00051_education,NPU_00051,education,749.35
BUD_NPU_00051_health,NPU_00051,health,1926.91
BUD_NPU_00051_family_support,NPU_00051,family_support,535.25
BUD_NPU_00051_loan_emi,NPU_00051,loan_emi,321.15
BUD_NPU_00051_festivals_gifts,NPU_00051,festivals_gifts,749.35
BUD_NPU_00051_clothing,NPU_00051,clothing,2997.41
BUD_NPU_00051_travel,NPU_00051,travel,374.68
BUD_NPU_00051_subscriptions,NPU_00051,subscriptions,856.4
BUD_NPU_00051_savings_investment,NPU_00051,savings_investment,428.2
BUD_NPU_00051_entertainment,NPU_00051,entertainment,5887.77
BUD_NPU_00051_miscellaneous,NPU_00051,miscellaneous,5352.52
BUD_NPU_00052_rent,NPU_00052,rent,180.52
BUD_NPU_00052_groceries,NPU_00052,groceries,12184.87
BUD_NPU_00052_restaurants_cafes,NPU_00052,restaurants_cafes,12455.64
BUD_NPU_00052_transport_public,NPU_00052,transport_public,11282.29
BUD_NPU_00052_transport_ride_hailing,NPU_00052,transport_ride_hailing,6318.08
BUD_NPU_00052_fuel,NPU_00052,fuel,4061.62
BUD_NPU_00052_internet_mobile,NPU_00052,internet_mobile,1624.65
BUD_NPU_00052_utilities,NPU_00052,utilities,902.58
BUD_NPU_00052_education,NPU_00052,education,631.81
BUD_NPU_00052_health,NPU_00052,health,1624.65
BUD_NPU_00052_family_support,NPU_00052,family_support,451.29
BUD_NPU_00052_loan_emi,NPU_00052,loan_emi,270.77
BUD_NPU_00052_festivals_gifts,NPU_00052,festivals_gifts,631.81
BUD_NPU_00052_clothing,NPU_00052,clothing,2527.23
BUD_NPU_00052_travel,NPU_00052,travel,315.9
BUD_NPU_00052_subscriptions,NPU_00052,subscriptions,1155.31
BUD_NPU_00052_savings_investment,NPU_00052,savings_investment,361.03
BUD_NPU_00052_entertainment,NPU_00052,entertainment,4964.21
BUD_NPU_00052_miscellaneous,NPU_00052,miscellaneous,4512.91
BUD_NPU_00053_rent,NPU_00053,rent,61.88
BUD_NPU_00053_groceries,NPU_00053,groceries,4176.95
BUD_NPU_00053_restaurants_cafes,NPU_00053,restaurants_cafes,4269.77
BUD_NPU_00053_transport_public,NPU_00053,transport_public,7735.1
BUD_NPU_00053_transport_ride_hailing,NPU_00053,transport_ride_hailing,2165.83
BUD_NPU_00053_fuel,NPU_00053,fuel,1392.32
BUD_NPU_00053_internet_mobile,NPU_00053,internet_mobile,482.67
BUD_NPU_00053_utilities,NPU_00053,utilities,309.4
BUD_NPU_00053_education,NPU_00053,education,389.85
BUD_NPU_00053_health,NPU_00053,health,556.93
BUD_NPU_00053_family_support,NPU_00053,family_support,154.7
BUD_NPU_00053_loan_emi,NPU_00053,loan_emi,92.82
BUD_NPU_00053_festivals_gifts,NPU_00053,festivals_gifts,216.58
BUD_NPU_00053_clothing,NPU_00053,clothing,866.33
BUD_NPU_00053_travel,NPU_00053,travel,108.29
BUD_NPU_00053_subscriptions,NPU_00053,subscriptions,247.52
BUD_NPU_00053_savings_investment,NPU_00053,savings_investment,123.76
BUD_NPU_00053_entertainment,NPU_00053,entertainment,1701.72
BUD_NPU_00053_miscellaneous,NPU_00053,miscellaneous,1547.02
BUD_NPU_00054_rent,NPU_00054,rent,195.62
BUD_NPU_00054_groceries,NPU_00054,groceries,13204.28
BUD_NPU_00054_restaurants_cafes,NPU_00054,restaurants_cafes,11248.09
BUD_NPU_00054_transport_public,NPU_00054,transport_public,12226.18
BUD_NPU_00054_transport_ride_hailing,NPU_00054,transport_ride_hailing,6846.66
BUD_NPU_00054_fuel,NPU_00054,fuel,4401.43
BUD_NPU_00054_internet_mobile,NPU_00054,internet_mobile,1173.71
BUD_NPU_00054_utilities,NPU_00054,utilities,978.09
BUD_NPU_00054_education,NPU_00054,education,684.67
BUD_NPU_00054_health,NPU_00054,health,1760.57
BUD_NPU_00054_family_support,NPU_00054,family_support,489.05
BUD_NPU_00054_loan_emi,NPU_00054,loan_emi,293.43
BUD_NPU_00054_festivals_gifts,NPU_00054,festivals_gifts,1711.67
BUD_NPU_00054_clothing,NPU_00054,clothing,4655.73
BUD_NPU_00054_travel,NPU_00054,travel,479.27
BUD_NPU_00054_subscriptions,NPU_00054,subscriptions,782.48
BUD_NPU_00054_savings_investment,NPU_00054,savings_investment,391.24
BUD_NPU_00054_entertainment,NPU_00054,entertainment,5379.52
BUD_NPU_00054_miscellaneous,NPU_00054,miscellaneous,4890.47
BUD_NPU_00055_rent,NPU_00055,rent,191.93
BUD_NPU_00055_groceries,NPU_00055,groceries,12955.28
BUD_NPU_00055_restaurants_cafes,NPU_00055,restaurants_cafes,26486.34
BUD_NPU_00055_transport_public,NPU_00055,transport_public,11995.63
BUD_NPU_00055_transport_ride_hailing,NPU_00055,transport_ride_hailing,6717.55
BUD_NPU_00055_fuel,NPU_00055,fuel,4318.43
BUD_NPU_00055_internet_mobile,NPU_00055,internet_mobile,1151.58
BUD_NPU_00055_utilities,NPU_00055,utilities,959.65
BUD_NPU_00055_education,NPU_00055,education,671.76
BUD_NPU_00055_health,NPU_00055,health,1727.37
BUD_NPU_00055_family_support,NPU_00055,family_support,479.83
BUD_NPU_00055_loan_emi,NPU_00055,loan_emi,287.9
BUD_NPU_00055_festivals_gifts,NPU_00055,festivals_gifts,671.76
BUD_NPU_00055_clothing,NPU_00055,clothing,2687.02
BUD_NPU_00055_travel,NPU_00055,travel,503.82
BUD_NPU_00055_subscriptions,NPU_00055,subscriptions,767.72
BUD_NPU_00055_savings_investment,NPU_00055,savings_investment,383.86
BUD_NPU_00055_entertainment,NPU_00055,entertainment,10028.34
BUD_NPU_00055_miscellaneous,NPU_00055,miscellaneous,4798.25
BUD_NPU_00056_rent,NPU_00056,rent,374.15
BUD_NPU_00056_groceries,NPU_00056,groceries,25255.25
BUD_NPU_00056_restaurants_cafes,NPU_00056,restaurants_cafes,21513.73
BUD_NPU_00056_transport_public,NPU_00056,transport_public,23384.49
BUD_NPU_00056_transport_ride_hailing,NPU_00056,transport_ride_hailing,13095.32
BUD_NPU_00056_fuel,NPU_00056,fuel,8418.42
BUD_NPU_00056_internet_mobile,NPU_00056,internet_mobile,2244.91
BUD_NPU_00056_utilities,NPU_00056,utilities,1870.76
BUD_NPU_00056_education,NPU_00056,education,1833.34
BUD_NPU_00056_health,NPU_00056,health,4040.84
BUD_NPU_00056_family_support,NPU_00056,family_support,2619.06
BUD_NPU_00056_loan_emi,NPU_00056,loan_emi,561.23
BUD_NPU_00056_festivals_gifts,NPU_00056,festivals_gifts,1309.53
BUD_NPU_00056_clothing,NPU_00056,clothing,5238.13
BUD_NPU_00056_travel,NPU_00056,travel,654.77
BUD_NPU_00056_subscriptions,NPU_00056,subscriptions,1496.61
BUD_NPU_00056_savings_investment,NPU_00056,savings_investment,748.3
BUD_NPU_00056_entertainment,NPU_00056,entertainment,10289.18
BUD_NPU_00056_miscellaneous,NPU_00056,miscellaneous,9353.8
BUD_NPU_00057_rent,NPU_00057,rent,144.76
BUD_NPU_00057_groceries,NPU_00057,groceries,9771.4
BUD_NPU_00057_restaurants_cafes,NPU_00057,restaurants_cafes,8323.78
BUD_NPU_00057_transport_public,NPU_00057,transport_public,9047.59
BUD_NPU_00057_transport_ride_hailing,NPU_00057,transport_ride_hailing,5066.65
BUD_NPU_00057_fuel,NPU_00057,fuel,3257.13
BUD_NPU_00057_internet_mobile,NPU_00057,internet_mobile,868.57
BUD_NPU_00057_utilities,NPU_00057,utilities,723.81
BUD_NPU_00057_education,NPU_00057,education,709.33
BUD_NPU_00057_health,NPU_00057,health,1563.42
BUD_NPU_00057_family_support,NPU_00057,family_support,1013.33
BUD_NPU_00057_loan_emi,NPU_00057,loan_emi,217.14
BUD_NPU_00057_festivals_gifts,NPU_00057,festivals_gifts,506.67
BUD_NPU_00057_clothing,NPU_00057,clothing,2026.66
BUD_NPU_00057_travel,NPU_00057,travel,253.33
BUD_NPU_00057_subscriptions,NPU_00057,subscriptions,579.05
BUD_NPU_00057_savings_investment,NPU_00057,savings_investment,289.52
BUD_NPU_00057_entertainment,NPU_00057,entertainment,3980.94
BUD_NPU_00057_miscellaneous,NPU_00057,miscellaneous,3619.04
BUD_NPU_00058_rent,NPU_00058,rent,657.72
BUD_NPU_00058_groceries,NPU_00058,groceries,44396.42
BUD_NPU_00058_restaurants_cafes,NPU_00058,restaurants_cafes,52946.85
BUD_NPU_00058_transport_public,NPU_00058,transport_public,41107.8
BUD_NPU_00058_transport_ride_hailing,NPU_00058,transport_ride_hailing,23020.37
BUD_NPU_00058_fuel,NPU_00058,fuel,28117.73
BUD_NPU_00058_internet_mobile,NPU_00058,internet_mobile,3946.35
BUD_NPU_00058_utilities,NPU_00058,utilities,3288.62
BUD_NPU_00058_education,NPU_00058,education,2302.04
BUD_NPU_00058_health,NPU_00058,health,5919.52
BUD_NPU_00058_family_support,NPU_00058,family_support,1644.31
BUD_NPU_00058_loan_emi,NPU_00058,loan_emi,986.59
BUD_NPU_00058_festivals_gifts,NPU_00058,festivals_gifts,2302.04
BUD_NPU_00058_clothing,NPU_00058,clothing,9208.15
BUD_NPU_00058_travel,NPU_00058,travel,1151.02
BUD_NPU_00058_subscriptions,NPU_00058,subscriptions,2630.9
BUD_NPU_00058_savings_investment,NPU_00058,savings_investment,1315.45
BUD_NPU_00058_entertainment,NPU_00058,entertainment,18087.43
BUD_NPU_00058_miscellaneous,NPU_00058,miscellaneous,24664.68
BUD_NPU_00059_rent,NPU_00059,rent,438.36
BUD_NPU_00059_groceries,NPU_00059,groceries,38465.76
BUD_NPU_00059_restaurants_cafes,NPU_00059,restaurants_cafes,25205.48
BUD_NPU_00059_transport_public,NPU_00059,transport_public,32876.72
BUD_NPU_00059_transport_ride_hailing,NPU_00059,transport_ride_hailing,15342.47
BUD_NPU_00059_fuel,NPU_00059,fuel,9863.02
BUD_NPU_00059_internet_mobile,NPU_00059,internet_mobile,3156.16
BUD_NPU_00059_utilities,NPU_00059,utilities,2191.78
BUD_NPU_00059_education,NPU_00059,education,1534.25
BUD_NPU_00059_health,NPU_00059,health,3945.21
BUD_NPU_00059_family_support,NPU_00059,family_support,1095.89
BUD_NPU_00059_loan_emi,NPU_00059,loan_emi,657.53
BUD_NPU_00059_festivals_gifts,NPU_00059,festivals_gifts,1534.25
BUD_NPU_00059_clothing,NPU_00059,clothing,6136.99
BUD_NPU_00059_travel,NPU_00059,travel,767.12
BUD_NPU_00059_subscriptions,NPU_00059,subscriptions,1753.42
BUD_NPU_00059_savings_investment,NPU_00059,savings_investment,876.71
BUD_NPU_00059_entertainment,NPU_00059,entertainment,12054.8
BUD_NPU_00059_miscellaneous,NPU_00059,miscellaneous,10958.91
BUD_NPU_00060_rent,NPU_00060,rent,728.05
BUD_NPU_00060_groceries,NPU_00060,groceries,49143.55
BUD_NPU_00060_restaurants_cafes,NPU_00060,restaurants_cafes,58608.23
BUD_NPU_00060_transport_public,NPU_00060,transport_public,45503.28
BUD_NPU_00060_transport_ride_hailing,NPU_00060,transport_ride_hailing,25481.84
BUD_NPU_00060_fuel,NPU_00060,fuel,31124.25
BUD_NPU_00060_internet_mobile,NPU_00060,internet_mobile,4368.32
BUD_NPU_00060_utilities,NPU_00060,utilities,3640.26
BUD_NPU_00060_education,NPU_00060,education,2548.18
BUD_NPU_00060_health,NPU_00060,health,6552.47
BUD_NPU_00060_family_support,NPU_00060,family_support,1820.13
BUD_NPU_00060_loan_emi,NPU_00060,loan_emi,1092.08
BUD_NPU_00060_festivals_gifts,NPU_00060,festivals_gifts,2548.18
BUD_NPU_00060_clothing,NPU_00060,clothing,10192.74
BUD_NPU_00060_travel,NPU_00060,travel,1274.09
BUD_NPU_00060_subscriptions,NPU_00060,subscriptions,2912.21
BUD_NPU_00060_savings_investment,NPU_00060,savings_investment,1456.11
BUD_NPU_00060_entertainment,NPU_00060,entertainment,20021.44
BUD_NPU_00060_miscellaneous,NPU_00060,miscellaneous,27301.97
BUD_NPU_00061_rent,NPU_00061,rent,632.26
BUD_NPU_00061_groceries,NPU_00061,groceries,19398.85
BUD_NPU_00061_restaurants_cafes,NPU_00061,restaurants_cafes,16524.95
BUD_NPU_00061_transport_public,NPU_00061,transport_public,23350.47
BUD_NPU_00061_transport_ride_hailing,NPU_00061,transport_ride_hailing,10058.66
BUD_NPU_00061_fuel,NPU_00061,fuel,6466.28
BUD_NPU_00061_internet_mobile,NPU_00061,internet_mobile,1724.34
BUD_NPU_00061_utilities,NPU_00061,utilities,2011.73
BUD_NPU_00061_education,NPU_00061,education,1005.87
BUD_NPU_00061_health,NPU_00061,health,2586.51
BUD_NPU_00061_family_support,NPU_00061,family_support,718.48
BUD_NPU_00061_loan_emi,NPU_00061,loan_emi,431.09
BUD_NPU_00061_festivals_gifts,NPU_00061,festivals_gifts,1005.87
BUD_NPU_00061_clothing,NPU_00061,clothing,4023.47
BUD_NPU_00061_travel,NPU_00061,travel,502.93
BUD_NPU_00061_subscriptions,NPU_00061,subscriptions,1149.56
BUD_NPU_00061_savings_investment,NPU_00061,savings_investment,574.78
BUD_NPU_00061_entertainment,NPU_00061,entertainment,7903.24
BUD_NPU_00061_miscellaneous,NPU_00061,miscellaneous,7184.76
BUD_NPU_00062_rent,NPU_00062,rent,88.11
BUD_NPU_00062_groceries,NPU_00062,groceries,5947.64
BUD_NPU_00062_restaurants_cafes,NPU_00062,restaurants_cafes,5066.51
BUD_NPU_00062_transport_public,NPU_00062,transport_public,5507.08
BUD_NPU_00062_transport_ride_hailing,NPU_00062,transport_ride_hailing,3083.96
BUD_NPU_00062_fuel,NPU_00062,fuel,1982.55
BUD_NPU_00062_internet_mobile,NPU_00062,internet_mobile,528.68
BUD_NPU_00062_utilities,NPU_00062,utilities,440.57
BUD_NPU_00062_education,NPU_00062,education,308.4
BUD_NPU_00062_health,NPU_00062,health,793.02
BUD_NPU_00062_family_support,NPU_00062,family_support,220.28
BUD_NPU_00062_loan_emi,NPU_00062,loan_emi,132.17
BUD_NPU_00062_festivals_gifts,NPU_00062,festivals_gifts,770.99
BUD_NPU_00062_clothing,NPU_00062,clothing,2097.09
BUD_NPU_00062_travel,NPU_00062,travel,215.88
BUD_NPU_00062_subscriptions,NPU_00062,subscriptions,352.45
BUD_NPU_00062_savings_investment,NPU_00062,savings_investment,176.23
BUD_NPU_00062_entertainment,NPU_00062,entertainment,2423.11
BUD_NPU_00062_miscellaneous,NPU_00062,miscellaneous,2202.83
BUD_NPU_00063_rent,NPU_00063,rent,127.95
BUD_NPU_00063_groceries,NPU_00063,groceries,8636.75
BUD_NPU_00063_restaurants_cafes,NPU_00063,restaurants_cafes,17657.35
BUD_NPU_00063_transport_public,NPU_00063,transport_public,7996.99
BUD_NPU_00063_transport_ride_hailing,NPU_00063,transport_ride_hailing,4478.31
BUD_NPU_00063_fuel,NPU_00063,fuel,2878.92
BUD_NPU_00063_internet_mobile,NPU_00063,internet_mobile,767.71
BUD_NPU_00063_utilities,NPU_00063,utilities,639.76
BUD_NPU_00063_education,NPU_00063,education,447.83
BUD_NPU_00063_health,NPU_00063,health,1151.57
BUD_NPU_00063_family_support,NPU_00063,family_support,319.88
BUD_NPU_00063_loan_emi,NPU_00063,loan_emi,191.93
BUD_NPU_00063_festivals_gifts,NPU_00063,festivals_gifts,447.83
BUD_NPU_00063_clothing,NPU_00063,clothing,1791.33
BUD_NPU_00063_travel,NPU_00063,travel,335.87
BUD_NPU_00063_subscriptions,NPU_00063,subscriptions,511.81
BUD_NPU_00063_savings_investment,NPU_00063,savings_investment,255.9
BUD_NPU_00063_entertainment,NPU_00063,entertainment,6685.48
BUD_NPU_00063_miscellaneous,NPU_00063,miscellaneous,3198.8
BUD_NPU_00064_rent,NPU_00064,rent,416.35
BUD_NPU_00064_groceries,NPU_00064,groceries,28103.57
BUD_NPU_00064_restaurants_cafes,NPU_00064,restaurants_cafes,28728.1
BUD_NPU_00064_transport_public,NPU_00064,transport_public,26021.83
BUD_NPU_00064_transport_ride_hailing,NPU_00064,transport_ride_hailing,14572.22
BUD_NPU_00064_fuel,NPU_00064,fuel,9367.86
BUD_NPU_00064_internet_mobile,NPU_00064,internet_mobile,3747.14
BUD_NPU_00064_utilities,NPU_00064,utilities,2081.75
BUD_NPU_00064_education,NPU_00064,education,1457.22
BUD_NPU_00064_health,NPU_00064,health,3747.14
BUD_NPU_00064_family_support,NPU_00064,family_support,1040.87
BUD_NPU_00064_loan_emi,NPU_00064,loan_emi,624.52
BUD_NPU_00064_festivals_gifts,NPU_00064,festivals_gifts,1457.22
BUD_NPU_00064_clothing,NPU_00064,clothing,5828.89
BUD_NPU_00064_travel,NPU_00064,travel,728.61
BUD_NPU_00064_subscriptions,NPU_00064,subscriptions,2664.64
BUD_NPU_00064_savings_investment,NPU_00064,savings_investment,832.7
BUD_NPU_00064_entertainment,NPU_00064,entertainment,11449.6
BUD_NPU_00064_miscellaneous,NPU_00064,miscellaneous,10408.73
BUD_NPU_00065_rent,NPU_00065,rent,305.76
BUD_NPU_00065_groceries,NPU_00065,groceries,20638.54
BUD_NPU_00065_restaurants_cafes,NPU_00065,restaurants_cafes,21097.18
BUD_NPU_00065_transport_public,NPU_00065,transport_public,19109.76
BUD_NPU_00065_transport_ride_hailing,NPU_00065,transport_ride_hailing,10701.47
BUD_NPU_00065_fuel,NPU_00065,fuel,6879.51
BUD_NPU_00065_internet_mobile,NPU_00065,internet_mobile,2751.81
BUD_NPU_00065_utilities,NPU_00065,utilities,1528.78
BUD_NPU_00065_education,NPU_00065,education,1070.15
BUD_NPU_00065_health,NPU_00065,health,2751.81
BUD_NPU_00065_family_support,NPU_00065,family_support,764.39
BUD_NPU_00065_loan_emi,NPU_00065,loan_emi,458.63
BUD_NPU_00065_festivals_gifts,NPU_00065,festivals_gifts,1070.15
BUD_NPU_00065_clothing,NPU_00065,clothing,4280.59
BUD_NPU_00065_travel,NPU_00065,travel,535.07
BUD_NPU_00065_subscriptions,NPU_00065,subscriptions,1956.84
BUD_NPU_00065_savings_investment,NPU_00065,savings_investment,611.51
BUD_NPU_00065_entertainment,NPU_00065,entertainment,8408.29
BUD_NPU_00065_miscellaneous,NPU_00065,miscellaneous,7643.9
BUD_NPU_00066_rent,NPU_00066,rent,96.61
BUD_NPU_00066_groceries,NPU_00066,groceries,6521.44
BUD_NPU_00066_restaurants_cafes,NPU_00066,restaurants_cafes,6666.36
BUD_NPU_00066_transport_public,NPU_00066,transport_public,12076.74
BUD_NPU_00066_transport_ride_hailing,NPU_00066,transport_ride_hailing,3381.49
BUD_NPU_00066_fuel,NPU_00066,fuel,2173.81
BUD_NPU_00066_internet_mobile,NPU_00066,internet_mobile,753.59
BUD_NPU_00066_utilities,NPU_00066,utilities,483.07
BUD_NPU_00066_education,NPU_00066,education,608.67
BUD_NPU_00066_health,NPU_00066,health,869.52
BUD_NPU_00066_family_support,NPU_00066,family_support,241.53
BUD_NPU_00066_loan_emi,NPU_00066,loan_emi,144.92
BUD_NPU_00066_festivals_gifts,NPU_00066,festivals_gifts,338.15
BUD_NPU_00066_clothing,NPU_00066,clothing,1352.59
BUD_NPU_00066_travel,NPU_00066,travel,169.07
BUD_NPU_00066_subscriptions,NPU_00066,subscriptions,386.46
BUD_NPU_00066_savings_investment,NPU_00066,savings_investment,193.23
BUD_NPU_00066_entertainment,NPU_00066,entertainment,2656.88
BUD_NPU_00066_miscellaneous,NPU_00066,miscellaneous,2415.35
BUD_NPU_00067_rent,NPU_00067,rent,404.25
BUD_NPU_00067_groceries,NPU_00067,groceries,27287.13
BUD_NPU_00067_restaurants_cafes,NPU_00067,restaurants_cafes,55787.03
BUD_NPU_00067_transport_public,NPU_00067,transport_public,25265.87
BUD_NPU_00067_transport_ride_hailing,NPU_00067,transport_ride_hailing,14148.88
BUD_NPU_00067_fuel,NPU_00067,fuel,9095.71
BUD_NPU_00067_internet_mobile,NPU_00067,internet_mobile,2425.52
BUD_NPU_00067_utilities,NPU_00067,utilities,2021.27
BUD_NPU_00067_education,NPU_00067,education,1414.89
BUD_NPU_00067_health,NPU_00067,health,3638.28
BUD_NPU_00067_family_support,NPU_00067,family_support,1010.63
BUD_NPU_00067_loan_emi,NPU_00067,loan_emi,606.38
BUD_NPU_00067_festivals_gifts,NPU_00067,festivals_gifts,1414.89
BUD_NPU_00067_clothing,NPU_00067,clothing,5659.55
BUD_NPU_00067_travel,NPU_00067,travel,1061.17
BUD_NPU_00067_subscriptions,NPU_00067,subscriptions,1617.02
BUD_NPU_00067_savings_investment,NPU_00067,savings_investment,808.51
BUD_NPU_00067_entertainment,NPU_00067,entertainment,21122.26
BUD_NPU_00067_miscellaneous,NPU_00067,miscellaneous,10106.35
BUD_NPU_00068_rent,NPU_00068,rent,185.29
BUD_NPU_00068_groceries,NPU_00068,groceries,12507.2
BUD_NPU_00068_restaurants_cafes,NPU_00068,restaurants_cafes,10654.28
BUD_NPU_00068_transport_public,NPU_00068,transport_public,11580.74
BUD_NPU_00068_transport_ride_hailing,NPU_00068,transport_ride_hailing,6485.21
BUD_NPU_00068_fuel,NPU_00068,fuel,4169.07
BUD_NPU_00068_internet_mobile,NPU_00068,internet_mobile,1111.75
BUD_NPU_00068_utilities,NPU_00068,utilities,926.46
BUD_NPU_00068_education,NPU_00068,education,907.93
BUD_NPU_00068_health,NPU_00068,health,2001.15
BUD_NPU_00068_family_support,NPU_00068,family_support,1297.04
BUD_NPU_00068_loan_emi,NPU_00068,loan_emi,277.94
BUD_NPU_00068_festivals_gifts,NPU_00068,festivals_gifts,648.52
BUD_NPU_00068_clothing,NPU_00068,clothing,2594.09
BUD_NPU_00068_travel,NPU_00068,travel,324.26
BUD_NPU_00068_subscriptions,NPU_00068,subscriptions,741.17
BUD_NPU_00068_savings_investment,NPU_00068,savings_investment,370.58
BUD_NPU_00068_entertainment,NPU_00068,entertainment,5095.53
BUD_NPU_00068_miscellaneous,NPU_00068,miscellaneous,4632.3
BUD_NPU_00069_rent,NPU_00069,rent,588.65
BUD_NPU_00069_groceries,NPU_00069,groceries,39733.99
