recurring_id,user_id,category,expected_amount_npr,frequency,payment_method
REC_NPE_00074863,NPU_00069,savings_investment,17132.71,monthly,cash
REC_NPE_00074865,NPU_00070,savings_investment,13236.61,monthly,khalti
REC_NPE_00074867,NPU_00075,savings_investment,31814.51,monthly,bank_transfer
REC_NPE_00074869,NPU_00076,savings_investment,12648.09,monthly,debit_card
REC_NPE_00074877,NPU_00083,savings_investment,6304.71,monthly,cash
REC_NPE_00074878,NPU_00084,savings_investment,6966.33,monthly,esewa
REC_NPE_00074880,NPU_00087,savings_investment,13351.92,monthly,cash
REC_NPE_00074886,NPU_00088,savings_investment,7866.39,monthly,cash
REC_NPE_00074888,NPU_00089,savings_investment,8096.39,monthly,cash
REC_NPE_00074890,NPU_00091,savings_investment,7123.9,monthly,bank_transfer
REC_NPE_00074897,NPU_00096,savings_investment,830.98,monthly,bank_transfer
REC_NPE_00074900,NPU_00098,savings_investment,19362.47,monthly,khalti
REC_NPE_00074905,NPU_00103,savings_investment,24307.3,monthly,cash
REC_NPE_00074908,NPU_00106,savings_investment,751.82,monthly,debit_card
REC_NPE_00074909,NPU_00107,savings_investment,7786.02,monthly,esewa
REC_NPE_00074910,NPU_00108,savings_investment,9750.2,monthly,cash
REC_NPE_00074911,NPU_00109,savings_investment,2370.63,monthly,khalti
REC_NPE_00074924,NPU_00116,savings_investment,14656.0,monthly,esewa
REC_NPE_00074927,NPU_00118,savings_investment,10417.7,monthly,esewa
REC_NPE_00074932,NPU_00120,savings_investment,5912.72,monthly,cash
REC_NPE_00074935,NPU_00121,savings_investment,14162.24,monthly,cash
REC_NPE_00074938,NPU_00123,savings_investment,17741.83,monthly,khalti
REC_NPE_00074939,NPU_00124,savings_investment,11439.12,monthly,cash
REC_NPE_00074943,NPU_00127,savings_investment,11756.36,monthly,esewa
REC_NPE_00074949,NPU_00131,savings_investment,3364.04,monthly,esewa
REC_NPE_00074951,NPU_00132,savings_investment,5925.01,monthly,cash
REC_NPE_00074953,NPU_00134,savings_investment,314.64,monthly,cash
REC_NPE_00074957,NPU_00136,savings_investment,4628.03,monthly,bank_transfer
REC_NPE_00074959,NPU_00137,savings_investment,5628.28,monthly,khalti
REC_NPE_00074963,NPU_00141,savings_investment,5484.23,monthly,bank_transfer
REC_NPE_00074965,NPU_00143,savings_investment,16103.5,monthly,cash
REC_NPE_00074972,NPU_00148,savings_investment,6076.65,monthly,esewa
REC_NPE_00074976,NPU_00151,savings_investment,33080.29,monthly,khalti
REC_NPE_00074978,NPU_00154,savings_investment,4052.04,monthly,cash
REC_NPE_00074980,NPU_00155,savings_investment,1465.68,monthly,bank_transfer
REC_NPE_00074982,NPU_00156,savings_investment,6231.48,monthly,cash
REC_NPE_00074985,NPU_00158,savings_investment,24870.66,monthly,credit_card
REC_NPE_00074991,NPU_00160,savings_investment,7166.46,monthly,cash
REC_NPE_00074993,NPU_00162,savings_investment,4425.39,monthly,esewa
REC_NPE_00074995,NPU_00165,savings_investment,3067.39,monthly,khalti
REC_NPE_00074997,NPU_00166,savings_investment,5211.51,monthly,esewa
REC_NPE_00075000,NPU_00167,savings_investment,9074.56,monthly,fonepay_qr
REC_NPE_00075004,NPU_00171,savings_investment,12529.61,monthly,cash
REC_NPE_00075007,NPU_00172,savings_investment,7805.21,monthly,debit_card
REC_NPE_00075008,NPU_00173,savings_investment,12353.14,monthly,cash
REC_NPE_00075013,NPU_00177,savings_investment,2971.65,monthly,cash
REC_NPE_00075017,NPU_00180,savings_investment,5664.84,monthly,cash
REC_NPE_00075025,NPU_00184,savings_investment,634.1,monthly,cash
REC_NPE_00075028,NPU_00189,savings_investment,1545.17,monthly,khalti
REC_NPE_00075032,NPU_00192,savings_investment,9621.17,monthly,cash
REC_NPE_00075035,NPU_00194,savings_investment,8204.03,monthly,cash
REC_NPE_00075037,NPU_00195,savings_investment,4774.62,monthly,esewa
REC_NPE_00075042,NPU_00197,savings_investment,12069.98,monthly,esewa
REC_NPE_00075043,NPU_00199,savings_investment,5100.79,monthly,bank_transfer
REC_NPE_00075045,NPU_00200,savings_investment,2949.69,monthly,fonepay_qr
REC_NPE_00075051,NPU_00203,savings_investment,1150.29,monthly,esewa
REC_NPE_00075052,NPU_00204,savings_investment,9929.29,monthly,cash
REC_NPE_00075059,NPU_00210,savings_investment,1637.76,monthly,cash
REC_NPE_00075065,NPU_00220,savings_investment,11437.58,monthly,khalti
REC_NPE_00075067,NPU_00221,savings_investment,582.14,monthly,cash
REC_NPE_00075068,NPU_00223,savings_investment,4213.1,monthly,cash
REC_NPE_00075070,NPU_00225,savings_investment,14667.47,monthly,bank_transfer
REC_NPE_00075072,NPU_00231,savings_investment,23706.34,monthly,esewa
REC_NPE_00075075,NPU_00233,savings_investment,12621.44,monthly,cash
REC_NPE_00075079,NPU_00234,savings_investment,17212.21,monthly,khalti
REC_NPE_00075082,NPU_00235,savings_investment,11710.76,monthly,cash
REC_NPE_00075084,NPU_00236,savings_investment,13615.11,monthly,esewa
REC_NPE_00075093,NPU_00242,savings_investment,9313.59,monthly,esewa
REC_NPE_00075094,NPU_00243,savings_investment,3200.38,monthly,bank_transfer
REC_NPE_00075098,NPU_00244,savings_investment,2719.52,monthly,bank_transfer
REC_NPE_00075099,NPU_00245,savings_investment,17906.26,monthly,esewa
REC_NPE_00075102,NPU_00248,savings_investment,17015.27,monthly,cash
REC_NPE_00075107,NPU_00253,savings_investment,8843.87,monthly,fonepay_qr
REC_NPE_00075108,NPU_00255,savings_investment,1552.44,monthly,cash
REC_NPE_00075110,NPU_00256,savings_investment,7878.34,monthly,bank_transfer
REC_NPE_00075114,NPU_00262,savings_investment,4762.93,monthly,cash
REC_NPE_00075118,NPU_00263,savings_investment,18325.46,monthly,debit_card
REC_NPE_00075123,NPU_00269,savings_investment,60735.42,monthly,bank_transfer
REC_NPE_00075130,NPU_00274,savings_investment,19856.95,monthly,bank_transfer
REC_NPE_00075136,NPU_00276,savings_investment,2762.03,monthly,fonepay_qr
REC_NPE_00075139,NPU_00279,savings_investment,4081.22,monthly,khalti
REC_NPE_00075141,NPU_00280,savings_investment,7490.63,monthly,esewa
REC_NPE_00075146,NPU_00285,savings_investment,23905.68,monthly,cash
REC_NPE_00075154,NPU_00288,savings_investment,4785.25,monthly,cash
REC_NPE_00075160,NPU_00294,savings_investment,4590.4,monthly,debit_card
REC_NPE_00075163,NPU_00295,savings_investment,6514.68,monthly,esewa
REC_NPE_00075164,NPU_00296,savings_investment,17913.68,monthly,cash
REC_NPE_00075167,NPU_00298,savings_investment,9032.14,monthly,cash
REC_NPE_00075493,NPU_00001,family_support,11540.62,monthly,khalti
REC_NPE_00075505,NPU_00007,family_support,17956.08,monthly,esewa
REC_NPE_00075508,NPU_00008,family_support,17048.99,monthly,cash
REC_NPE_00075514,NPU_00011,family_support,13581.6,monthly,khalti
REC_NPE_00075518,NPU_00012,family_support,17524.56,monthly,cash
REC_NPE_00075523,NPU_00015,family_support,11577.4,monthly,cash
REC_NPE_00075525,NPU_00016,family_support,20279.78,monthly,cash
REC_NPE_00075526,NPU_00017,family_support,15134.54,monthly,cash
REC_NPE_00075528,NPU_00018,family_support,18663.39,monthly,debit_card
REC_NPE_00075532,NPU_00019,family_support,12727.7,monthly,esewa
REC_NPE_00075535,NPU_00020,family_support,9614.95,monthly,debit_card
REC_NPE_00075537,NPU_00021,family_support,15907.12,monthly,cash
REC_NPE_00075541,NPU_00024,family_support,30837.64,monthly,debit_card
REC_NPE_00075544,NPU_00025,family_support,21548.6,monthly,bank_transfer
REC_NPE_00075545,NPU_00026,family_support,11081.69,monthly,bank_transfer
REC_NPE_00075547,NPU_00028,family_support,38653.65,monthly,cash
REC_NPE_00075552,NPU_00031,family_support,26995.41,monthly,khalti
REC_NPE_00075561,NPU_00037,family_support,7123.67,monthly,khalti
REC_NPE_00075566,NPU_00039,family_support,7815.29,monthly,esewa
REC_NPE_00075567,NPU_00040,family_support,17039.46,monthly,bank_transfer
REC_NPE_00075569,NPU_00041,family_support,8623.84,monthly,debit_card
REC_NPE_00075572,NPU_00043,family_support,16568.91,monthly,cash
REC_NPE_00075576,NPU_00045,family_support,4401.07,monthly,bank_transfer
REC_NPE_00075579,NPU_00047,family_support,13583.33,monthly,cash
REC_NPE_00075586,NPU_00050,family_support,9085.6,monthly,debit_card
REC_NPE_00075587,NPU_00051,family_support,11304.45,monthly,cash
REC_NPE_00075590,NPU_00053,family_support,8034.72,monthly,khalti
REC_NPE_00075591,NPU_00054,family_support,22016.16,monthly,debit_card
REC_NPE_00075594,NPU_00056,family_support,18778.3,monthly,credit_card
REC_NPE_00075597,NPU_00057,family_support,29636.21,monthly,cash
REC_NPE_00075603,NPU_00061,family_support,17323.23,monthly,credit_card
REC_NPE_00075604,NPU_00062,family_support,77605.0,monthly,khalti
REC_NPE_00075607,NPU_00063,family_support,15396.53,monthly,bank_transfer
REC_NPE_00075612,NPU_00065,family_support,13602.26,monthly,bank_transfer
REC_NPE_00075615,NPU_00066,family_support,36662.7,monthly,cash
REC_NPE_00075616,NPU_00067,family_support,16135.58,monthly,khalti
REC_NPE_00075618,NPU_00069,family_support,26845.92,monthly,debit_card
REC_NPE_00075621,NPU_00071,family_support,9935.29,monthly,esewa
REC_NPE_00075622,NPU_00072,family_support,36267.74,monthly,bank_transfer
REC_NPE_00075623,NPU_00073,family_support,7867.42,monthly,esewa
REC_NPE_00075625,NPU_00074,family_support,10225.9,monthly,fonepay_qr
REC_NPE_00075632,NPU_00077,family_support,25397.92,monthly,fonepay_qr
REC_NPE_00075634,NPU_00078,family_support,38331.82,monthly,cash
REC_NPE_00075635,NPU_00079,family_support,35534.31,monthly,esewa
REC_NPE_00075639,NPU_00080,family_support,7579.98,monthly,khalti
REC_NPE_00075642,NPU_00082,family_support,14665.06,monthly,cash
REC_NPE_00075647,NPU_00085,family_support,8457.51,monthly,cash
REC_NPE_00075651,NPU_00087,family_support,18381.81,monthly,debit_card
REC_NPE_00075652,NPU_00088,family_support,34517.99,monthly,cash
REC_NPE_00075655,NPU_00091,family_support,4458.28,monthly,cash
REC_NPE_00075658,NPU_00092,family_support,7527.47,monthly,cash
REC_NPE_00075661,NPU_00094,family_support,49397.8,monthly,khalti
REC_NPE_00075662,NPU_00095,family_support,26031.47,monthly,cash
REC_NPE_00075664,NPU_00097,family_support,15322.47,monthly,esewa
REC_NPE_00075672,NPU_00101,family_support,27213.2,monthly,esewa
REC_NPE_00075680,NPU_00106,family_support,10308.9,monthly,cash
REC_NPE_00075685,NPU_00109,family_support,9267.01,monthly,cash
REC_NPE_00075688,NPU_00110,family_support,32912.0,monthly,bank_transfer
REC_NPE_00075689,NPU_00111,family_support,34500.77,monthly,cash
REC_NPE_00075698,NPU_00119,family_support,24463.03,monthly,cash
REC_NPE_00075700,NPU_00122,family_support,17245.87,monthly,esewa
REC_NPE_00075704,NPU_00124,family_support,14957.11,monthly,bank_transfer
REC_NPE_00075705,NPU_00125,family_support,9844.31,monthly,debit_card
REC_NPE_00075707,NPU_00126,family_support,27875.72,monthly,bank_transfer
REC_NPE_00075711,NPU_00128,family_support,15019.85,monthly,fonepay_qr
REC_NPE_00075713,NPU_00129,family_support,27012.73,monthly,khalti
REC_NPE_00075718,NPU_00132,family_support,11437.42,monthly,bank_transfer
REC_NPE_00075720,NPU_00134,family_support,18919.11,monthly,cash
REC_NPE_00075721,NPU_00135,family_support,9295.57,monthly,debit_card
REC_NPE_00075724,NPU_00136,family_support,17133.1,monthly,bank_transfer
REC_NPE_00075728,NPU_00138,family_support,7196.9,monthly,cash
REC_NPE_00075730,NPU_00139,family_support,22143.52,monthly,credit_card
REC_NPE_00075732,NPU_00140,family_support,32098.01,monthly,bank_transfer
REC_NPE_00075736,NPU_00141,family_support,9265.99,monthly,cash
REC_NPE_00075739,NPU_00143,family_support,19904.61,monthly,debit_card
REC_NPE_00075743,NPU_00144,family_support,15719.22,monthly,esewa
REC_NPE_00075748,NPU_00148,family_support,8883.85,monthly,bank_transfer
REC_NPE_00075754,NPU_00151,family_support,13426.43,monthly,esewa
REC_NPE_00075757,NPU_00153,family_support,7661.08,monthly,cash
REC_NPE_00075759,NPU_00155,family_support,7489.01,monthly,cash
REC_NPE_00075760,NPU_00156,family_support,37372.15,monthly,khalti
REC_NPE_00075763,NPU_00159,family_support,8060.49,monthly,debit_card
REC_NPE_00075767,NPU_00161,family_support,6899.01,monthly,esewa
REC_NPE_00075769,NPU_00162,family_support,17470.15,monthly,cash
REC_NPE_00075772,NPU_00163,family_support,28575.7,monthly,bank_transfer
REC_NPE_00075774,NPU_00164,family_support,41490.41,monthly,khalti
REC_NPE_00075776,NPU_00165,family_support,23317.04,monthly,cash
REC_NPE_00075779,NPU_00166,family_support,24281.05,monthly,bank_transfer
REC_NPE_00075781,NPU_00167,family_support,30884.67,monthly,credit_card
REC_NPE_00075790,NPU_00172,family_support,25236.97,monthly,khalti
REC_NPE_00075802,NPU_00177,family_support,8750.99,monthly,khalti
REC_NPE_00075804,NPU_00178,family_support,11779.79,monthly,khalti
REC_NPE_00075809,NPU_00179,family_support,12134.8,monthly,cash
REC_NPE_00075817,NPU_00182,family_support,18519.11,monthly,cash
REC_NPE_00075823,NPU_00186,family_support,13165.25,monthly,cash
REC_NPE_00075825,NPU_00187,family_support,10806.05,monthly,cash
REC_NPE_00075826,NPU_00189,family_support,30417.99,monthly,cash
REC_NPE_00075831,NPU_00191,family_support,21558.83,monthly,cash
REC_NPE_00075834,NPU_00193,family_support,25112.52,monthly,cash
REC_NPE_00075836,NPU_00194,family_support,5719.78,monthly,cash
REC_NPE_00075838,NPU_00195,family_support,24248.21,monthly,esewa
REC_NPE_00075841,NPU_00197,family_support,17341.21,monthly,esewa
REC_NPE_00075847,NPU_00202,family_support,31550.57,monthly,cash
REC_NPE_00075848,NPU_00203,family_support,15817.04,monthly,cash
REC_NPE_00075852,NPU_00204,family_support,20267.34,monthly,cash
REC_NPE_00075854,NPU_00205,family_support,12075.27,monthly,debit_card
REC_NPE_00075857,NPU_00206,family_support,7402.03,monthly,cash
REC_NPE_00075858,NPU_00207,family_support,15874.04,monthly,khalti
REC_NPE_00075861,NPU_00208,family_support,7622.82,monthly,cash
REC_NPE_00075864,NPU_00211,family_support,7358.23,monthly,cash
REC_NPE_00075866,NPU_00212,family_support,36464.83,monthly,debit_card
REC_NPE_00075867,NPU_00213,family_support,37265.51,monthly,cash
REC_NPE_00075874,NPU_00217,family_support,12648.94,monthly,esewa
REC_NPE_00075875,NPU_00218,family_support,10748.9,monthly,cash
REC_NPE_00075876,NPU_00220,family_support,40089.62,monthly,cash
REC_NPE_00075877,NPU_00222,family_support,18733.34,monthly,cash
REC_NPE_00075879,NPU_00223,family_support,21252.89,monthly,debit_card
REC_NPE_00075881,NPU_00224,family_support,12160.09,monthly,cash
REC_NPE_00075882,NPU_00225,family_support,28190.13,monthly,bank_transfer
REC_NPE_00075884,NPU_00227,family_support,25345.68,monthly,debit_card
REC_NPE_00075887,NPU_00228,family_support,10533.39,monthly,cash
REC_NPE_00075889,NPU_00229,family_support,12345.12,monthly,cash
REC_NPE_00075890,NPU_00230,family_support,26887.18,monthly,cash
REC_NPE_00075891,NPU_00232,family_support,17888.04,monthly,cash
REC_NPE_00075894,NPU_00233,family_support,20755.26,monthly,cash
REC_NPE_00075897,NPU_00235,family_support,12954.42,monthly,cash
REC_NPE_00075899,NPU_00239,family_support,30574.67,monthly,esewa
REC_NPE_00075901,NPU_00240,family_support,10050.13,monthly,cash
REC_NPE_00075903,NPU_00241,family_support,41511.44,monthly,cash
REC_NPE_00075910,NPU_00244,family_support,13479.26,monthly,esewa
REC_NPE_00075911,NPU_00245,family_support,27068.74,monthly,esewa
REC_NPE_00075914,NPU_00248,family_support,23398.5,monthly,debit_card
REC_NPE_00075919,NPU_00250,family_support,10771.91,monthly,cash
REC_NPE_00075921,NPU_00251,family_support,4324.78,monthly,cash
REC_NPE_00075927,NPU_00255,family_support,38446.63,monthly,khalti
REC_NPE_00075928,NPU_00256,family_support,15911.72,monthly,cash
REC_NPE_00075931,NPU_00257,family_support,21301.19,monthly,bank_transfer
REC_NPE_00075938,NPU_00264,family_support,44700.48,monthly,esewa
REC_NPE_00075944,NPU_00266,family_support,23424.86,monthly,credit_card
REC_NPE_00075948,NPU_00269,family_support,43457.91,monthly,cash
REC_NPE_00075949,NPU_00270,family_support,13639.49,monthly,cash
REC_NPE_00075952,NPU_00271,family_support,31463.78,monthly,esewa
REC_NPE_00075959,NPU_00276,family_support,9921.9,monthly,khalti
REC_NPE_00075962,NPU_00280,family_support,16958.25,monthly,cash
REC_NPE_00075966,NPU_00282,family_support,19908.82,monthly,cash
REC_NPE_00075967,NPU_00283,family_support,11123.84,monthly,cash
REC_NPE_00075968,NPU_00284,family_support,28161.36,monthly,cash
REC_NPE_00075971,NPU_00286,family_support,9575.19,monthly,cash
REC_NPE_00075975,NPU_00287,family_support,10619.89,monthly,cash
REC_NPE_00075977,NPU_00288,family_support,16593.91,monthly,khalti
REC_NPE_00075983,NPU_00291,family_support,19779.02,monthly,cash
REC_NPE_00075987,NPU_00292,family_support,14529.42,monthly,credit_card
REC_NPE_00075989,NPU_00293,family_support,20254.2,monthly,esewa
REC_NPE_00075993,NPU_00294,family_support,17537.25,monthly,bank_transfer
REC_NPE_00075995,NPU_00295,family_support,21920.97,monthly,esewa
REC_NPE_00075999,NPU_00296,family_support,9391.46,monthly,cash
REC_NPE_00076002,NPU_00298,family_support,19202.73,monthly,fonepay_qr
REC_NPE_00076003,NPU_00299,family_support,14233.17,monthly,cash
REC_NPE_00076707,NPU_00003,utilities,2944.94,monthly,bank_transfer
REC_NPE_00076709,NPU_00004,utilities,2116.98,monthly,cash
REC_NPE_00076713,NPU_00006,utilities,2802.8,monthly,cash
REC_NPE_00076716,NPU_00009,utilities,2057.35,monthly,fonepay_qr
REC_NPE_00076719,NPU_00011,utilities,4838.32,monthly,fonepay_qr
REC_NPE_00076721,NPU_00012,utilities,6195.64,monthly,bank_transfer
REC_NPE_00076723,NPU_00013,utilities,1855.54,monthly,cash
REC_NPE_00076726,NPU_00014,utilities,3969.46,monthly,bank_transfer
REC_NPE_00076729,NPU_00015,utilities,4881.05,monthly,esewa
REC_NPE_00076730,NPU_00016,utilities,3358.18,monthly,cash
REC_NPE_00076732,NPU_00018,utilities,4986.67,monthly,bank_transfer
REC_NPE_00076737,NPU_00019,utilities,2731.65,monthly,cash
REC_NPE_00076740,NPU_00021,utilities,4938.36,monthly,cash
REC_NPE_00076745,NPU_00023,utilities,9209.47,monthly,cash
REC_NPE_00076746,NPU_00024,utilities,12750.0,monthly,esewa
REC_NPE_00076749,NPU_00025,utilities,3030.26,monthly,bank_transfer
REC_NPE_00076751,NPU_00026,utilities,5858.75,monthly,esewa
REC_NPE_00076754,NPU_00027,utilities,5936.99,monthly,cash
REC_NPE_00076757,NPU_00029,utilities,2223.9,monthly,cash
REC_NPE_00076760,NPU_00030,utilities,2069.53,monthly,esewa
REC_NPE_00076762,NPU_00031,utilities,2018.09,monthly,cash
REC_NPE_00076768,NPU_00034,utilities,3413.63,monthly,debit_card
REC_NPE_00076771,NPU_00035,utilities,2252.8,monthly,cash
REC_NPE_00076775,NPU_00036,utilities,2823.6,monthly,khalti
REC_NPE_00076780,NPU_00037,utilities,2317.26,monthly,cash
REC_NPE_00076785,NPU_00040,utilities,1634.73,monthly,khalti
REC_NPE_00076787,NPU_00042,utilities,1543.73,monthly,cash
REC_NPE_00076788,NPU_00043,utilities,2343.72,monthly,cash
REC_NPE_00076791,NPU_00044,utilities,2887.81,monthly,debit_card
REC_NPE_00076793,NPU_00048,utilities,9864.84,monthly,debit_card
REC_NPE_00076794,NPU_00049,utilities,4590.71,monthly,bank_transfer
REC_NPE_00076795,NPU_00050,utilities,1214.8,monthly,cash
REC_NPE_00076797,NPU_00051,utilities,2180.61,monthly,cash
REC_NPE_00076798,NPU_00052,utilities,1268.33,monthly,khalti
REC_NPE_00076804,NPU_00054,utilities,6621.65,monthly,esewa
REC_NPE_00076805,NPU_00055,utilities,3860.73,monthly,cash
REC_NPE_00076808,NPU_00056,utilities,4557.8,monthly,cash
REC_NPE_00076809,NPU_00057,utilities,2627.11,monthly,cash
REC_NPE_00076811,NPU_00058,utilities,2574.46,monthly,esewa
REC_NPE_00076812,NPU_00059,utilities,2054.21,monthly,cash
REC_NPE_00076814,NPU_00060,utilities,4176.54,monthly,cash
REC_NPE_00076816,NPU_00062,utilities,8869.79,monthly,cash
REC_NPE_00076817,NPU_00063,utilities,2406.49,monthly,cash
REC_NPE_00076818,NPU_00064,utilities,4551.7,monthly,bank_transfer
REC_NPE_00076819,NPU_00066,utilities,3642.2,monthly,cash
REC_NPE_00076823,NPU_00067,utilities,1925.64,monthly,cash
REC_NPE_00076825,NPU_00068,utilities,6126.24,monthly,credit_card
REC_NPE_00076827,NPU_00069,utilities,1092.59,monthly,cash
REC_NPE_00076828,NPU_00070,utilities,3845.81,monthly,cash
REC_NPE_00076832,NPU_00072,utilities,2999.57,monthly,fonepay_qr
REC_NPE_00076833,NPU_00073,utilities,2726.6,monthly,esewa
REC_NPE_00076836,NPU_00074,utilities,6867.1,monthly,cash
REC_NPE_00076838,NPU_00075,utilities,3484.25,monthly,khalti
REC_NPE_00076840,NPU_00076,utilities,2575.01,monthly,bank_transfer
REC_NPE_00076843,NPU_00077,utilities,4478.26,monthly,esewa
REC_NPE_00076847,NPU_00079,utilities,3045.75,monthly,fonepay_qr
REC_NPE_00076849,NPU_00082,utilities,2525.2,monthly,cash
REC_NPE_00076850,NPU_00083,utilities,2141.97,monthly,cash
REC_NPE_00076851,NPU_00084,utilities,1644.76,monthly,esewa
REC_NPE_00076852,NPU_00085,utilities,1414.64,monthly,cash
REC_NPE_00076858,NPU_00089,utilities,7199.13,monthly,esewa
REC_NPE_00076860,NPU_00090,utilities,2975.83,monthly,fonepay_qr
REC_NPE_00076862,NPU_00091,utilities,2800.48,monthly,credit_card
REC_NPE_00076863,NPU_00093,utilities,5161.16,monthly,khalti
REC_NPE_00076864,NPU_00094,utilities,1176.52,monthly,khalti
REC_NPE_00076867,NPU_00095,utilities,4036.32,monthly,cash
REC_NPE_00076868,NPU_00096,utilities,2170.97,monthly,cash
REC_NPE_00076869,NPU_00097,utilities,1380.79,monthly,khalti
REC_NPE_00076870,NPU_00098,utilities,4716.57,monthly,bank_transfer
REC_NPE_00076871,NPU_00099,utilities,3486.88,monthly,bank_transfer
REC_NPE_00076872,NPU_00100,utilities,2461.5,monthly,cash
REC_NPE_00076876,NPU_00101,utilities,3399.17,monthly,cash
REC_NPE_00076883,NPU_00103,utilities,3491.87,monthly,cash
REC_NPE_00076886,NPU_00104,utilities,3575.61,monthly,cash
REC_NPE_00076887,NPU_00105,utilities,2486.28,monthly,bank_transfer
REC_NPE_00076892,NPU_00107,utilities,1475.37,monthly,debit_card
REC_NPE_00076895,NPU_00108,utilities,1686.04,monthly,cash
REC_NPE_00076896,NPU_00109,utilities,4142.47,monthly,esewa
REC_NPE_00076899,NPU_00110,utilities,2445.19,monthly,credit_card
REC_NPE_00076900,NPU_00111,utilities,2261.69,monthly,khalti
REC_NPE_00076901,NPU_00112,utilities,2862.75,monthly,cash
REC_NPE_00076905,NPU_00114,utilities,4559.79,monthly,bank_transfer
REC_NPE_00076906,NPU_00115,utilities,2937.52,monthly,esewa
REC_NPE_00076908,NPU_00116,utilities,3737.79,monthly,esewa
REC_NPE_00076911,NPU_00118,utilities,9605.98,monthly,cash
REC_NPE_00076915,NPU_00120,utilities,5147.22,monthly,bank_transfer
REC_NPE_00076917,NPU_00121,utilities,3692.85,monthly,esewa
REC_NPE_00076918,NPU_00122,utilities,4515.52,monthly,fonepay_qr
REC_NPE_00076919,NPU_00123,utilities,3216.58,monthly,esewa
REC_NPE_00076921,NPU_00124,utilities,4872.51,monthly,fonepay_qr
REC_NPE_00076922,NPU_00125,utilities,3755.57,monthly,debit_card
REC_NPE_00076925,NPU_00126,utilities,6242.71,monthly,khalti
REC_NPE_00076930,NPU_00129,utilities,1237.91,monthly,cash
REC_NPE_00076931,NPU_00130,utilities,1996.46,monthly,cash
REC_NPE_00076932,NPU_00131,utilities,5731.88,monthly,fonepay_qr
REC_NPE_00076935,NPU_00134,utilities,4253.96,monthly,cash
REC_NPE_00076936,NPU_00135,utilities,7155.56,monthly,credit_card
REC_NPE_00076939,NPU_00137,utilities,1852.41,monthly,cash
REC_NPE_00076944,NPU_00139,utilities,5234.35,monthly,khalti
REC_NPE_00076945,NPU_00140,utilities,6934.82,monthly,cash
REC_NPE_00076946,NPU_00141,utilities,2377.73,monthly,esewa
REC_NPE_00076947,NPU_00142,utilities,2784.37,monthly,fonepay_qr
REC_NPE_00076948,NPU_00145,utilities,3048.68,monthly,bank_transfer
REC_NPE_00076950,NPU_00149,utilities,4724.22,monthly,cash
REC_NPE_00076952,NPU_00150,utilities,3970.71,monthly,bank_transfer
REC_NPE_00076953,NPU_00151,utilities,7578.04,monthly,bank_transfer
REC_NPE_00076957,NPU_00152,utilities,5577.71,monthly,khalti
REC_NPE_00076961,NPU_00153,utilities,1932.94,monthly,cash
REC_NPE_00076963,NPU_00155,utilities,4369.78,monthly,credit_card
REC_NPE_00076965,NPU_00156,utilities,2642.6,monthly,cash
REC_NPE_00076966,NPU_00158,utilities,3531.7,monthly,esewa
REC_NPE_00076968,NPU_00159,utilities,1002.27,monthly,fonepay_qr
REC_NPE_00076970,NPU_00162,utilities,12750.0,monthly,cash
REC_NPE_00076974,NPU_00163,utilities,4562.23,monthly,cash
REC_NPE_00076977,NPU_00164,utilities,5125.02,monthly,esewa
REC_NPE_00076980,NPU_00166,utilities,3752.08,monthly,khalti
REC_NPE_00076981,NPU_00167,utilities,2900.08,monthly,fonepay_qr
REC_NPE_00076983,NPU_00169,utilities,5115.04,monthly,esewa
REC_NPE_00076985,NPU_00171,utilities,1758.98,monthly,debit_card
REC_NPE_00076986,NPU_00172,utilities,6295.52,monthly,debit_card
REC_NPE_00076990,NPU_00173,utilities,3148.82,monthly,bank_transfer
REC_NPE_00076992,NPU_00174,utilities,5663.44,monthly,cash
REC_NPE_00076993,NPU_00175,utilities,4456.98,monthly,cash
REC_NPE_00076996,NPU_00176,utilities,3375.05,monthly,bank_transfer
REC_NPE_00076997,NPU_00177,utilities,4129.84,monthly,bank_transfer
REC_NPE_00077000,NPU_00178,utilities,4370.3,monthly,khalti
REC_NPE_00077003,NPU_00181,utilities,3341.84,monthly,khalti
REC_NPE_00077004,NPU_00182,utilities,7209.73,monthly,cash
REC_NPE_00077007,NPU_00185,utilities,2345.78,monthly,debit_card
REC_NPE_00077012,NPU_00189,utilities,12750.0,monthly,cash
REC_NPE_00077015,NPU_00191,utilities,1253.33,monthly,cash
REC_NPE_00077016,NPU_00192,utilities,4493.26,monthly,fonepay_qr
REC_NPE_00077019,NPU_00193,utilities,5640.29,monthly,bank_transfer
REC_NPE_00077022,NPU_00195,utilities,4493.95,monthly,debit_card
REC_NPE_00077023,NPU_00197,utilities,2886.91,monthly,cash
REC_NPE_00077025,NPU_00198,utilities,1524.9,monthly,bank_transfer
REC_NPE_00077026,NPU_00200,utilities,2589.11,monthly,khalti
REC_NPE_00077028,NPU_00201,utilities,1983.46,monthly,esewa
REC_NPE_00077033,NPU_00203,utilities,1925.66,monthly,cash
REC_NPE_00077034,NPU_00204,utilities,2950.37,monthly,esewa
REC_NPE_00077036,NPU_00205,utilities,4615.53,monthly,cash
REC_NPE_00077037,NPU_00206,utilities,1596.77,monthly,esewa
REC_NPE_00077038,NPU_00207,utilities,5730.49,monthly,cash
REC_NPE_00077041,NPU_00209,utilities,2692.25,monthly,esewa
